Iteration No,Rb,loss,loss_gain,loss_iip3,loss_iip2,loss_nf,loss_Io,loss_BW,loss_s11,loss_region,Rd1,loss,loss_gain,loss_iip3,loss_iip2,loss_nf,loss_Io,loss_BW,loss_s11,loss_region,Rd2,loss,loss_gain,loss_iip3,loss_iip2,loss_nf,loss_Io,loss_BW,loss_s11,loss_region,Rbias3,loss,loss_gain,loss_iip3,loss_iip2,loss_nf,loss_Io,loss_BW,loss_s11,loss_region,Rbias4,loss,loss_gain,loss_iip3,loss_iip2,loss_nf,loss_Io,loss_BW,loss_s11,loss_region,Cload,loss,loss_gain,loss_iip3,loss_iip2,loss_nf,loss_Io,loss_BW,loss_s11,loss_region,len2,loss,loss_gain,loss_iip3,loss_iip2,loss_nf,loss_Io,loss_BW,loss_s11,loss_region,Ibias1,loss,loss_gain,loss_iip3,loss_iip2,loss_nf,loss_Io,loss_BW,loss_s11,loss_region,Ibias2,loss,loss_gain,loss_iip3,loss_iip2,loss_nf,loss_Io,loss_BW,loss_s11,loss_region,W1,loss,loss_gain,loss_iip3,loss_iip2,loss_nf,loss_Io,loss_BW,loss_s11,loss_region,W2,loss,loss_gain,loss_iip3,loss_iip2,loss_nf,loss_Io,loss_BW,loss_s11,loss_region,W3,loss,loss_gain,loss_iip3,loss_iip2,loss_nf,loss_Io,loss_BW,loss_s11,loss_region,Alo,loss,loss_gain,loss_iip3,loss_iip2,loss_nf,loss_Io,loss_BW,loss_s11,loss_region,
28,Rb,7.299583657531618e-05,0.00018576541625048865,0.0,0.0,0.0,-0.00011276957967516059,0.0,0.0,0.0,Rd1,-0.00014069206080083733,-8.438083977295678e-05,0.0,0.0,0.0,-5.631122102787389e-05,0.0,0.0,0.0,Rd2,-7.991543462371624e-05,-6.309034849090998e-05,0.0,0.0,0.0,-1.682508613280128e-05,0.0,0.0,0.0,Rbias3,-5.088134394421648e-06,-9.332431415060157e-07,0.0,0.0,0.0,-4.154891252915633e-06,0.0,0.0,0.0,Rbias4,5.2998854895277244e-06,1.1018171184705736e-06,0.0,0.0,0.0,4.198068371057151e-06,0.0,0.0,0.0,Cload,-1496370.9570844746,-1496370.9570844746,0.0,0.0,0.0,0.0,0.0,0.0,0.0,len2,848946.525409911,-337644.6553415257,0.0,0.0,0.0,1186591.1807514632,0.0,0.0,0.0,Ibias1,115.70092841292227,-20.256251060351737,0.0,0.0,0.0,135.9571794732756,0.0,0.0,0.0,Ibias2,84.69766234452926,-19.21053843992091,0.0,0.0,0.0,103.90820078445168,0.0,0.0,0.0,W1,-93.83758195370186,-124.1953058497491,0.0,0.0,0.0,30.357723896047247,0.0,0.0,0.0,W2,-304.98267275009016,-321.0371922768131,0.0,0.0,0.0,16.054519526748287,0.0,0.0,0.0,W3,-167.11844192865436,-399.93145608990875,0.0,0.0,0.0,232.81301416135275,0.0,0.0,0.0,Alo,0.08488323307532149,0.08488323307532913,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
29,Rb,-0.00011290241116420357,0.0,0.0,0.0,0.0,-0.00011290241116420357,0.0,0.0,0.0,Rd1,-5.647430719241729e-05,0.0,0.0,0.0,0.0,-5.647430719241729e-05,0.0,0.0,0.0,Rd2,-1.683084425799348e-05,0.0,0.0,0.0,0.0,-1.683084425799348e-05,0.0,0.0,0.0,Rbias3,-4.1578326337016875e-06,0.0,0.0,0.0,0.0,-4.1578326337016875e-06,0.0,0.0,0.0,Rbias4,4.2097987393175625e-06,0.0,0.0,0.0,0.0,4.2097987393175625e-06,0.0,0.0,0.0,Cload,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,len2,1186602.554274279,0.0,0.0,0.0,0.0,1186602.554274279,0.0,0.0,0.0,Ibias1,135.9852779928241,0.0,0.0,0.0,0.0,135.9852779928241,0.0,0.0,0.0,Ibias2,103.86657108807842,0.0,0.0,0.0,0.0,103.86657108807842,0.0,0.0,0.0,W1,30.459044575942762,0.0,0.0,0.0,0.0,30.459044575942762,0.0,0.0,0.0,W2,15.98474113458162,0.0,0.0,0.0,0.0,15.98474113458162,0.0,0.0,0.0,W3,233.94691379374942,0.0,0.0,0.0,0.0,233.94691379374942,0.0,0.0,0.0,Alo,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
30,Rb,7.231003738629296e-05,0.0001842829057962129,0.0,0.0,0.0,-0.00011197286840993187,0.0,0.0,0.0,Rd1,-0.0002614278808469915,-0.0002054203971100108,0.0,0.0,0.0,-5.60074837369873e-05,0.0,0.0,0.0,Rd2,-0.0001703992350085366,-0.00015364788973816482,0.0,0.0,0.0,-1.675134527037672e-05,0.0,0.0,0.0,Rbias3,-4.905439581094404e-06,-7.836290898648353e-07,0.0,0.0,0.0,-4.121810491229673e-06,0.0,0.0,0.0,Rbias4,5.161721709568386e-06,9.511547765443979e-07,0.0,0.0,0.0,4.210566933023988e-06,0.0,0.0,0.0,Cload,-1499813.4290190588,-1499813.4290190588,0.0,0.0,0.0,0.0,0.0,0.0,0.0,len2,362368.1406805377,-825214.3054941139,0.0,0.0,0.0,1187582.446174625,0.0,0.0,0.0,Ibias1,86.61731277635712,-49.65646556107575,0.0,0.0,0.0,136.27377833743128,0.0,0.0,0.0,Ibias2,56.33235557599431,-47.03496395963951,0.0,0.0,0.0,103.3673195356323,0.0,0.0,0.0,W1,-92.29581471764294,-122.51004121433938,0.0,0.0,0.0,30.214226496696476,0.0,0.0,0.0,W2,-801.481334138159,-782.0742947968118,0.0,0.0,0.0,-19.4070393413724,0.0,0.0,0.0,W3,-130.46107474277045,-360.7732164378977,0.0,0.0,0.0,230.3121416951274,0.0,0.0,0.0,Alo,0.07839906134655501,0.07839906134655118,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
31,Rb,-0.00011287453649939159,0.0,0.0,0.0,0.0,-0.00011287453649939159,0.0,0.0,0.0,Rd1,7.998193816103586e-05,0.0,0.0,0.0,0.0,-5.631015377259516e-05,0.0,0.00013629209193363365,0.0,Rd2,-1.689020091445116e-05,0.0,0.0,0.0,0.0,-1.689020091445116e-05,0.0,0.0,0.0,Rbias3,-3.9852243996651975e-06,0.0,0.0,0.0,0.0,-3.9852243996651975e-06,0.0,0.0,0.0,Rbias4,4.3882592784970574e-06,0.0,0.0,0.0,0.0,4.3882592784970574e-06,0.0,0.0,0.0,Cload,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,len2,1224727.2722521038,0.0,0.0,0.0,0.0,1224727.2722521038,0.0,0.0,0.0,Ibias1,135.9976836236354,0.0,0.0,0.0,0.0,135.9976836236354,0.0,0.0,0.0,Ibias2,103.34839303266588,0.0,0.0,0.0,0.0,103.34839303266588,0.0,0.0,0.0,W1,30.691714222931996,0.0,0.0,0.0,0.0,30.691714222931996,0.0,0.0,0.0,W2,16.850262385006438,0.0,0.0,0.0,0.0,16.850262385006438,0.0,0.0,0.0,W3,303.0592516718681,0.0,0.0,0.0,0.0,303.0592516718681,0.0,0.0,0.0,Alo,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
32,Rb,7.168811365041994e-05,0.00018395431510471493,0.0,0.0,0.0,-0.00011226620145430091,0.0,0.0,0.0,Rd1,-0.00012114024332500597,-9.878753034255865e-05,0.0,0.0,0.0,-5.585785021523704e-05,0.0,3.3505137232789726e-05,0.0,Rd2,-9.062163353594023e-05,-7.38054174940318e-05,0.0,0.0,0.0,-1.6816216041913403e-05,0.0,0.0,0.0,Rbias3,-4.618139723227994e-06,-6.549449283245733e-07,0.0,0.0,0.0,-3.963194794903525e-06,0.0,0.0,0.0,Rbias4,5.2072927548055265e-06,8.35323163024577e-07,0.0,0.0,0.0,4.371969591780838e-06,0.0,0.0,0.0,Cload,-768817.2188258107,-768817.2191315048,0.0,0.0,0.0,0.0,0.0,0.0,0.0,len2,824725.5755961095,-397847.7446489384,0.0,0.0,0.0,1222573.3202450213,0.0,0.0,0.0,Ibias1,112.20139823010624,-24.009345785629357,0.0,0.0,0.0,136.21074401573398,0.0,0.0,0.0,Ibias2,80.12441274570871,-22.7134709488492,0.0,0.0,0.0,102.83788369455638,0.0,0.0,0.0,W1,-92.05424154066408,-122.75197251886779,0.0,0.0,0.0,30.69773097820372,0.0,0.0,0.0,W2,-358.8528446991341,-375.7858728613665,0.0,0.0,0.0,16.933028162207137,0.0,0.0,0.0,W3,-171.3066659782876,-398.99702715396336,0.0,0.0,0.0,227.69036117567572,0.0,0.0,0.0,Alo,0.07385998954400737,0.07385998954400737,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
33,Rb,-0.000112459107002574,0.0,0.0,0.0,0.0,-0.000112459107002574,0.0,0.0,0.0,Rd1,-8.131047264782205e-06,0.0,0.0,0.0,0.0,-5.59607370577417e-05,0.0,4.782968979296082e-05,0.0,Rd2,-1.6824516627626235e-05,0.0,0.0,0.0,0.0,-1.6824516627626235e-05,0.0,0.0,0.0,Rbias3,-3.970142616886107e-06,0.0,0.0,0.0,0.0,-3.970142616886107e-06,0.0,0.0,0.0,Rbias4,4.380795840387582e-06,0.0,0.0,0.0,0.0,4.380795840387582e-06,0.0,0.0,0.0,Cload,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,len2,1221806.7151502573,0.0,0.0,0.0,0.0,1221806.7151502573,0.0,0.0,0.0,Ibias1,136.21784807231418,0.0,0.0,0.0,0.0,136.21784807231418,0.0,0.0,0.0,Ibias2,102.82539579041998,0.0,0.0,0.0,0.0,102.82539579041998,0.0,0.0,0.0,W1,30.79888916986486,0.0,0.0,0.0,0.0,30.79888916986486,0.0,0.0,0.0,W2,68.1759835211807,0.0,0.0,0.0,0.0,68.1759835211807,0.0,0.0,0.0,W3,229.03946232253622,0.0,0.0,0.0,0.0,229.03946232253622,0.0,0.0,0.0,Alo,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
34,Rb,6.582635555955839e-05,0.00017780681026716732,0.0,0.0,0.0,-0.00011198045470760297,0.0,0.0,0.0,Rd1,-0.0002182074008357226,-0.00026543493754293163,0.0,0.0,0.0,-5.559697359203187e-05,0.0,0.00010282451029924621,0.0,Rd2,-0.00021495469359708808,-0.0001982040403756281,0.0,0.0,0.0,-1.6750653221455e-05,0.0,0.0,0.0,Rbias3,-4.519865351623692e-06,-5.718935337070373e-07,0.0,0.0,0.0,-3.947971817916447e-06,0.0,0.0,0.0,Rbias4,4.881726180749332e-06,6.505206106699009e-07,0.0,0.0,0.0,4.231205570079431e-06,0.0,0.0,0.0,Cload,-101405404.35803328,-101405404.35772805,0.0,0.0,0.0,0.0,0.0,0.0,0.0,len2,147206.5660893388,-1072315.190045158,0.0,0.0,0.0,1219521.7561345235,0.0,0.0,0.0,Ibias1,71.4567914543825,-64.89890988162887,0.0,0.0,0.0,136.355701336013,0.0,0.0,0.0,Ibias2,41.00030470204966,-61.31811701087528,0.0,0.0,0.0,102.31842171292648,0.0,0.0,0.0,W1,-99.24796313026742,-130.17813809505503,0.0,0.0,0.0,30.930174964799214,0.0,0.0,0.0,W2,-941.5184751513799,-1009.6262308572309,0.0,0.0,0.0,68.10775570587626,0.0,0.0,0.0,W3,-230.78437634997238,-456.0807668027817,0.0,0.0,0.0,225.29639045290745,0.0,0.0,0.0,Alo,0.05913084204753065,0.05913084204753063,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
35,Rb,-0.000112292903332064,0.0,0.0,0.0,0.0,-0.000112292903332064,0.0,0.0,0.0,Rd1,0.0002854779345877637,0.0,0.0,0.0,0.0,-5.585437850631888e-05,0.0,0.0003413323130940826,0.0,Rd2,-1.677599042906859e-05,0.0,0.0,0.0,0.0,-1.677599042906859e-05,0.0,0.0,0.0,Rbias3,-3.965683446822637e-06,0.0,0.0,0.0,0.0,-3.965683446822637e-06,0.0,0.0,0.0,Rbias4,4.2530344190333555e-06,0.0,0.0,0.0,0.0,4.2530344190333555e-06,0.0,0.0,0.0,Cload,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,len2,1218118.625915086,0.0,0.0,0.0,0.0,1218118.625915086,0.0,0.0,0.0,Ibias1,136.2855490575354,0.0,0.0,0.0,0.0,136.2855490575354,0.0,0.0,0.0,Ibias2,102.38656992815358,0.0,0.0,0.0,0.0,102.38656992815358,0.0,0.0,0.0,W1,30.904473139699483,0.0,0.0,0.0,0.0,30.904473139699483,0.0,0.0,0.0,W2,67.87954230151787,0.0,0.0,0.0,0.0,67.87954230151787,0.0,0.0,0.0,W3,228.80205678014894,0.0,0.0,0.0,0.0,228.80205678014894,0.0,0.0,0.0,Alo,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
36,Rb,5.407230922633929e-05,0.00016608022523664467,0.0,0.0,0.0,-0.0001120079160103113,0.0,0.0,0.0,Rd1,-0.00024667966820058376,-0.00019129311711883643,0.0,0.0,0.0,-5.538655108175397e-05,0.0,0.0,0.0,Rd2,-0.00015888956576527198,-0.00014218720493057612,0.0,0.0,0.0,-1.670236083470078e-05,0.0,0.0,0.0,Rbias3,-4.608878476627771e-06,-6.655651556471278e-07,0.0,0.0,0.0,-3.943313320980851e-06,0.0,0.0,0.0,Rbias4,4.439800874190633e-06,1.865991537443927e-07,0.0,0.0,0.0,4.25320172044624e-06,0.0,0.0,0.0,Cload,-454989427.7746397,-454989427.7746393,0.0,0.0,0.0,0.0,0.0,0.0,0.0,len2,443751.8156752953,-772052.2846316382,0.0,0.0,0.0,1215804.1003069067,0.0,0.0,0.0,Ibias1,89.59332512831324,-46.86089428240102,0.0,0.0,0.0,136.45421941071262,0.0,0.0,0.0,Ibias2,57.66685019403344,-44.21851748393279,0.0,0.0,0.0,101.8853676779647,0.0,0.0,0.0,W1,-125.59867218881038,-156.75954136514767,0.0,0.0,0.0,31.160869176325754,0.0,0.0,0.0,W2,-656.7987506709231,-724.6102094513926,0.0,0.0,0.0,67.81145878044438,0.0,0.0,0.0,W3,-361.6750164557823,-586.7351712822774,0.0,0.0,0.0,225.06015482639697,0.0,0.0,0.0,Alo,0.040904494261129555,0.04090449426112184,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
37,Rb,-0.00011223931100439313,0.0,0.0,0.0,0.0,-0.00011223931100439313,0.0,0.0,0.0,Rd1,0.00011402627424144616,0.0,0.0,0.0,0.0,-5.562723521250086e-05,0.0,0.00016965350945395629,0.0,Rd2,-1.672013833145843e-05,0.0,0.0,0.0,0.0,-1.672013833145843e-05,0.0,0.0,0.0,Rbias3,-3.955321016066215e-06,0.0,0.0,0.0,0.0,-3.955321016066215e-06,0.0,0.0,0.0,Rbias4,4.268077243261757e-06,0.0,0.0,0.0,0.0,4.268077243261757e-06,0.0,0.0,0.0,Cload,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,len2,1214724.0323601423,0.0,0.0,0.0,0.0,1214724.0323601423,0.0,0.0,0.0,Ibias1,136.39243639959957,0.0,0.0,0.0,0.0,136.39243639959957,0.0,0.0,0.0,Ibias2,101.93722235118722,0.0,0.0,0.0,0.0,101.93722235118722,0.0,0.0,0.0,W1,31.129673936664112,0.0,0.0,0.0,0.0,31.129673936664112,0.0,0.0,0.0,W2,67.64015375827974,0.0,0.0,0.0,0.0,67.64015375827974,0.0,0.0,0.0,W3,227.5123038335656,0.0,0.0,0.0,0.0,227.5123038335656,0.0,0.0,0.0,Alo,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
38,Rb,5.4894737374045754e-05,0.00016691371760775323,0.0,0.0,0.0,-0.00011201898023370154,0.0,0.0,0.0,Rd1,-0.00018793460477173804,-0.00015666422952106734,0.0,0.0,0.0,-5.519568148681848e-05,0.0,2.392530623615707e-05,0.0,Rd2,-0.00013291704779487098,-0.0001162703560710468,0.0,0.0,0.0,-1.6646691723824178e-05,0.0,0.0,0.0,Rbias3,-4.350050186182467e-06,-4.171524161144126e-07,0.0,0.0,0.0,-3.932897770067952e-06,0.0,0.0,0.0,Rbias4,4.366746071906869e-06,9.848665888932794e-08,0.0,0.0,0.0,4.268259413017654e-06,0.0,0.0,0.0,Cload,-339592159.498977,-339592159.4988244,0.0,0.0,0.0,0.0,0.0,0.0,0.0,len2,578700.4273384454,-633614.9384555392,0.0,0.0,0.0,1212315.3657939846,0.0,0.0,0.0,Ibias1,97.89902837412939,-38.568701726851806,0.0,0.0,0.0,136.46773010098119,0.0,0.0,0.0,Ibias2,65.09060705878166,-36.34664304450382,0.0,0.0,0.0,101.43725010328548,0.0,0.0,0.0,W1,-114.66025673138985,-146.04622029369747,0.0,0.0,0.0,31.38596356230762,0.0,0.0,0.0,W2,-525.2010998367869,-592.8004171565743,0.0,0.0,0.0,67.59931731978752,0.0,0.0,0.0,W3,-341.91595025916536,-565.7406109778212,0.0,0.0,0.0,223.8246607186068,0.0,0.0,0.0,Alo,0.03365663174659145,0.03365663174659145,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
39,Rb,-0.00011218678106555562,0.0,0.0,0.0,0.0,-0.00011218678106555562,0.0,0.0,0.0,Rd1,9.271694051112578e-05,0.0,0.0,0.0,0.0,-5.540082067645487e-05,0.0,0.00014811776118757932,0.0,Rd2,-1.666021605014995e-05,0.0,0.0,0.0,0.0,-1.666021605014995e-05,0.0,0.0,0.0,Rbias3,-3.942882223309172e-06,0.0,0.0,0.0,0.0,-3.942882223309172e-06,0.0,0.0,0.0,Rbias4,4.280002136978846e-06,0.0,0.0,0.0,0.0,4.280002136978846e-06,0.0,0.0,0.0,Cload,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,len2,1211477.2297424434,0.0,0.0,0.0,0.0,1211477.2297424434,0.0,0.0,0.0,Ibias1,136.47680559288395,0.0,0.0,0.0,0.0,136.47680559288395,0.0,0.0,0.0,Ibias2,101.48983502816262,0.0,0.0,0.0,0.0,101.48983502816262,0.0,0.0,0.0,W1,37.478085486480516,0.0,0.0,0.0,0.0,37.478085486480516,0.0,0.0,0.0,W2,67.45437276778623,0.0,0.0,0.0,0.0,67.45437276778623,0.0,0.0,0.0,W3,225.80657526539602,0.0,0.0,0.0,0.0,225.80657526539602,0.0,0.0,0.0,Alo,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
40,Rb,6.19317072119319e-05,0.0001740274334547013,0.0,0.0,0.0,-0.00011209572624276345,0.0,0.0,0.0,Rd1,-0.00022118183651084853,-0.0002092723101270153,0.0,0.0,0.0,-5.4956007289151535e-05,0.0,4.304648090531965e-05,0.0,Rd2,-0.00017166013382814024,-0.00015507320465309093,0.0,0.0,0.0,-1.6586929175049335e-05,0.0,0.0,0.0,Rbias3,-4.066654688291726e-06,-1.4623648298605005e-07,0.0,0.0,0.0,-3.9204182053055735e-06,0.0,0.0,0.0,Rbias4,4.3423421509233054e-06,6.215937990683128e-08,0.0,0.0,0.0,4.2801827710164735e-06,0.0,0.0,0.0,Cload,-205938192.71689802,-205938192.7167459,0.0,0.0,0.0,0.0,0.0,0.0,0.0,len2,360852.19263387914,-848119.2658425958,0.0,0.0,0.0,1208971.458476475,0.0,0.0,0.0,Ibias1,84.71901745316171,-51.773566171203385,0.0,0.0,0.0,136.4925836243651,0.0,0.0,0.0,Ibias2,52.26228666943884,-48.72673353360357,0.0,0.0,0.0,100.98902020304241,0.0,0.0,0.0,W1,-51.251710359623715,-89.36357745233298,0.0,0.0,0.0,38.11186709270926,0.0,0.0,0.0,W2,-723.5774446973761,-790.9910116891683,0.0,0.0,0.0,67.41356699179221,0.0,0.0,0.0,W3,-327.8253123817997,-549.9450441302088,0.0,0.0,0.0,222.11973174835995,0.0,0.0,0.0,Alo,0.024902652862852464,0.024902652862852464,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
41,Rb,-0.00011227340397860373,0.0,0.0,0.0,0.0,-0.00011227340397860373,0.0,0.0,0.0,Rd1,0.00020027321591467936,0.0,0.0,0.0,0.0,-5.5140778160079326e-05,0.0,0.00025541399407475336,0.0,Rd2,-1.6606656426813588e-05,0.0,0.0,0.0,0.0,-1.6606656426813588e-05,0.0,0.0,0.0,Rbias3,-3.934360213070804e-06,0.0,0.0,0.0,0.0,-3.934360213070804e-06,0.0,0.0,0.0,Rbias4,4.295281982620067e-06,0.0,0.0,0.0,0.0,4.295281982620067e-06,0.0,0.0,0.0,Cload,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,len2,1207984.3529384693,0.0,0.0,0.0,0.0,1207984.3529384693,0.0,0.0,0.0,Ibias1,136.47585082349738,0.0,0.0,0.0,0.0,136.47585082349738,0.0,0.0,0.0,Ibias2,101.07555941085155,0.0,0.0,0.0,0.0,101.07555941085155,0.0,0.0,0.0,W1,38.21496033898425,0.0,0.0,0.0,0.0,38.21496033898425,0.0,0.0,0.0,W2,67.22956678775489,0.0,0.0,0.0,0.0,67.22956678775489,0.0,0.0,0.0,W3,224.84877808325385,0.0,0.0,0.0,0.0,224.84877808325385,0.0,0.0,0.0,Alo,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
42,Rb,6.228495313982821e-05,0.00017472556769193798,0.0,0.0,0.0,-0.00011244061455210381,0.0,0.0,0.0,Rd1,-0.0002799839211943583,-0.00022522190194468054,0.0,0.0,0.0,-5.476201924967773e-05,0.0,0.0,0.0,Rd2,-0.0001829360881011239,-0.00016639722168731763,0.0,0.0,0.0,-1.653886641380625e-05,0.0,0.0,0.0,Rbias3,-3.824282717351855e-06,8.766225374214187e-08,0.0,0.0,0.0,-3.9119449710939965e-06,0.0,0.0,0.0,Rbias4,4.213430582728953e-06,-8.192709103255754e-08,0.0,0.0,0.0,4.295357673761397e-06,0.0,0.0,0.0,Cload,-122689573.00149144,-122689573.00149144,0.0,0.0,0.0,0.0,0.0,0.0,0.0,len2,292063.4870676803,-913322.6905539834,0.0,0.0,0.0,1205386.1776216638,0.0,0.0,0.0,Ibias1,80.53653495661922,-55.912914719359385,0.0,0.0,0.0,136.4494496759786,0.0,0.0,0.0,Ibias2,48.02055539026774,-52.55301438146578,0.0,0.0,0.0,100.57356977173352,0.0,0.0,0.0,W1,-39.57047713018388,-78.41937513593741,0.0,0.0,0.0,38.84889800575353,0.0,0.0,0.0,W2,-781.9446786531587,-849.1334942742378,0.0,0.0,0.0,67.18881562107913,0.0,0.0,0.0,W3,-310.37019498712556,-531.4803725645698,0.0,0.0,0.0,221.11017757739512,0.0,0.0,0.0,Alo,0.018311821339146897,0.018311821339142994,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
43,Rb,-0.00011255505215137657,0.0,0.0,0.0,0.0,-0.00011255505215137657,0.0,0.0,0.0,Rd1,0.0002385453827079376,0.0,0.0,0.0,0.0,-5.4982849315625536e-05,0.0,0.0002935282320235618,0.0,Rd2,-1.6560923027111382e-05,0.0,0.0,0.0,0.0,-1.6560923027111382e-05,0.0,0.0,0.0,Rbias3,-3.925619036349842e-06,0.0,0.0,0.0,0.0,-3.925619036349842e-06,0.0,0.0,0.0,Rbias4,4.308990586926428e-06,0.0,0.0,0.0,0.0,4.308990586926428e-06,0.0,0.0,0.0,Cload,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,len2,1204399.9870309036,0.0,0.0,0.0,0.0,1204399.9870309036,0.0,0.0,0.0,Ibias1,136.40990829722492,0.0,0.0,0.0,0.0,136.40990829722492,0.0,0.0,0.0,Ibias2,100.73099919471723,0.0,0.0,0.0,0.0,100.73099919471723,0.0,0.0,0.0,W1,38.70454369222132,0.0,0.0,0.0,0.0,38.70454369222132,0.0,0.0,0.0,W2,16.141078751384622,0.0,0.0,0.0,0.0,16.141078751384622,0.0,0.0,0.0,W3,223.95066535679632,0.0,0.0,0.0,0.0,223.95066535679632,0.0,0.0,0.0,Alo,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
44,Rb,6.499636174356388e-05,0.0001778474834794148,0.0,0.0,0.0,-0.00011285112173584495,0.0,0.0,0.0,Rd1,-0.00021804405213715955,-0.00016348851760237257,0.0,0.0,0.0,-5.455553453478032e-05,0.0,0.0,0.0,Rd2,-0.0001369235914408018,-0.00012043555975372618,0.0,0.0,0.0,-1.648803168707072e-05,0.0,0.0,0.0,Rbias3,-3.5740066424931538e-06,3.291364496141417e-07,0.0,0.0,0.0,-3.903143092107295e-06,0.0,0.0,0.0,Rbias4,4.174879255130377e-06,-1.3419760067846053e-07,0.0,0.0,0.0,4.309076855809066e-06,0.0,0.0,0.0,Cload,-14179322.585538669,-14179322.585538669,0.0,0.0,0.0,0.0,0.0,0.0,0.0,len2,538295.6288754413,-663415.1946380535,0.0,0.0,0.0,1201710.8235135218,0.0,0.0,0.0,Ibias1,95.61154552417706,-40.72905689625531,0.0,0.0,0.0,136.340602420434,0.0,0.0,0.0,Ibias2,61.99793137724692,-38.23095407300936,0.0,0.0,0.0,100.22888545025783,0.0,0.0,0.0,W1,-30.62743036186946,-70.34064986657334,0.0,0.0,0.0,39.713219504715454,0.0,0.0,0.0,W2,-598.5223229951574,-614.7721462201024,0.0,0.0,0.0,16.249823224969973,0.0,0.0,0.0,W3,-301.0442313839638,-521.3104520306173,0.0,0.0,0.0,220.26622064665355,0.0,0.0,0.0,Alo,0.010951854682519226,0.010951854682527034,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
45,Rb,-0.00011303531046211589,0.0,0.0,0.0,0.0,-0.00011303531046211589,0.0,0.0,0.0,Rd1,7.66209895896405e-05,0.0,0.0,0.0,0.0,-5.4742926477367994e-05,0.0,0.00013136391606701379,0.0,Rd2,-1.6505550459211587e-05,0.0,0.0,0.0,0.0,-1.6505550459211587e-05,0.0,0.0,0.0,Rbias3,-3.914254528519347e-06,0.0,0.0,0.0,0.0,-3.914254528519347e-06,0.0,0.0,0.0,Rbias4,4.319402788933579e-06,0.0,0.0,0.0,0.0,4.319402788933579e-06,0.0,0.0,0.0,Cload,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,len2,1201124.4433045634,0.0,0.0,0.0,0.0,1201124.4433045634,0.0,0.0,0.0,Ibias1,136.3068462217168,0.0,0.0,0.0,0.0,136.3068462217168,0.0,0.0,0.0,Ibias2,100.3264191776997,0.0,0.0,0.0,0.0,100.3264191776997,0.0,0.0,0.0,W1,39.57050481214658,0.0,0.0,0.0,0.0,39.57050481214658,0.0,0.0,0.0,W2,16.220269645481938,0.0,0.0,0.0,0.0,16.220269645481938,0.0,0.0,0.0,W3,222.36845251216306,0.0,0.0,0.0,0.0,222.36845251216306,0.0,0.0,0.0,Alo,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
