Iteration No,Rb,loss,loss_gain,loss_iip3,loss_iip2,loss_nf,loss_Io,loss_BW,loss_region,Rd1,loss,loss_gain,loss_iip3,loss_iip2,loss_nf,loss_Io,loss_BW,loss_region,Rd2,loss,loss_gain,loss_iip3,loss_iip2,loss_nf,loss_Io,loss_BW,loss_region,Rbias3,loss,loss_gain,loss_iip3,loss_iip2,loss_nf,loss_Io,loss_BW,loss_region,Rbias4,loss,loss_gain,loss_iip3,loss_iip2,loss_nf,loss_Io,loss_BW,loss_region,Cload,loss,loss_gain,loss_iip3,loss_iip2,loss_nf,loss_Io,loss_BW,loss_region,len2,loss,loss_gain,loss_iip3,loss_iip2,loss_nf,loss_Io,loss_BW,loss_region,Ibias1,loss,loss_gain,loss_iip3,loss_iip2,loss_nf,loss_Io,loss_BW,loss_region,Ibias2,loss,loss_gain,loss_iip3,loss_iip2,loss_nf,loss_Io,loss_BW,loss_region,W1,loss,loss_gain,loss_iip3,loss_iip2,loss_nf,loss_Io,loss_BW,loss_region,W2,loss,loss_gain,loss_iip3,loss_iip2,loss_nf,loss_Io,loss_BW,loss_region,W3,loss,loss_gain,loss_iip3,loss_iip2,loss_nf,loss_Io,loss_BW,loss_region,Alo,loss,loss_gain,loss_iip3,loss_iip2,loss_nf,loss_Io,loss_BW,loss_region,
29,Rb,-0.0001446067887905759,0.0,0.0,0.0,-3.505396256125958e-05,-0.00010955282622929914,0.0,0.0,Rd1,-0.000571177258383972,0.0,0.0,0.0,-0.0005150230911422219,-5.615416724173252e-05,0.0,0.0,Rd2,-1.0667313098356327e-05,0.0,0.0,0.0,5.205957813706934e-06,-1.5873270912047748e-05,0.0,0.0,Rbias3,-3.5193647829829733e-06,0.0,0.0,0.0,4.670840305414484e-07,-3.986448813524121e-06,0.0,0.0,Rbias4,3.948201330660062e-06,0.0,0.0,0.0,-4.903727663861819e-07,4.438574097046244e-06,0.0,0.0,Cload,69777534.29646607,0.0,0.0,0.0,69777534.29713687,0.0,0.0,0.0,len2,1246574.6209415249,0.0,0.0,0.0,122906.82599484397,1123667.7949467588,0.0,0.0,Ibias1,13.895285273413275,0.0,0.0,0.0,-117.30599189217953,131.20127716559045,0.0,0.0,Ibias2,85.23850007623295,0.0,0.0,0.0,-16.862704266529057,102.1012043427597,0.0,0.0,W1,-209.58354672461402,0.0,0.0,0.0,-244.1439607788717,34.56041405427483,0.0,0.0,W2,-397.7291900415601,0.0,0.0,0.0,-465.3846518055194,67.65546176399712,0.0,0.0,W3,72.79170785980038,0.0,0.0,0.0,-378.0884877944505,450.8801956543995,0.0,0.0,Alo,-0.10478689328295772,0.0,0.0,0.0,-0.10478689328293964,0.0,0.0,0.0,
30,Rb,-0.00014387747734703014,0.0,0.0,0.0,-3.410178879904474e-05,-0.00010977568854796822,0.0,0.0,Rd1,-0.0005646986764120613,0.0,0.0,0.0,-0.0005084133732675865,-5.628530314449218e-05,0.0,0.0,Rd2,-1.0612037441628192e-05,0.0,0.0,0.0,5.273003665560904e-06,-1.5885041107189096e-05,0.0,0.0,Rbias3,-3.5269459288536714e-06,0.0,0.0,0.0,4.6008190198132535e-07,-3.987027830835298e-06,0.0,0.0,Rbias4,3.948775445233833e-06,0.0,0.0,0.0,-4.892061062725749e-07,4.437981551506577e-06,0.0,0.0,Cload,69416411.89173189,0.0,0.0,0.0,69416411.89173189,0.0,0.0,0.0,len2,1248767.73096239,0.0,0.0,0.0,124004.80786817841,1124762.9230941338,0.0,0.0,Ibias1,15.268964466139195,0.0,0.0,0.0,-115.68852782491842,130.9574922910576,0.0,0.0,Ibias2,85.37210114282597,0.0,0.0,0.0,-16.735988176350947,102.10808931917691,0.0,0.0,W1,-208.44058751382386,0.0,0.0,0.0,-242.97367906199818,34.53309154817434,0.0,0.0,W2,-395.3786876888467,0.0,0.0,0.0,-463.0152470159851,67.63655932713843,0.0,0.0,W3,75.71214327422067,0.0,0.0,0.0,-375.0407179014955,450.75286117571613,0.0,0.0,Alo,-0.10454737503747939,0.0,0.0,0.0,-0.10454737503749144,0.0,0.0,0.0,
31,Rb,-0.00014326316246459655,0.0,0.0,0.0,-3.314024407259867e-05,-0.0001101229183919721,0.0,0.0,Rd1,-0.0005584142384378874,0.0,0.0,0.0,-0.0005018722526875841,-5.65419857502947e-05,0.0,0.0,Rd2,-1.0563262045094725e-05,0.0,0.0,0.0,5.3391473169816235e-06,-1.5902409362060835e-05,0.0,0.0,Rbias3,-3.5300722951394134e-06,0.0,0.0,0.0,4.576326151686809e-07,-3.987704910307793e-06,0.0,0.0,Rbias4,3.9509030322491375e-06,0.0,0.0,0.0,-4.863658212952314e-07,4.437268853544538e-06,0.0,0.0,Cload,69130337.47268328,0.0,0.0,0.0,69130337.47268328,0.0,0.0,0.0,len2,1249313.6840317713,0.0,0.0,0.0,123481.63188521774,1125832.0521466315,0.0,0.0,Ibias1,16.637562189525795,0.0,0.0,0.0,-114.0804814400681,130.7180436296009,0.0,0.0,Ibias2,85.4381420500197,0.0,0.0,0.0,-16.675441124047847,102.11358317406986,0.0,0.0,W1,-207.30523590069248,0.0,0.0,0.0,-241.81113582452895,34.50589992388778,0.0,0.0,W2,-394.8172781149059,0.0,0.0,0.0,-462.38066818699605,67.5633900721657,0.0,0.0,W3,75.41016401364072,0.0,0.0,0.0,-375.21638884867605,450.626552862391,0.0,0.0,Alo,-0.10423942339532079,0.0,0.0,0.0,-0.10423942339531476,0.0,0.0,0.0,
32,Rb,-0.00014257832707948484,0.0,0.0,0.0,-3.2169544581109316e-05,-0.00011040878249838413,0.0,0.0,Rd1,-0.0005521352128363944,0.0,0.0,0.0,-0.0004953994304075129,-5.673578242889018e-05,0.0,0.0,Rd2,-1.0430357179667006e-05,0.0,0.0,0.0,5.483839425869755e-06,-1.5914196605529004e-05,0.0,0.0,Rbias3,-3.533071915971281e-06,0.0,0.0,0.0,4.551980446467214e-07,-3.988269960618453e-06,0.0,0.0,Rbias4,3.953182309009336e-06,0.0,0.0,0.0,-4.836215701552493e-07,4.436803879164246e-06,0.0,0.0,Cload,68776385.22477786,0.0,0.0,0.0,68776385.22410703,0.0,0.0,0.0,len2,1250695.3442368316,0.0,0.0,0.0,123766.61502462348,1126928.7292122082,0.0,0.0,Ibias1,17.983597659960402,0.0,0.0,0.0,-112.48250336599685,130.4661010259549,0.0,0.0,Ibias2,85.55210094894974,0.0,0.0,0.0,-16.570411951617157,102.12251290055998,0.0,0.0,W1,-247.56318909929618,0.0,0.0,0.0,-277.9784500429392,30.415260943625906,0.0,0.0,W2,-393.37104527542334,0.0,0.0,0.0,-460.9157936725395,67.54474839707837,0.0,0.0,W3,76.71711071883215,0.0,0.0,0.0,-373.83656557242153,450.5536762911052,0.0,0.0,Alo,-0.10393641846519473,0.0,0.0,0.0,-0.10393641846521276,0.0,0.0,0.0,
33,Rb,-0.00014181955853758685,0.0,0.0,0.0,-3.118622559073623e-05,-0.00011063333294681627,0.0,0.0,Rd1,-0.0005458467007043373,0.0,0.0,0.0,-0.0004889793850944718,-5.6867315609856984e-05,0.0,0.0,Rd2,-1.047128134295486e-05,0.0,0.0,0.0,5.465899914778434e-06,-1.5937181257725538e-05,0.0,0.0,Rbias3,-3.5361451964834034e-06,0.0,0.0,0.0,4.5290307907664064e-07,-3.989048275559743e-06,0.0,0.0,Rbias4,3.955175331534834e-06,0.0,0.0,0.0,-4.809239455357944e-07,4.436099277071304e-06,0.0,0.0,Cload,68498926.0198321,0.0,0.0,0.0,68498926.02027935,0.0,0.0,0.0,len2,1252257.0728683728,0.0,0.0,0.0,124287.06343218304,1127970.0094362677,0.0,0.0,Ibias1,19.360516614829383,0.0,0.0,0.0,-110.8915748296358,130.25209144446518,0.0,0.0,Ibias2,85.65943250520968,0.0,0.0,0.0,-16.467243101942312,102.12667560715661,0.0,0.0,W1,-246.65616695351696,0.0,0.0,0.0,-277.16701602067695,30.51084906719412,0.0,0.0,W2,-391.96577601023967,0.0,0.0,0.0,-459.46479566714214,67.49901965705345,0.0,0.0,W3,77.98012544420499,0.0,0.0,0.0,-372.4476330317584,450.4277584761119,0.0,0.0,Alo,-0.10351837374379903,0.0,0.0,0.0,-0.10351837374379903,0.0,0.0,0.0,
34,Rb,-0.0001411143610693318,0.0,0.0,0.0,-3.019401304585731e-05,-0.00011092034802347448,0.0,0.0,Rd1,-0.0005397507700139372,0.0,0.0,0.0,-0.00048262750340010124,-5.712326661380161e-05,0.0,0.0,Rd2,-1.0423297999672136e-05,0.0,0.0,0.0,5.525687114976986e-06,-1.5948985114633605e-05,0.0,0.0,Rbias3,-3.538959677227004e-06,0.0,0.0,0.0,4.5064665089755624e-07,-3.989606328124109e-06,0.0,0.0,Rbias4,3.957162991828345e-06,0.0,0.0,0.0,-4.783573674013431e-07,4.435520359230026e-06,0.0,0.0,Cload,68189603.30301337,0.0,0.0,0.0,68189603.30346061,0.0,0.0,0.0,len2,1253401.8469964815,0.0,0.0,0.0,124361.33276362294,1129040.5142329365,0.0,0.0,Ibias1,20.698637867663606,0.0,0.0,0.0,-109.31019865841155,130.00883652608445,0.0,0.0,Ibias2,85.76774634518742,0.0,0.0,0.0,-16.366631774633756,102.1343781198281,0.0,0.0,W1,-245.29401381494998,0.0,0.0,0.0,-275.9003095192297,30.606295704313858,0.0,0.0,W2,-390.5805318779778,0.0,0.0,0.0,-458.03396667624844,67.4534347982706,0.0,0.0,W3,79.23860440985489,0.0,0.0,0.0,-371.11716499514085,450.35576940506996,0.0,0.0,Alo,-0.10335070029636159,0.0,0.0,0.0,-0.1033507002963556,0.0,0.0,0.0,
35,Rb,-0.00014061940423529062,0.0,0.0,0.0,-2.941145253787037e-05,-0.00011120795169740308,0.0,0.0,Rd1,-0.0005337869465000651,0.0,0.0,0.0,-0.00047646994432862645,-5.731700217143011e-05,0.0,0.0,Rd2,-1.0538422296865848e-05,0.0,0.0,0.0,5.427964849175198e-06,-1.5966387146041045e-05,0.0,0.0,Rbias3,-3.541661544747413e-06,0.0,0.0,0.0,4.4860795705090905e-07,-3.990269501798021e-06,0.0,0.0,Rbias4,3.954741224346033e-06,0.0,0.0,0.0,-4.800821820577153e-07,4.434823406403918e-06,0.0,0.0,Cload,67900649.97546287,0.0,0.0,0.0,67900649.97546287,0.0,0.0,0.0,len2,1253787.007370556,0.0,0.0,0.0,123675.56052210408,1130111.4468484519,0.0,0.0,Ibias1,21.973148096609417,0.0,0.0,0.0,-107.79679983617756,129.76994793278234,0.0,0.0,Ibias2,85.81306295872011,0.0,0.0,0.0,-16.32590614337579,102.1389691020959,0.0,0.0,W1,-245.1677460551589,0.0,0.0,0.0,-275.7465867389457,30.578840683803882,0.0,0.0,W2,-390.177579764556,0.0,0.0,0.0,-457.5855715858411,67.40799182136044,0.0,0.0,W3,78.55077611256029,0.0,0.0,0.0,-371.6799763663443,450.23075247897873,0.0,0.0,Alo,-0.1031151950375768,0.0,0.0,0.0,-0.1031151950375768,0.0,0.0,0.0,
36,Rb,-0.00013952756557724212,0.0,0.0,0.0,-2.8031566792388543e-05,-0.00011149599878486216,0.0,0.0,Rd1,-0.0005276180932366549,0.0,0.0,0.0,-0.0004701073793884308,-5.751071384822416e-05,0.0,0.0,Rd2,-1.0227342924875847e-05,0.0,0.0,0.0,5.7508457135964e-06,-1.5978188638472246e-05,0.0,0.0,Rbias3,-3.544632303613675e-06,0.0,0.0,0.0,4.462973711933655e-07,-3.99092967480704e-06,0.0,0.0,Rbias4,3.960897385343485e-06,0.0,0.0,0.0,-4.733482719178902e-07,4.434245657261544e-06,0.0,0.0,Cload,67581301.46234962,0.0,0.0,0.0,67581301.46234962,0.0,0.0,0.0,len2,1256629.99232583,0.0,0.0,0.0,125448.40901811658,1131181.5833077524,0.0,0.0,Ibias1,23.375306667547363,0.0,0.0,0.0,-106.15991995124722,129.53522661879458,0.0,0.0,Ibias2,85.97457946460676,0.0,0.0,0.0,-16.170705175703663,102.14528464030812,0.0,0.0,W1,-244.2260795252247,0.0,0.0,0.0,-274.7774804939464,30.55140096872171,0.0,0.0,W2,-387.37415588929724,0.0,0.0,0.0,-454.7367492108905,67.36259332170624,0.0,0.0,W3,82.64872045660869,0.0,0.0,0.0,-367.5102568987526,450.1589773554354,0.0,0.0,Alo,-0.10272154218126907,0.0,0.0,0.0,-0.10272154218127505,0.0,0.0,0.0,
37,Rb,-0.00013881223159938286,0.0,0.0,0.0,-2.708913373282285e-05,-0.00011172309786658574,0.0,0.0,Rd1,-0.0005217805576722676,0.0,0.0,0.0,-0.000464076035317678,-5.770452235458964e-05,0.0,0.0,Rd2,-1.0415836700524118e-05,0.0,0.0,0.0,5.579782158238028e-06,-1.5995618858777665e-05,0.0,0.0,Rbias3,-3.549752456423443e-06,0.0,0.0,0.0,4.4183399054794577e-07,-3.991586446971539e-06,0.0,0.0,Rbias4,3.9600748384826495e-06,0.0,0.0,0.0,-4.7360284137363136e-07,4.433677679855605e-06,0.0,0.0,Cload,67295325.63162465,0.0,0.0,0.0,67295325.6311774,0.0,0.0,0.0,len2,1257118.2647921434,0.0,0.0,0.0,124891.48582748795,1132226.7789644995,0.0,0.0,Ibias1,24.6496164984321,0.0,0.0,0.0,-104.65544998407313,129.30506648250292,0.0,0.0,Ibias2,86.04071503631369,0.0,0.0,0.0,-16.111230534947396,102.15194557125648,0.0,0.0,W1,-243.49175900430373,0.0,0.0,0.0,-274.2609897836998,30.769230779362037,0.0,0.0,W2,-386.5988888532702,0.0,0.0,0.0,-453.9434884185861,67.34459956524067,0.0,0.0,W3,81.65091235543082,0.0,0.0,0.0,-368.38424810896646,450.0351604643973,0.0,0.0,Alo,-0.10253157813077367,0.0,0.0,0.0,-0.10253157813078563,0.0,0.0,0.0,
38,Rb,-0.00013815233500442738,0.0,0.0,0.0,-2.613972817310201e-05,-0.00011201260683131679,0.0,0.0,Rd1,-0.0005157297947724416,0.0,0.0,0.0,-0.00045783144587222175,-5.789834890021985e-05,0.0,0.0,Rd2,-1.0254201929150969e-05,0.0,0.0,0.0,5.758828931576657e-06,-1.6013030860727626e-05,0.0,0.0,Rbias3,-3.5500628882327644e-06,0.0,0.0,0.0,4.4217376149554184e-07,-3.992236649728306e-06,0.0,0.0,Rbias4,3.964446969379944e-06,0.0,0.0,0.0,-4.685406459460892e-07,4.432987615326371e-06,0.0,0.0,Cload,66988005.16709329,0.0,0.0,0.0,66988005.16731693,0.0,0.0,0.0,len2,1259186.3634332365,0.0,0.0,0.0,125914.98610304578,1133271.3773302687,0.0,0.0,Ibias1,26.006579587287657,0.0,0.0,0.0,-103.07248902508154,129.0790686123692,0.0,0.0,Ibias2,86.19773605866737,0.0,0.0,0.0,-15.959322252104217,102.1570583107762,0.0,0.0,W1,-242.47112131640299,0.0,0.0,0.0,-273.212840912523,30.741719596120046,0.0,0.0,W2,-384.9397447606427,0.0,0.0,0.0,-452.2392888222792,67.29954406167413,0.0,0.0,W3,83.94980996061186,0.0,0.0,0.0,-365.96123924902207,449.91104920978216,0.0,0.0,Alo,-0.10220463575786475,0.0,0.0,0.0,-0.10220463575785876,0.0,0.0,0.0,
39,Rb,-0.00013740876327493308,0.0,0.0,0.0,-2.5106066025454604e-05,-0.00011230269724946133,0.0,0.0,Rd1,-0.0005098799987255069,0.0,0.0,0.0,-0.0004517876813263386,-5.8092317399168274e-05,0.0,0.0,Rd2,-1.0146688811231563e-05,0.0,0.0,0.0,5.883775925426902e-06,-1.6030464736642945e-05,0.0,0.0,Rbias3,-3.5526896212794974e-06,0.0,0.0,0.0,4.401977312773788e-07,-3.992887352556425e-06,0.0,0.0,Rbias4,3.968078441340002e-06,0.0,0.0,0.0,-4.6434814388995617e-07,4.432426585230634e-06,0.0,0.0,Cload,66697156.993302085,0.0,0.0,0.0,66697156.993302085,0.0,0.0,0.0,len2,1260198.6741551259,0.0,0.0,0.0,125852.63090613151,1134346.0432491503,0.0,0.0,Ibias1,27.3061717758103,0.0,0.0,0.0,-101.5348021452889,128.8409739211038,0.0,0.0,Ibias2,86.27295745875949,0.0,0.0,0.0,-15.889552981276417,102.16251044004282,0.0,0.0,W1,-241.72501274352294,0.0,0.0,0.0,-272.43932622460267,30.714313481096696,0.0,0.0,W2,-383.9667088543627,0.0,0.0,0.0,-451.2213664673217,67.25465761303411,0.0,0.0,W3,85.09168744208893,0.0,0.0,0.0,-364.74945389788036,449.8411413399693,0.0,0.0,Alo,-0.10190871074325417,0.0,0.0,0.0,-0.10190871074325417,0.0,0.0,0.0,
40,Rb,-0.0001368211921391165,0.0,0.0,0.0,-2.422775592902252e-05,-0.00011259343621009396,0.0,0.0,Rd1,-0.0005041884833685011,0.0,0.0,0.0,-0.0004459020871217224,-5.8286396246778645e-05,0.0,0.0,Rd2,-1.0293703734000335e-05,0.0,0.0,0.0,5.748618998014849e-06,-1.6042322732015184e-05,0.0,0.0,Rbias3,-3.556875723088996e-06,0.0,0.0,0.0,4.365508567005159e-07,-3.9934265797893616e-06,0.0,0.0,Rbias4,3.96532364036784e-06,0.0,0.0,0.0,-4.665479854181192e-07,4.431871625785791e-06,0.0,0.0,Cload,66425814.236561574,0.0,0.0,0.0,66425814.23700886,0.0,0.0,0.0,len2,1261508.8637721713,0.0,0.0,0.0,126116.0635174736,1135392.8002547368,0.0,0.0,Ibias1,28.597314556764545,0.0,0.0,0.0,-100.00993357228457,128.6072481290491,0.0,0.0,Ibias2,86.33405018202924,0.0,0.0,0.0,-15.834049861497201,102.16810004352185,0.0,0.0,W1,-241.01419424769145,0.0,0.0,0.0,-271.8234380622031,30.809243814511643,0.0,0.0,W2,-383.42406617016763,0.0,0.0,0.0,-450.6339383200251,67.20987214989505,0.0,0.0,W3,84.8339847324741,0.0,0.0,0.0,-364.93762772373304,449.771612456059,0.0,0.0,Alo,-0.10179601191668622,0.0,0.0,0.0,-0.10179601191668622,0.0,0.0,0.0,
41,Rb,-0.00013585726018013953,0.0,0.0,0.0,-2.3034330680183485e-05,-0.00011282292949995606,0.0,0.0,Rd1,-0.0004984186114252588,0.0,0.0,0.0,-0.00043993804317741847,-5.8480568247848735e-05,0.0,0.0,Rd2,-1.0247735690872395e-05,0.0,0.0,0.0,5.812022293026128e-06,-1.6059757983883003e-05,0.0,0.0,Rbias3,-3.5599199449561676e-06,0.0,0.0,0.0,4.3425762881110027e-07,-3.994177573766816e-06,0.0,0.0,Rbias4,3.968700296810328e-06,0.0,0.0,0.0,-4.6261312733483366e-07,4.431313424145668e-06,0.0,0.0,Cload,66138317.96664589,0.0,0.0,0.0,66138317.96686954,0.0,0.0,0.0,len2,1262886.711900041,0.0,0.0,0.0,126446.426623025,1136440.285277016,0.0,0.0,Ibias1,29.89826164247553,0.0,0.0,0.0,-98.47959913725383,128.37786077973163,0.0,0.0,Ibias2,86.43733587961336,0.0,0.0,0.0,-15.734799783212612,102.17213566282827,0.0,0.0,W1,-240.0907343401197,0.0,0.0,0.0,-270.9947529692804,30.904018629194578,0.0,0.0,W2,-381.99932116884173,0.0,0.0,0.0,-449.164466140893,67.16514497216394,0.0,0.0,W3,86.25975730696923,0.0,0.0,0.0,-363.3888756080975,449.64863291528894,0.0,0.0,Alo,-0.10150038202781023,0.0,0.0,0.0,-0.10150038202779235,0.0,0.0,0.0,
42,Rb,-0.00013513591866158258,0.0,0.0,0.0,-2.1959144637811305e-05,-0.0001131767740237713,0.0,0.0,Rd1,-0.0004926658632110111,0.0,0.0,0.0,-0.0004339909573349491,-5.867490587607881e-05,0.0,0.0,Rd2,-1.0157018966987524e-05,0.0,0.0,0.0,5.914590870212634e-06,-1.607160983721568e-05,0.0,0.0,Rbias3,-3.560169361587182e-06,0.0,0.0,0.0,4.345386616952854e-07,-3.994708023282618e-06,0.0,0.0,Rbias4,3.969990281432293e-06,0.0,0.0,0.0,-4.6064903290608943e-07,4.430639314337876e-06,0.0,0.0,Cload,65853720.80418188,0.0,0.0,0.0,65853720.80395823,0.0,0.0,0.0,len2,1264267.3001262743,0.0,0.0,0.0,126806.82315780722,1137460.4769684281,0.0,0.0,Ibias1,31.1576615397095,0.0,0.0,0.0,-96.97878254988638,128.1364440895936,0.0,0.0,Ibias2,86.55243044586264,0.0,0.0,0.0,-15.625608587147125,102.17803903300518,0.0,0.0,W1,-239.21972151518335,0.0,0.0,0.0,-270.09633979089466,30.876618275660494,0.0,0.0,W2,-380.2466428458699,0.0,0.0,0.0,-447.36720641425086,67.12056356838089,0.0,0.0,W3,87.77781226323671,0.0,0.0,0.0,-361.7483628894402,449.52617515245487,0.0,0.0,Alo,-0.10122590381889916,0.0,0.0,0.0,-0.10122590381889916,0.0,0.0,0.0,
43,Rb,-0.00013458899497005268,0.0,0.0,0.0,-2.1119465656511342e-05,-0.00011346952931353278,0.0,0.0,Rd1,-0.00048731313546310196,0.0,0.0,0.0,-0.0004284436900959827,-5.886944536708576e-05,0.0,0.0,Rd2,-1.0102417195457462e-05,0.0,0.0,0.0,5.986649532373561e-06,-1.608906672780774e-05,0.0,0.0,Rbias3,-3.5631235732538914e-06,0.0,0.0,0.0,4.311377037729911e-07,-3.9942612770267316e-06,0.0,0.0,Rbias4,3.971159639526601e-06,0.0,0.0,0.0,-4.57714157028962e-07,4.428873796555732e-06,0.0,0.0,Cload,65511657.893722974,0.0,0.0,0.0,65511657.893946625,0.0,0.0,0.0,len2,1267678.9117094858,0.0,0.0,0.0,129366.18010392602,1138312.7316055987,0.0,0.0,Ibias1,32.29490220497759,0.0,0.0,0.0,-95.62084024104455,127.91574244602441,0.0,0.0,Ibias2,86.66557610423447,0.0,0.0,0.0,-15.564949039715321,102.2305251439544,0.0,0.0,W1,-192.76559384733025,0.0,0.0,0.0,-227.2729233440864,34.50732949678999,0.0,0.0,W2,-429.5378474083527,0.0,0.0,0.0,-444.8008480748231,15.263000666545341,0.0,0.0,W3,89.21676319737885,0.0,0.0,0.0,-360.13417779142065,449.3509409889475,0.0,0.0,Alo,-0.10082520665079502,0.0,0.0,0.0,-0.10082520665079502,0.0,0.0,0.0,
44,Rb,-0.00013378238808037644,0.0,0.0,0.0,-2.008133328395823e-05,-0.00011370105479640965,0.0,0.0,Rd1,-0.0004817119544802962,0.0,0.0,0.0,-0.0004226478810680438,-5.906407341222735e-05,0.0,0.0,Rd2,-1.0097501957039726e-05,0.0,0.0,0.0,6.009031382793046e-06,-1.6106533339840534e-05,0.0,0.0,Rbias3,-3.5633444997241734e-06,0.0,0.0,0.0,4.3155104707728944e-07,-3.9948955468010105e-06,0.0,0.0,Rbias4,3.9734225833017676e-06,0.0,0.0,0.0,-4.5478440582750745e-07,4.428206989129444e-06,0.0,0.0,Cload,65231195.90289448,0.0,0.0,0.0,65231195.90356546,0.0,0.0,0.0,len2,1268959.4797051908,0.0,0.0,0.0,129593.12849583107,1139366.3512093206,0.0,0.0,Ibias1,33.57102179246239,0.0,0.0,0.0,-94.12786465210607,127.69888644457073,0.0,0.0,Ibias2,86.77383911527812,0.0,0.0,0.0,-15.459614159575233,102.23345327485565,0.0,0.0,W1,-191.80763791192672,0.0,0.0,0.0,-226.41110246580618,34.6034645539133,0.0,0.0,W2,-428.1536996769806,0.0,0.0,0.0,-443.43365084082586,15.279951163920195,0.0,0.0,W3,90.60696327243977,0.0,0.0,0.0,-358.6226308716163,449.2295941441301,0.0,0.0,Alo,-0.10059510134939303,0.0,0.0,0.0,-0.10059510134939303,0.0,0.0,0.0,
45,Rb,-0.00013300318416264892,0.0,0.0,0.0,-1.900815306427545e-05,-0.00011399503109837346,0.0,0.0,Rd1,-0.0004762094243827602,0.0,0.0,0.0,-0.00041695049697750854,-5.925892740525169e-05,0.0,0.0,Rd2,-1.0060248806981205e-05,0.0,0.0,0.0,6.058162376362006e-06,-1.611841118334321e-05,0.0,0.0,Rbias3,-3.566696842812249e-06,0.0,0.0,0.0,4.288335819348504e-07,-3.9955304247470995e-06,0.0,0.0,Rbias4,3.974126371045949e-06,0.0,0.0,0.0,-4.5353962717135587e-07,4.427665998217304e-06,0.0,0.0,Cload,64968778.20294793,0.0,0.0,0.0,64968778.20294793,0.0,0.0,0.0,len2,1270176.165724689,0.0,0.0,0.0,129783.66245283885,1140392.503271928,0.0,0.0,Ibias1,34.81206230638822,0.0,0.0,0.0,-92.65796339868209,127.4700257050658,0.0,0.0,Ibias2,86.84831798326587,0.0,0.0,0.0,-15.389946568373128,102.238264551639,0.0,0.0,W1,-190.71635426625357,0.0,0.0,0.0,-225.29411762225615,34.57776335603638,0.0,0.0,W2,-427.1674906258838,0.0,0.0,0.0,-442.46438769824147,15.296897072357728,0.0,0.0,W3,91.31232185415986,0.0,0.0,0.0,-357.84973498230886,449.1620568363208,0.0,0.0,Alo,-0.10038813235839385,0.0,0.0,0.0,-0.10038813235839385,0.0,0.0,0.0,
46,Rb,-0.00013218038534157592,0.0,0.0,0.0,-1.7952408726599963e-05,-0.00011422797661499309,0.0,0.0,Rd1,-0.0004707512342933119,0.0,0.0,0.0,-0.00041129722421276015,-5.9454010080543425e-05,0.0,0.0,Rd2,-1.0051565940776204e-05,0.0,0.0,0.0,6.078729715810879e-06,-1.6130295656587083e-05,0.0,0.0,Rbias3,-3.5700779549948764e-06,0.0,0.0,0.0,4.2597467817115245e-07,-3.99605263316633e-06,0.0,0.0,Rbias4,3.9758644364682115e-06,0.0,0.0,0.0,-4.5126234772430425e-07,4.4271267841925154e-06,0.0,0.0,Cload,64702735.6734832,0.0,0.0,0.0,64702735.67393053,0.0,0.0,0.0,len2,1271556.1271127567,0.0,0.0,0.0,130108.71072687702,1141447.4163858015,0.0,0.0,Ibias1,36.075737682875804,0.0,0.0,0.0,-91.16971334603298,127.24545102890653,0.0,0.0,Ibias2,86.9267392769141,0.0,0.0,0.0,-15.316476608550479,102.24321588546,0.0,0.0,W1,-221.33831685599543,0.0,0.0,0.0,-252.4839518971095,31.145635041114076,0.0,0.0,W2,-426.07748912836195,0.0,0.0,0.0,-441.41827962221265,15.340790493888168,0.0,0.0,W3,92.26619496298851,0.0,0.0,0.0,-356.8285563106493,449.09475127348986,0.0,0.0,Alo,-0.10016406397914057,0.0,0.0,0.0,-0.10016406397914057,0.0,0.0,0.0,
47,Rb,-0.00013130202092242983,0.0,0.0,0.0,-1.6840376856672423e-05,-0.00011446164406575742,0.0,0.0,Rd1,-0.0004653826249301589,0.0,0.0,0.0,-0.0004057332801146852,-5.964934481546539e-05,0.0,0.0,Rd2,-1.0036870744358332e-05,0.0,0.0,0.0,6.110906001490777e-06,-1.6147776745841346e-05,0.0,0.0,Rbias3,-3.5716006014086733e-06,0.0,0.0,0.0,4.2507868764780513e-07,-3.996679289056629e-06,0.0,0.0,Rbias4,3.9766656348993136e-06,0.0,0.0,0.0,-4.4992521637857636e-07,4.426590851277553e-06,0.0,0.0,Cload,64443604.543460175,0.0,0.0,0.0,64443604.54323651,0.0,0.0,0.0,len2,1272713.8027110596,0.0,0.0,0.0,130238.79032860324,1142475.0123823392,0.0,0.0,Ibias1,37.34009935930091,0.0,0.0,0.0,-89.70133390209459,127.04143326139774,0.0,0.0,Ibias2,87.00557236176992,0.0,0.0,0.0,-15.242744534454058,102.24831689622398,0.0,0.0,W1,-220.64585528954908,0.0,0.0,0.0,-251.88721914526073,31.2413638556779,0.0,0.0,W2,-425.13359164184214,0.0,0.0,0.0,-440.51822867555876,15.384637033679232,0.0,0.0,W3,93.26061951511981,0.0,0.0,0.0,-355.7138699288944,448.9744894439403,0.0,0.0,Alo,-0.09995457653208036,0.0,0.0,0.0,-0.09995457653208628,0.0,0.0,0.0,
