Iteration No,Rb,Io,gain_db,gain_fo,gain_lower,gain_upper,f_lower,f_upper,iip3_dbm,s11_db,s12_db,s21_db,s22_db,Kf,nf_db,p_source,gm1,vdsat,vg,vd,vs,Rd,Io,gain_db,gain_fo,gain_lower,gain_upper,f_lower,f_upper,iip3_dbm,s11_db,s12_db,s21_db,s22_db,Kf,nf_db,p_source,gm1,vdsat,vg,vd,vs,Io,Io,gain_db,gain_fo,gain_lower,gain_upper,f_lower,f_upper,iip3_dbm,s11_db,s12_db,s21_db,s22_db,Kf,nf_db,p_source,gm1,vdsat,vg,vd,vs,W,Io,gain_db,gain_fo,gain_lower,gain_upper,f_lower,f_upper,iip3_dbm,s11_db,s12_db,s21_db,s22_db,Kf,nf_db,p_source,gm1,vdsat,vg,vd,vs,C1,Io,gain_db,gain_fo,gain_lower,gain_upper,f_lower,f_upper,iip3_dbm,s11_db,s12_db,s21_db,s22_db,Kf,nf_db,p_source,gm1,vdsat,vg,vd,vs,C2,Io,gain_db,gain_fo,gain_lower,gain_upper,f_lower,f_upper,iip3_dbm,s11_db,s12_db,s21_db,s22_db,Kf,nf_db,p_source,gm1,vdsat,vg,vd,vs,
324,Rb,-0.19177078109298934,0.024886445573363995,-0.12085676154636649,0.0355805771874346,-0.12589416033656325,0.0,0.0,-0.04438447585854399,-0.23096987436035687,0.0038317281830991985,-0.012104837024353119,-0.0038399962190771818,-0.08947492713523937,-0.010682113982898577,-0.08181830574634329,-0.17728237735348343,-0.011414194536173237,0.4530879364564157,0.05902591966070598,0.781986640306034,Rd,-0.06018720470949633,0.6371891861781742,0.3602074080556557,0.9110002854754053,0.3354767574797654,0.0,0.0,1.323527907734704,-0.4234447696606503,-0.07943467271883033,-0.07045928720779969,0.6039132515315684,-0.7055600169078935,-0.23059920185436536,-0.02924470720955371,-0.059698214863484964,0.019017460929156262,-1.4048367131370737e-05,-0.30745087061542614,-0.060071828827465236,Io,0.7154427774139459,0.10892328352403195,0.2151967969895192,0.15572948276239915,0.244648594422881,0.0,0.0,3.0532444341357077,0.10353821954084232,-0.0225482466159154,-0.043737288493658606,-0.1398644776718816,-0.7422657621520342,-0.28371097137766466,0.8775469837955424,0.6237930433456859,0.16329362346207904,0.5400613773159643,-0.2626781771488238,0.7483534352663084,W,0.031303262691633964,0.03088764561300925,0.04314437613494544,0.044160595599384025,0.009218380728165904,0.0,0.0,-0.5270376550535797,-0.043804631344208866,-0.002210612413336127,-0.0023981280897295695,-0.08300299519704336,-0.12477440625157045,-0.07716520100926377,0.010211212631657663,0.13810542384931448,-0.1357434014708696,-0.05119224979683146,-0.007390061353716453,0.021028064716139733,C1,0.0,0.5678497780407478,0.01067670159931738,0.8118645468625841,0.007953112785084624,0.0,0.0,-0.0015896169269638963,-0.0378312725245467,0.00029474832176558434,0.0002283931514105439,-0.0025107667586207723,0.00043181213397502905,0.0035856046935490715,0.0,0.0,0.0,0.0,0.0,0.0,C2,-0.04364285459977023,-0.004167778324682634,-0.004463211324306845,-0.005958744005618521,-0.006326339715406399,0.0,0.0,-0.18761189592509703,0.001327413071033417,0.0004421224826588481,0.004225273300965235,0.013292294604517182,0.05813765953525315,0.009785712809494721,-0.021425541869444037,-0.03811091395302339,-0.009815463705377215,-0.03187574500247319,0.015442120890867385,-0.04401562920415,
325,Rb,-0.18353269640896092,0.02446064137930954,-0.1177430444467077,0.03472828058772423,-0.12222727647181687,0.0,0.0,0.01860507611613999,-0.22978063964517437,0.0036905217069072185,-0.012814586660933266,-0.006010716668021222,-0.09905944567860053,-0.014717756873198824,-0.08234666677498156,-0.1701779738363221,-0.009480130777561204,0.45441481664667477,0.061720574893187566,0.780508104765181,Rd,-0.06145296735421073,0.6218442988522725,0.349500892610192,0.8828706883657337,0.3250439660020189,0.0,0.0,1.4216267561887497,-0.43284260026184285,-0.07868192279134413,-0.0704802266351167,0.596380375743102,-0.7038183780520293,-0.22578947831076898,-0.029801167322375772,-0.06121547848427672,0.02022180537681328,0.0,-0.31842143697663644,-0.06138178371302036,Io,0.726464852165659,0.10567746072130983,0.20904159069292647,0.15003680610076664,0.23917146919873838,0.0,0.0,3.175973983922152,0.09551927752691003,-0.02214313024146429,-0.04462222140859936,-0.14616303702454753,-0.7524940211664752,-0.28546420583761906,0.876392931691096,0.6321726160294694,0.1683789959632494,0.5410257181464095,-0.27104687286285545,0.7453089463082782,W,0.027494869158306328,0.029565642279579155,0.0404904283921924,0.04197616509393796,0.006357609252394784,0.0,0.0,-0.5346155232056133,-0.047425655275611295,-0.0019190712875942712,-0.0020594871419386067,-0.084736444734403,-0.12081773707975309,-0.07514595318195853,0.010458331292012141,0.13542406111618363,-0.13748972444729488,-0.05058800725860001,-0.00784121311613268,0.021558762076240495,C1,0.0,0.5547401460917362,0.01075120582575973,0.7875987856575347,0.008058941305848062,0.0,0.0,-0.0012054759542301271,-0.040078018542764764,0.0002952417365416688,0.00022883190465081217,-0.0027854540656626924,2.2005938942346654e-05,0.0037422282834588417,0.0,0.0,0.0,0.0,0.0,0.0,C2,-0.04474060489131078,-0.003981506493646165,-0.004075053821056327,-0.005652790232644877,-0.005999434083228308,0.0,0.0,-0.19743337141183578,0.002003900927133492,0.00044286260482299234,0.004347806188528026,0.013927270328313462,0.05983284109272968,0.009870441042948114,-0.02183049735711614,-0.038979312442963834,-0.010277871723623806,-0.03270884366926205,0.016350633958664477,-0.04496706942440937,
326,Rb,-0.18417560536014962,0.026066484693196508,-0.11799579569222708,0.037193006519581885,-0.12259461985780071,0.0,0.0,-0.0031188513645040486,-0.22283791021682986,0.0035384086891440242,-0.012799210105877019,-0.005483374261051359,-0.09869855457614234,-0.015872411845532026,-0.08222237944590632,-0.17062550068017887,-0.009843703857640806,0.45366980010204433,0.060662855112348354,0.7804904357518434,Rd,-0.060805929233377985,0.6320972959960999,0.35433571414888415,0.9019090655178823,0.3301246618311931,0.0,0.0,1.3716777998653007,-0.42385489747473465,-0.07917189441979135,-0.0706242129057075,0.6010963784535908,-0.7056493407550097,-0.22897331031417162,-0.02951313435549451,-0.060502141491954944,0.019817174056150445,0.0,-0.31359680608574386,-0.06071802104484601,Io,0.7257810691151105,0.107516770452283,0.21274075931818998,0.15341048060222287,0.2423131196016642,0.0,0.0,3.102935972602008,0.09257361255297754,-0.022409921697975007,-0.04434012072397228,-0.14330872730883568,-0.7516434483462497,-0.28577851926920694,0.87670180616339,0.631408969245365,0.16791764508942814,0.5405388813087332,-0.26735937688680483,0.7461589472527418,W,0.027906655513722067,0.03004526334378418,0.041712166890480976,0.042870133375476856,0.00826884532765927,0.0,0.0,-0.5288872489191344,-0.04959300672481359,-0.00206407173534449,-0.0022855732331894247,-0.0828434111330397,-0.12273944311389164,-0.0756317920904302,0.010435723021263677,0.1361429595692327,-0.13781185400693272,-0.05078757719119178,-0.0077152937088814585,0.021515172691163688,C1,0.0,0.5658042622391847,0.010798139236789418,0.807318741362473,0.007999209066969175,0.0,0.0,-0.0013557112111483153,-0.03967440537985087,0.0002948673907515262,0.00022855732332706244,-0.0026675874783552472,0.00025432763990720214,0.003630125737537395,0.0,0.0,0.0,0.0,0.0,0.0,C2,-0.044444703320943496,-0.004088469290083595,-0.0041799248658469824,-0.005833639125114421,-0.006111755242170444,0.0,0.0,-0.19236605747792337,0.0013224801793252302,0.00044230108613776514,0.004228310481420736,0.013634336000426583,0.05850560433465307,0.009838892516229557,-0.021705293160426013,-0.03874029390058305,-0.010195926782874587,-0.03243986729932731,0.016001084487756213,-0.04468312819012174,
327,Rb,-0.1903370082820435,0.024757729006743178,-0.12018926315071916,0.03533627788073486,-0.12518782683672153,0.0,0.0,-0.03415243189852616,-0.22873282017622062,0.003832360748962751,-0.012335920830805137,-0.004138247008997122,-0.09157911164866205,-0.012146689104384214,-0.08176244516542391,-0.17603951946570937,-0.01112919321153461,0.4530715536671106,0.059415535199993263,0.7818724138999256,Rd,-0.06049438200357314,0.6334226547490426,0.35820942455022914,0.9040731861173653,0.33362375466073185,0.0,0.0,1.3341431912007449,-0.4236529625872685,-0.07944778629577089,-0.07047465882041397,0.6028539124908621,-0.7061096209530178,-0.2299640113804751,-0.02935258986063671,-0.06002432816271681,0.01921132851538527,-1.4036543572359915e-05,-0.3094615517876049,-0.0603508591448936,Io,0.7170682064956249,0.10838117482559305,0.21399977813900328,0.1546905739873469,0.24334060288581394,0.0,0.0,3.0609949857646757,0.09944905225053582,-0.022551969022727842,-0.043861051842844674,-0.14070039830626205,-0.7447035807391934,-0.28363890861375246,0.8774300336108914,0.6248686470272387,0.16420669382883266,0.5400840873179702,-0.2643517616232471,0.7479999462248972,W,0.030767697156693773,0.030725130032957515,0.04279995562779445,0.043853446027723786,0.00892910292279144,0.0,0.0,-0.5266057269610467,-0.045746564035244124,-0.002210977355159539,-0.0023986512726543,-0.0832083237882661,-0.12509012322112043,-0.0769207170387696,0.01026189061386835,0.13782774556902724,-0.1361700451540606,-0.05116320134818051,-0.007457394053570699,0.02113010710011626,C1,0.0,0.5643484910308887,0.010656315482840264,0.8054848284025655,0.007936980375819953,0.0,0.0,-0.0014979574681500516,-0.03977962090021433,0.00029479698069911003,0.000114221489177879,-0.002660301648627594,-0.0009376851730083598,0.003641512544636076,0.0,0.0,0.0,0.0,0.0,0.0,C2,-0.04372251701213658,-0.004121298702050328,-0.004279995562788754,-0.005882258268738827,-0.00622331415829899,0.0,0.0,-0.18817367314491876,0.001325987363337337,0.0004421954710277185,0.004226195099435437,0.013301508243247507,0.058159749772263514,0.009727328030179817,-0.021445048215541697,-0.03821177389668212,-0.009865778957132214,-0.03193313664391803,0.015577968340592397,-0.04407220125448145,
328,Rb,-0.1855148352820361,0.02511478069264985,-0.11833764283926518,0.035742112897681276,-0.12309205078353912,0.0,0.0,0.0015705095156101781,-0.22749193467921797,0.0036884417513868184,-0.012692444907927175,-0.005299502877210032,-0.09691667296768394,-0.014564097319252099,-0.08203430867243658,-0.17189140178838092,-0.010003448312982378,0.45385593195485974,0.06094579049507693,0.7810155291708177,Rd,-0.06121122135355255,0.6269180496975205,0.3521457169071684,0.8921987408169244,0.3275576365967365,0.0,0.0,1.3893454990112928,-0.4283766255363083,-0.0789326534797492,-0.0704373519214744,0.5986966167090273,-0.7038033354284496,-0.22726007968391748,-0.029680627309824348,-0.06090349329560653,0.019914100259422376,-1.3965657324018671e-05,-0.315750629256095,-0.06112749756331898,Io,0.7235298045975164,0.10640579538926358,0.2105228403814702,0.15143146174804775,0.24026276384718706,0.0,0.0,3.129618469930806,0.09445571556856791,-0.022278188178402384,-0.04436638400248227,-0.14426424499013737,-0.7502764556078716,-0.2846892482870336,0.8767845191535203,0.6298286733013072,0.1671076968647069,0.540680423583977,-0.26917383960113517,0.746243097033659,W,0.028541547808868795,0.02990185215065206,0.04127047015319241,0.04255483607431179,0.0071773790544333495,0.0,0.0,-0.5304976423984302,-0.048558219975393294,-0.0019179897107236617,-0.0021725806599065325,-0.084203212381996,-0.12162051503472257,-0.07570322530834636,0.010409800852897,0.13621483205886864,-0.13715302974569293,-0.05082102702885006,-0.00772878075489614,0.021420747009371358,C1,0.0,0.5600972717062437,0.01077376484000106,0.7971027166826885,0.007984834198058496,0.0,0.0,-0.0013544160301654997,-0.03924568463764566,0.00029507534010004297,0.0002286927010513453,-0.002649751438605016,0.00022622659763785785,0.003659824799674212,0.0,0.0,0.0,0.0,0.0,0.0,C2,-0.044343386068479415,-0.0040140040175785105,-0.004083604415158083,-0.005712531856177442,-0.006100772196261176,0.0,0.0,-0.1936008851422974,0.0013303621911034283,0.00044261301016054765,0.004345161319845564,0.013690382432725043,0.05959935775253636,0.009776244327895495,-0.02165746372566041,-0.03868480120075848,-0.010133363226133979,-0.03240032500877881,0.016083483894875142,-0.04461204356828396,
329,Rb,-0.1924101720710621,0.023978111224732597,-0.12105288918723667,0.03421061877691485,-0.12611285340035713,0.0,0.0,-0.040731673113032614,-0.23061228558707,0.003832552819212655,-0.012107602317802415,-0.0038360812954116846,-0.08941952815483252,-0.010394551759250905,-0.08174141078991154,-0.177861750298075,-0.011478181409587252,0.4532510718699334,0.05920567032909369,0.7821080716266734,Rd,-0.06038488580774438,0.632832704269349,0.3588759299658768,0.9028900647099916,0.33410427375426704,0.0,0.0,1.3304558712054926,-0.42467219161422143,-0.07945176805979774,-0.07036116063932543,0.6025598465567598,-0.7056420904683769,-0.23000126878341856,-0.029329229468962964,-0.059908523678249385,0.019086894856134014,-1.4049940239757553e-05,-0.30859163801724276,-0.060267880640935266,Io,0.7143239516612531,0.10832523012756247,0.21378726855735966,0.15455233805041438,0.24328857545736773,0.0,0.0,3.0605869833294665,0.10168207404847422,-0.022553099282275352,-0.04363305740945666,-0.14031205045922218,-0.7415105762221015,-0.28284647197197044,0.8775634479144041,0.6229421422116479,0.16290832188614826,0.5402202019032594,-0.2636667323906479,0.7483042530818302,W,0.03160202189587542,0.030807635627627405,0.04282737595792811,0.04395459959279223,0.008756583235391234,0.0,0.0,-0.5259788511731641,-0.04452744419116477,-0.002211088164940046,-0.002284453267505296,-0.08380362214597809,-0.12445123406177383,-0.07712408427613239,0.010204823925661351,0.13813574259676345,-0.1354499819176777,-0.05118393226354991,-0.007410851379705991,0.021025039389055523,C1,0.0,0.5627926912324123,0.010663142585444974,0.8029609183865448,0.007944116749632458,0.0,0.0,-0.0013870815544186096,-0.03921073443699672,0.00014740587766685928,0.00022844532675864559,-0.002655748589128763,-0.0009200346756544479,0.003664266447511608,0.0,0.0,0.0,0.0,0.0,0.0,C2,-0.04361775892145052,-0.004117654858949587,-0.004282737595802127,-0.005874838068552343,-0.006228909724145272,0.0,0.0,-0.18811984367770096,0.0013291774385390603,0.00044221763297963015,0.004340461208268178,0.013278742945675057,0.05923175519083057,0.009721523228092473,-0.021412136851572686,-0.03807519504884491,-0.009803892387122527,-0.03189336432562496,0.01549787533054219,-0.04400929663494036,
330,Rb,-0.18616396006543462,0.024808799012892246,-0.11871016703843841,0.035331347671068276,-0.12350706120611125,0.0,0.0,-0.007342612515278057,-0.22751009492890947,0.00368749511406562,-0.012688875628441142,-0.005159220928160534,-0.09694198844263179,-0.013621873323091052,-0.08227136159866376,-0.17246930897543902,-0.010100610622751752,0.45407726364587697,0.06069244537986645,0.7807910895297454,Rd,-0.06082885655579311,0.6285888498992275,0.3537806664305176,0.895202189610444,0.3290824971437832,0.0,0.0,1.3767595756929147,-0.4277455878341928,-0.07905989524564319,-0.07053185822296511,0.5993540655397952,-0.7056588555916471,-0.22814133795342653,-0.029502632454466514,-0.06048586433719308,0.019699904174172358,-1.3962586126099246e-05,-0.3137995032945459,-0.06074108178852741,Io,0.7232724960952616,0.10719704351387321,0.2120943380298058,0.15266422254988707,0.24207024441634034,0.0,0.0,3.118072262653983,0.09712419257200497,-0.022419970293549994,-0.04435390760211668,-0.14342634180280353,-0.7504177292974443,-0.2853832541603705,0.876780562779891,0.6300787109320178,0.16641870038933818,0.5407988861207316,-0.26746514089734874,0.7463179886960609,W,0.03566335303408389,0.020371210714073787,0.02845910896008304,0.02901157479832845,0.00889898039257829,0.0,0.0,-0.3832271868826786,-0.06386248278705815,-0.0014749980456346325,-0.008001993639563916,-0.07753572023461397,-0.16969027248807936,-0.07699864056708908,0.01300763173790651,0.13207490307191716,-0.1971475801332081,-0.06271993691145619,-0.009603750869190953,0.026818854727626365,C1,0.0,0.5608833639976921,0.010704802452875981,0.7987797041695992,0.008000093484238984,0.0,0.0,-0.0011377625320256337,-0.039248817546208396,0.0002949996091143499,0.00011431419485462624,-0.002653313620191049,-0.0008999466471756987,0.0036558704139166335,0.0,0.0,0.0,0.0,0.0,0.0,C2,-0.04442203785680245,-0.00407027114657717,-0.004177483884062361,-0.005796659681921411,-0.006202319667544405,0.0,0.0,-0.19322990896548017,0.001995702587102953,0.0004424994136820053,0.004229625209474966,0.013708787037682366,0.05856305336293294,0.009865842075913534,-0.02171332656054828,-0.03875536587338805,-0.010119177921693761,-0.03246301276026349,0.016015307319349185,-0.044678762308401856,
331,Rb,-0.19320664072020804,0.0236635205205537,-0.12153115242703609,0.033788843263409536,-0.12663678038648954,0.0,0.0,-0.04969120254806846,-0.23058776622255267,0.003978844337279494,-0.012103910933481715,-0.0036942136792380486,-0.0883010049469824,-0.009411354625059484,-0.08189537543669455,-0.1785995300293259,-0.01159432588950805,0.4534420121884482,0.058941058941060186,0.7819324635196612,Rd,-0.05999936709081845,0.6346997709563074,0.36065332625861163,0.9062798184045767,0.33576837771047774,0.0,0.0,1.3190175628148266,-0.4232980031232399,-0.0794295221407932,-0.0703397088210089,0.6034867466390003,-0.7049745706873631,-0.2309018592404828,-0.029119501020594556,-0.0594798315360543,0.018871021592242933,0.0,-0.3066123066122955,-0.05989245068804892,Io,0.7138220697548469,0.10909791942816753,0.21539382922946368,0.1557795466960655,0.2450421700478793,0.0,0.0,3.051898198547795,0.10366481709139894,-0.02254678457801486,-0.04361975449614998,-0.13949350852772457,-0.7406260702100547,-0.2834112425851218,0.8776308373969665,0.6229645494869364,0.1621902891286187,0.5403317121415216,-0.26195426195425564,0.7484511227935484,W,0.039593867046520806,0.0216058230839815,0.03073302197542712,0.03085068297964196,0.011216400548527378,0.0,0.0,-0.3804749441692499,-0.060471143303319985,-0.001621010655946522,-0.008107336568664941,-0.07713518162232273,-0.17152626283960715,-0.07917488811566298,0.012884734964868904,0.13485651490862804,-0.19529832405228542,-0.06320400324800345,-0.009261009261005784,0.026469541621161913,C1,0.0,0.5637891199747538,0.010682132994306938,0.80502739192633,0.007960026195726515,0.0,0.0,-0.001363099201166259,-0.03920656543841885,0.0002947292101587683,0.00022837567798164823,-0.0026598338490564015,0.0001847395516430953,0.0036848690066479278,0.0,0.0,0.0,0.0,0.0,0.0,C2,-0.04366861679603058,-0.004175327808180721,-0.004465481825491006,-0.0059618980515405715,-0.006331839019326084,0.0,0.0,-0.1879841196928589,0.0013290361165533698,0.00044209381524862334,0.004339137881813587,0.013299169245219426,0.059275541848000275,0.009809718842005153,-0.021440198981530142,-0.03819512052002219,-0.009789109820040404,-0.031932140338445617,0.015430515430517,-0.04405747104273238,
332,Rb,-0.18717132918316526,0.02442137693807323,-0.11925829708218887,0.03480349276289383,-0.12417583802930889,0.0,0.0,-0.015261436817007593,-0.22823302392121633,0.003834067458943841,-0.0125719458171944,-0.0051651749149610356,-0.09489729768661812,-0.012457418392661117,-0.08242319077268295,-0.17335869359684158,-0.010259469797295386,0.45435003858623957,0.06044817636925132,0.7806220122720072,Rd,-0.060507248583564384,0.6301033443862656,0.3553339319495314,0.8979754598531883,0.3305652657038864,0.0,0.0,1.3666484963639758,-0.4271883421499124,-0.07904077530743024,-0.07040289657631463,0.5998981722659589,-0.7042792935214126,-0.22888630179271735,-0.029345718076965125,-0.060169714612281155,0.01955246780208511,-1.3962816175386991e-05,-0.3120059002411198,-0.060424413432759366,Io,0.7224011023618402,0.10775833138355406,0.21323523001682065,0.15356899473596522,0.24321895468978236,0.0,0.0,3.10810963854708,0.09847955551120227,-0.02241454822151945,-0.044230391193227976,-0.14300155693129,-0.7487921106876506,-0.28552002717618985,0.8767990201081907,0.6297163178041442,0.1655454664573821,0.5409893130001223,-0.2659068759020746,0.7464124090773314,W,0.02895148982035532,0.030178696664131043,0.051172968119326465,0.04300838784014252,0.04295277356054727,0.0,0.0,-0.4589761058755249,-0.04657816814718484,-0.004423923991087435,-0.004114454994710194,-0.04338746928566645,-0.12222986012637332,-0.07274331864625716,0.010411350413400852,0.13575262196416357,-0.13690444660662118,-0.050838613721340215,-0.00763570188375466,0.021435314448826664,C1,0.0,0.5615922340021362,0.010722785483263041,0.8003386255142796,0.008014249154902446,0.0,0.0,-0.0013054644048845084,-0.03925874172404887,0.0002949282660613192,0.00022858083304757603,-0.002803952096691348,3.8138895786804434e-05,0.0036771897664978287,0.0,0.0,0.0,0.0,0.0,0.0,C2,-0.04445109046411647,-0.004106689200093476,-0.0042716787697651415,-0.005852541739038092,-0.006303342031930647,0.0,0.0,-0.19328644178163842,0.0019962072063151822,0.00044239239910245676,0.004343035827774012,0.013577031205035079,0.0595500412972936,0.009905898962828388,-0.021715831376942683,-0.038824296488386534,-0.010073609837207072,-0.032505436073414946,0.01593596751937781,-0.044724493931053884,
333,Rb,-0.19478001852038984,0.023287381302936495,-0.12238012230995102,0.033284479844860125,-0.1276141412420252,0.0,0.0,-0.05877542342739904,-0.23116472479441355,0.003977572384457954,-0.011986260321034862,-0.0034047643014746675,-0.08699839775370406,-0.008131482339378287,-0.08200701515128618,-0.18003915985287589,-0.011866944170589278,0.4536113714020745,0.05858111604640267,0.7818823420133467,Rd,-0.059663112331669065,0.6367987479678686,0.362578527245136,0.9101716855254984,0.33752490197818985,0.0,0.0,1.3073255459775104,-0.42247346255529494,-0.07955144768903345,-0.07043354874355666,0.6042716468992994,-0.7066666543858146,-0.23180941396879384,-0.028980116850313358,-0.059140459927922585,0.018703943402319633,-1.4055009347057215e-05,-0.3045759843029005,-0.05952914722890994,Io,0.7120547483820038,0.10959886634706682,0.2164242019631582,0.15664883957940648,0.24598350804747895,0.0,0.0,3.040680631528526,0.10495409918826958,-0.022686894340945184,-0.04360715659649948,-0.13870713697811332,-0.7409468420130693,-0.28310986677050487,0.8777204374396276,0.6217494784473854,0.16112590287511944,0.5404572741068274,-0.26026618224159087,0.7487294557990212,W,0.03240854448729292,0.031196681057590922,0.053075250177430214,0.04458918280163081,0.04486434653039194,0.0,0.0,-0.45727710686452533,-0.04384158573687479,-0.004566842367338287,-0.004337884687607518,-0.0432257033058801,-0.12532941033270473,-0.0744018200594937,0.010202447554249192,0.13799440649851075,-0.13513785402429665,-0.05125861905878881,-0.007290633490024483,0.021001696200959097,C1,0.0,0.5651444968994505,0.010702777721729523,0.8077568006374206,0.0079758838276306,0.0,0.0,-0.001535204182078,-0.039191720582963295,0.0002946349914296993,0.0002283097203918576,-0.0026645981489876705,0.00017534835273682166,0.0036803039334307383,0.0,0.0,0.0,0.0,0.0,0.0,C2,-0.04361791344119656,-0.004204944173342121,-0.004474111998429959,-0.0060100952428264335,-0.006435088088196656,0.0,0.0,-0.18765438359457307,0.0013285329011141999,0.0004419524871550165,0.004223729827403478,0.013174957514466032,0.05802108476163639,0.00984729971376399,-0.021412225373356217,-0.03819821937531703,-0.009724560215147931,-0.03191892620853552,0.015308982707309496,-0.04401885420704389,
334,Rb,-0.18606175100805067,0.023571275896727688,-0.11911136651559225,0.03352323264166288,-0.12376838761092426,0.0,0.0,-0.004963194589721222,-0.22808971528801483,0.0038351193680918744,-0.012690848640477403,-0.005600795902574177,-0.0964817251244453,-0.012401237919125193,-0.08270250900809178,-0.17247191576130294,-0.009910415791211593,0.4549174355434831,0.06097275305560169,0.7801160160697916,Rd,-0.06060728817594641,0.6256877429365312,0.35359010191510637,0.8898574629302255,0.3289396755037474,0.0,0.0,1.384995128110139,-0.42883534190114353,-0.07891495622801209,-0.0705428253259054,0.5984008253804564,-0.7055776570195312,-0.22813267170015106,-0.029385513986542933,-0.060330771392408895,0.019765050630519105,-1.3931872593914992e-05,-0.31352759967653204,-0.06054166611358797,Io,0.7242019961679395,0.10730768926290303,0.21218888903401478,0.15261374255507876,0.24249968967955823,0.0,0.0,3.133356675878707,0.09803856183432996,-0.02242069784421007,-0.044475136226539834,-0.14429418917425474,-0.7519752961394927,-0.28590490329915463,0.8765446509444332,0.6312503869901606,0.16605989386744616,0.5414065005560215,-0.2669221456705476,0.745660940121457,W,0.028272906380266714,0.029904448261936403,0.05050043317182506,0.04253031445973885,0.042275539372916164,0.0,0.0,-0.4582002150988971,-0.046685029444912825,-0.004277633141326795,-0.00411595091043213,-0.04362725229374966,-0.12126979663412721,-0.07220276299580966,0.010449315467896571,0.13500333142285584,-0.1368864560129941,-0.05065628872190108,-0.007699677278946218,0.021527208255822945,C1,0.0,0.5565473127557932,0.0107095746209324,0.7915254618944163,0.008005368094021316,0.0,0.0,-0.0012875677501101189,-0.040015739524214375,0.000295009182170588,0.00022866393945942523,-0.0028003979512870886,-2.2308518602525324e-05,0.0037830038904760298,0.0,0.0,0.0,0.0,0.0,0.0,C2,-0.04473919818079267,-0.00408687529191963,-0.0042664159058882056,-0.005812382485729358,-0.006206408971773643,0.0,0.0,-0.19583480066983386,0.002000786976217827,0.0004425137732349204,0.004344614849891555,0.013707211024728405,0.05963642354406978,0.009971096347088261,-0.021841617941422184,-0.039056236217185514,-0.010152133249535714,-0.03273990057659788,0.016105497800442528,-0.04498782529604012,
335,Rb,-0.18789959242944254,0.024957016246498414,-0.11977734886967147,0.03567559148183925,-0.12457102490607662,0.0,0.0,-0.030562166954307877,-0.2225685867885492,0.003682780057006086,-0.01244616178640853,-0.004766089274815133,-0.09373880235405642,-0.012952876486975302,-0.0824355995709179,-0.1739468908180087,-0.010519916190090819,0.45405697326938116,0.05970289696951583,0.7804008004408214,Rd,-0.059946378622952295,0.6362236469130996,0.35898207626904505,0.9094698939238084,0.33450798058534537,0.0,0.0,1.3316176494901633,-0.42004041898372,-0.07940073802912155,-0.07056631177978422,0.6033571141329305,-0.7062249522651166,-0.23142971804159265,-0.029079964819338125,-0.05954701022848122,0.019255535641236148,0.0,-0.3081675347651661,-0.059859052811692084,Io,0.7217610895311815,0.10920196835947102,0.2160191923734589,0.15610218680495622,0.24561901139928002,0.0,0.0,3.05803104387357,0.09642437291135379,-0.022685925151177587,-0.04407539861973482,-0.1408975141865568,-0.7493272089381467,-0.285662089151736,0.8769998830700754,0.6291729716700803,0.16495451623162755,0.540837523859748,-0.26289013396106614,0.7469040921086991,W,0.029251825494774935,0.030495230525917908,0.05179561032203816,0.04359236599606747,0.0437218100467998,0.0,0.0,-0.45663838279812363,-0.04821218645568276,-0.004566647270696758,-0.004224843909155739,-0.04274586318346274,-0.12410333090657062,-0.07297535808838874,0.010396595813904142,0.13618279930020036,-0.1369261882905116,-0.050930637196226834,-0.0075304605099665535,0.02137409007859687,C1,0.0,0.5675217482570164,0.010674095370417348,0.8112618050131387,0.008039754326788528,0.0,0.0,-0.001235496316312861,-0.03962645462110655,0.00014731120228526765,0.00022836994102623564,-0.002680925217091397,-0.0009109218389451188,0.003668733802668024,0.0,0.0,0.0,0.0,0.0,0.0,C2,-0.044295920164884955,-0.004186208985164871,-0.004462121835176504,-0.005984108041493167,-0.006323402279497497,0.0,0.0,-0.1897407031802247,0.0019813227310506347,0.00044193360683486874,0.0043390288796607435,0.013404626085393907,0.05947123998662882,0.00990807700446479,-0.021657456316503156,-0.03866072497561862,-0.010018082732252727,-0.03235576978849545,0.01568282619670171,-0.04457527333893416,
