Iteration No,Rb,Io,gain_db,gain_fo,gain_lower,gain_upper,f_lower,f_upper,iip3_dbm,s11_db,s12_db,s21_db,s22_db,Kf,nf_db,p_source,gm1,vdsat,vg,vd,vs,Rd,Io,gain_db,gain_fo,gain_lower,gain_upper,f_lower,f_upper,iip3_dbm,s11_db,s12_db,s21_db,s22_db,Kf,nf_db,p_source,gm1,vdsat,vg,vd,vs,Io,Io,gain_db,gain_fo,gain_lower,gain_upper,f_lower,f_upper,iip3_dbm,s11_db,s12_db,s21_db,s22_db,Kf,nf_db,p_source,gm1,vdsat,vg,vd,vs,W,Io,gain_db,gain_fo,gain_lower,gain_upper,f_lower,f_upper,iip3_dbm,s11_db,s12_db,s21_db,s22_db,Kf,nf_db,p_source,gm1,vdsat,vg,vd,vs,C1,Io,gain_db,gain_fo,gain_lower,gain_upper,f_lower,f_upper,iip3_dbm,s11_db,s12_db,s21_db,s22_db,Kf,nf_db,p_source,gm1,vdsat,vg,vd,vs,C2,Io,gain_db,gain_fo,gain_lower,gain_upper,f_lower,f_upper,iip3_dbm,s11_db,s12_db,s21_db,s22_db,Kf,nf_db,p_source,gm1,vdsat,vg,vd,vs,
127,Rb,-0.14671960578511542,0.06566966629721636,-0.08942748161261851,0.09376471089879324,-0.09291924573849943,0.0,0.0,0.0463332263275362,-0.24322354032738905,-0.0004465694534522024,-0.012975887814827683,-0.0005347321927501725,-0.1264268622035105,-0.0734526338530121,-0.06967106694906718,-0.13410786507336583,-0.00971862970868434,0.41642571469768414,0.06057101991324715,0.7981236317416721,Rd,-0.07885214784558495,0.631936951527182,0.3207111724623097,0.90229460430079,0.2967944997277396,0.0,0.0,1.5213987554548432,-0.44204387302008663,-0.07725651544830986,-0.06947267369889791,0.5891411933618338,-0.6826647691389057,-0.1952032301279767,-0.03857798225104541,-0.07655550192447245,0.021033384734484416,0.0,-0.36917644245353,-0.07857994315418636,Io,0.738798560484529,0.10108634107895635,0.19486563479408367,0.1443334812177494,0.2227668393693741,0.0,0.0,3.212428135209872,0.09278282192325102,-0.02262618564188851,-0.04214292768181306,-0.14825450043981903,-0.7303215013905826,-0.28218922620206643,0.8776298713033447,0.6266692221363844,0.19077244484722203,0.512047598448797,-0.3205055946504554,0.7508281967869247,W,0.034798747245101326,0.024649845843565388,0.03749649507318795,0.03519563596930494,0.02359311115347505,0.0,0.0,-0.5147441134443257,-0.0430777387500884,-0.003125986174207724,-0.008497484055722664,-0.07406040869580689,-0.18240354471683423,-0.09133157109919081,0.013559968512174484,0.15121068997140774,-0.22351074857390493,-0.07318868626156201,-0.011771752986670004,0.027597781643958506,C1,0.0,0.6044605633927873,0.01144804495596875,0.8630631640448837,0.00829178181842028,0.0,0.0,-0.002576342120936335,-0.009941016634634878,-0.0,-0.0,-0.001470513530059436,-0.000953968065099406,0.001291256578894238,0.0,0.0,0.0,0.0,0.0,0.0,C2,-0.036643424772016604,-0.002976359020001045,-0.0026546191202286955,-0.004249716174575338,-0.004103149765817786,0.0,0.0,-0.15568316002542004,0.0013254688846148445,0.00029771296898223744,0.003330095102935542,0.01163042519229856,0.04624736489916382,0.006729433324615109,-0.017610015818245405,-0.031165147591933853,-0.00934620046802236,-0.02458848439314186,0.015324682069935164,-0.03591925015493016,
128,Rb,-0.14665448521312424,0.0641909708136331,-0.08999177618689821,0.0913454230415451,-0.09340329656693686,0.0,0.0,0.10104535650159943,-0.24357455644141543,-0.0002980377196425164,-0.013223680276706163,-0.001732176239610768,-0.12824528244245,-0.07293973373247101,-0.06948587293687028,-0.13429063422441004,-0.009063392232986798,0.4187261586307159,0.06219878755517905,0.7983836837743475,Rd,-0.07983753289219495,0.6240238325081543,0.3133627476939144,0.8880021636371861,0.2896437076434275,0.0,0.0,1.6512373775093112,-0.4478843619810695,-0.0767447128108386,-0.06956805710788966,0.5836101484208536,-0.6824433567731227,-0.19169801850388263,-0.038960726422483556,-0.07786056819907784,0.022162826319740498,0.0,-0.3789753138132994,-0.07954721517157541,Io,0.738476528054439,0.09660354653628492,0.1869123417410903,0.1374693623390101,0.21502305761087842,0.0,0.0,3.40784196804679,0.08451904007667008,-0.02175675353472959,-0.042660742457897236,-0.15243150908526792,-0.7318248393220322,-0.2786107855319278,0.8775789632342975,0.624822982975142,0.19371230704223918,0.5139185586501059,-0.32888831606420654,0.7501354382323691,W,0.02657809230011339,0.037337384690610834,0.06532858546290805,0.053132070704008307,0.0631470876699097,0.0,0.0,-0.6230306806601845,-0.017968614819442282,-0.007003886411863845,-0.0034496557243588397,-0.03291134855250584,-0.12368623221279383,-0.08816259111529087,0.009930172144096439,0.15825187409203412,-0.14202264821345947,-0.05542981964764936,-0.008875266401829248,0.020276741122172693,C1,0.0,0.5991520608591508,0.011465496691096163,0.8526089849038895,0.008328956381767089,0.0,0.0,-0.0024065398607189376,-0.009317059536000542,-0.0,0.00011498852414910753,-0.0015989319134836072,0.00011920093572698533,0.0013248135325028703,0.0,0.0,0.0,0.0,0.0,0.0,C2,-0.03741997144352099,-0.002863721914950545,-0.0024745676311648764,-0.0040751508581425575,-0.003909510138382627,0.0,0.0,-0.16719743681243757,0.0019965127577236904,0.00029803771966369324,0.0034496557243588397,0.011991989351105892,0.047742482136133926,0.0067990430347107675,-0.017985770975275144,-0.03171498939783223,-0.009700661999365227,-0.025254205096059475,0.016096309730406752,-0.03670610059550956,
129,Rb,-0.147061748312845,0.06511207751094716,-0.09016453164120845,0.09298794410447761,-0.09363814910297544,0.0,0.0,0.08032553969669166,-0.23934359028609423,-0.0002977413342271952,-0.013211572418370366,-0.001342947043577863,-0.12740885792546616,-0.07300706059061964,-0.069747426782909,-0.13462096540161736,-0.009278425359146907,0.41843039872218984,0.06146064986188802,0.7978000238615259,Rd,-0.07894611826954477,0.6315351901000877,0.31752156000370463,0.901908850123301,0.29387710547255325,0.0,0.0,1.5927380425172186,-0.4416616527931174,-0.07696613490063887,-0.06961924248289535,0.5872707421528116,-0.6822238797154523,-0.19461069259213704,-0.03857991506852089,-0.076903234127624,0.021761802989278697,-1.5062831581480492e-05,-0.3734751186038755,-0.07865975977558089,Io,0.7388330298357718,0.09846752789945519,0.19051293600221983,0.14062357292903185,0.21814789199035403,0.0,0.0,3.3193722475096346,0.08529094791962903,-0.021883988066513343,-0.04250679821562427,-0.15027577417540736,-0.7308557443894413,-0.2796858601929703,0.8776487957753913,0.6253829039434946,0.1929522922491503,0.513717871356788,-0.3241863122607675,0.7504931842081156,W,0.026586736083471913,0.03757234675278758,0.06590538768263787,0.05365786829847137,0.06361936177670305,0.0,0.0,-0.6155625077228839,-0.01917393402844583,-0.006996921354603535,-0.00367626362945163,-0.03263361315873732,-0.12590855230959594,-0.08819193077493653,0.009891637240537474,0.1582132224120994,-0.1419209527738792,-0.05552159723855235,-0.008735087701709318,0.020219858884117363,C1,0.0,0.6063936942410404,0.011591399843669387,0.8660037446342158,0.008272222643892596,0.0,0.0,-0.002350718284119197,-0.009256381944767762,0.00014887066712417548,-0.0,-0.0016115364522991233,0.00011156385186227526,0.0012716393750421887,0.0,0.0,0.0,0.0,0.0,0.0,C2,-0.037314174945050224,-0.0029478303968228396,-0.0025666671082495876,-0.00420985934789105,-0.0040934709990337005,0.0,0.0,-0.16290070598014403,0.002644680555641221,0.00029774133424835097,0.0033316139141946212,0.011817933983394193,0.04653881443576446,0.0068070107722807485,-0.017961796523712364,-0.03170713356764183,-0.009614856813003805,-0.0251699915858986,0.015823396574415553,-0.03658996762047312,
130,Rb,-0.1470237699326273,0.06364924240147418,-0.09083265462756449,0.0906003831497144,-0.09423128139274531,0.0,0.0,0.13717060454534438,-0.23971420223644288,-0.0,-0.013459228889706217,-0.0025430409683893417,-0.12816939830013724,-0.07248682240252144,-0.06958757662829076,-0.1348738857171847,-0.008625995568922896,0.4205702092241443,0.06306891917480174,0.7979682971296997,Rd,-0.07990777655615433,0.6237705081399035,0.3102968654910846,0.887895046393353,0.2869346759241199,0.0,0.0,1.7303238991096488,-0.44821907620387663,-0.07645111822799971,-0.06971190348006627,0.5818210047153376,-0.6820353328006369,-0.1911905803763238,-0.038935012309814096,-0.07818312236511771,0.02285535301356804,0.0,-0.3830029695791223,-0.0796289373751184,Io,0.7384802687255236,0.09412036280960422,0.18273586638129583,0.13397395807090376,0.21051488786392755,0.0,0.0,3.531910845491851,0.07702727828096105,-0.021161907969527185,-0.0430235179893419,-0.154456277764317,-0.7334310040175863,-0.2762478070791746,0.877564149561499,0.6235450659570074,0.19578181746191642,0.5154581406000046,-0.3322736215472263,0.7496906840653461,W,0.02634984730063318,0.03717417195251751,0.06513928359964745,0.05291491453937845,0.062933943108407,0.0,0.0,-0.6333407865785977,-0.019920847831284453,-0.006855265961959809,-0.0035661204750408637,-0.03305953258907561,-0.12410330871159207,-0.08826882700313862,0.009958955590825347,0.15876613593518096,-0.14298294704310438,-0.055005114235370384,-0.009020154344216791,0.020352662995188082,C1,0.0,0.6010832567589106,0.011611427291465035,0.8556012815317755,0.008396846856793904,0.0,0.0,-0.0024441806925733296,-0.009296395654600983,0.00014902752091723408,-0.0,-0.001606131137932348,0.00011336707693421258,0.0012796219946340972,0.0,0.0,0.0,0.0,0.0,0.0,C2,-0.03804840300412156,-0.0028259906659002646,-0.002388165896823652,-0.004022606199977567,-0.003901565206168652,0.0,0.0,-0.17540431007561388,0.002656113044176765,0.00029805504183446816,0.003451084330696836,0.012179827795969258,0.047948706620706466,0.006824650638100517,-0.018266426083655765,-0.03221187306174826,-0.009969388321464693,-0.025791585756660757,0.016568219499462324,-0.03738174297600925,
131,Rb,-0.1472958681416037,0.06394489531756424,-0.09037038629412879,0.0910980399483856,-0.09380487393426357,0.0,0.0,0.08476241475100384,-0.24354052021852082,-0.00029791962723168386,-0.013103779635800845,-0.0014686934636446304,-0.12708151690660185,-0.07177204300432043,-0.06978748642208248,-0.13488036451701355,-0.009205617306693918,0.41908848179903035,0.061770631935926225,0.798063394794932,Rd,-0.07918085427252437,0.6267315097314211,0.3158416062612687,0.8928627035339167,0.29197938507965193,0.0,0.0,1.6098194748701302,-0.44715636499138095,-0.07686326382867452,-0.06954198841810329,0.5850740688817296,-0.682534411578812,-0.1932228218620409,-0.03865779131251713,-0.07718244148033661,0.02186999256101841,-1.5061039389194535e-05,-0.3751978008049148,-0.07890232252692489,Io,0.738375453810838,0.09784483049833557,0.18933960165924263,0.13939302321499444,0.21742964421455846,0.0,0.0,3.346051170969919,0.08716887472302035,-0.022046052415970175,-0.04252981109866218,-0.1512754267555807,-0.7317584599062532,-0.27977366467802406,0.8776081610666819,0.6256095658730565,0.1922892046665974,0.5141838844468906,-0.32551459754167794,0.7502994339676254,W,0.026732086367842238,0.03727800609561615,0.06523534747123923,0.05310749625331049,0.06296258114206044,0.0,0.0,-0.6139820653987367,-0.017966103950540224,-0.007001111240209176,-0.003448363062054573,-0.03284532655064179,-0.12359901114694716,-0.08782401644839696,0.009918775402563315,0.15760330707870968,-0.14131243368496244,-0.0554547469986422,-0.00876087653502259,0.020193175607201904,C1,0.0,0.6006408796655631,0.011492665777560628,0.8556931179365757,0.008264371273035274,0.0,0.0,-0.002224938034600655,-0.009315757603989073,-0.0,0.00011494543540563054,-0.0016022110512384064,7.919616012918875e-05,0.0012981378212994215,0.0,0.0,0.0,0.0,0.0,0.0,C2,-0.037383475819852505,-0.0029111022883768784,-0.0025631125115501176,-0.004147253838546683,-0.004089585784611469,0.0,0.0,-0.16431377887891818,0.0019962337722901273,0.0002979196272528523,0.003448363062054573,0.012016582884387004,0.047764932658789006,0.006840187750674344,-0.01795552675436111,-0.03173655635694436,-0.00959583615206857,-0.025227240962169543,0.015901492761598177,-0.036645591410657576,
132,Rb,-0.14770411127805763,0.0638195280184279,-0.0907935505156957,0.09102431483102576,-0.09428924054999617,0.0,0.0,0.09539425953239242,-0.24079601990049015,-0.0001489245414290496,-0.013217388106203756,-0.0018775162069973436,-0.12694451584648056,-0.07131654898893358,-0.06991842513484942,-0.13536651476847286,-0.009053926675601195,0.4201017533794818,0.06197898823388617,0.7977057786354396,Rd,-0.0788332189091014,0.6289501159630642,0.3157928683237192,0.8970569846881417,0.29215184741326367,0.0,0.0,1.6279332189451268,-0.4451077943615253,-0.07684506337482881,-0.06964988862914764,0.5856509482797859,-0.682590498696972,-0.1940020107617113,-0.03845892412550367,-0.07691523222173861,0.022023543752969145,0.0,-0.3753873149001612,-0.07852491531559712,Io,0.7385411609953196,0.0972535486287695,0.188615745652368,0.13871048413682166,0.2163456829241029,0.0,0.0,3.3744186097901023,0.08358208955224433,-0.021742983047921684,-0.042640443368674855,-0.1516764878645379,-0.7317938007982087,-0.2792419098336747,0.8777074438233161,0.6254126209684014,0.19307365750288788,0.5149929607977142,-0.3256549846838011,0.7503224270186374,W,0.03434787661302723,0.023909907468655463,0.03638357215565557,0.034102147298537805,0.02240114748387339,0.0,0.0,-0.5223668777496323,-0.04643449419568606,-0.0028295662870672887,-0.00839016810219081,-0.0746983233780444,-0.17980481638726156,-0.09036429183140497,0.0134682040465883,0.1508247051940575,-0.22408025570697981,-0.07210231507540621,-0.011916829991291482,0.027494043530751907,C1,0.0,0.603725163583608,0.011576591140437197,0.8610792192881743,0.008347195640380691,0.0,0.0,-0.002467436568606627,-0.009286898839127785,0.0001489245414290496,0.00011493380960652271,-0.0016092996059916377,0.0012051235701504308,0.0012998459682568373,0.0,0.0,0.0,0.0,0.0,0.0,C2,-0.03774763644575966,-0.002938926126350811,-0.0024806981015159614,-0.0041917222721177755,-0.004088422354467852,0.0,0.0,-0.16725276456480404,0.0019900497512509267,0.0002978490828580992,0.003448014288571342,0.01193563874442733,0.047691152228033065,0.006949176522598737,-0.018117640340326233,-0.03209721484200538,-0.009744930864142484,-0.025519358706459692,0.01607553119161393,-0.037025770762299196,
133,Rb,-0.1477264757379609,0.06370137131717091,-0.09085174961951892,0.09083847734435056,-0.09434966428381139,0.0,0.0,0.09835485829503363,-0.24088870013007102,-0.0,-0.013333394636298773,-0.0020112037456645874,-0.12705609378004779,-0.07121880176365909,-0.06993607504299183,-0.13537332292413395,-0.009018570459130747,0.42028802527755166,0.06206065474995053,0.7977094945754163,Rd,-0.07886847122151137,0.6285195331288145,0.3153770926282767,0.8962720297862745,0.2917346117656052,0.0,0.0,1.6352325586513434,-0.4459427175961544,-0.0768497557488497,-0.06965549266894099,0.585260289988764,-0.6829118563009624,-0.19382617010890477,-0.03849136091205522,-0.07694226915308008,0.022076893501134603,-1.4994756342465047e-05,-0.3758643445327614,-0.07859172971596728,Io,0.7385190915151202,0.09701090501356807,0.18815157610011954,0.13833804068916455,0.21594832908276593,0.0,0.0,3.3858001963522457,0.08361425954927305,-0.021744310735138658,-0.04275881728191689,-0.1519129229226331,-0.7330744933373082,-0.2790736754503148,0.8776990046295813,0.6253571457315551,0.19319939545456563,0.5151448538445992,-0.32606949186583967,0.7502656682376888,W,0.034326013917630585,0.023869342980670324,0.036291099256576274,0.03403780368835465,0.02239527229840985,0.0,0.0,-0.5229773344392142,-0.046452366416264115,-0.0028297390682804568,-0.008390843176291329,-0.07481677933877659,-0.17988526110463904,-0.09032384549520944,0.013436616801330946,0.15082616359084233,-0.22404680443167976,-0.07204980418347626,-0.011921498866668954,0.027434908273537457,C1,0.0,0.6033954812555635,0.011656138941175447,0.8604450048777583,0.008345006407759379,0.0,0.0,-0.0025828560012337402,-0.00929047328325518,0.00014893363515594663,-0.0,-0.001608962996534509,0.00011368486031198154,0.0013003432906328028,0.0,0.0,0.0,0.0,0.0,0.0,C2,-0.037786422161360494,-0.002927654082717801,-0.0024800295619465985,-0.004174849513706007,-0.0040873500772881126,0.0,0.0,-0.1679787729127293,0.0019908157035496295,0.00029786727033305797,0.003448291716283884,0.011933142224272766,0.0477092662906156,0.006926828682774321,-0.018159638120584035,-0.03208610666215519,-0.00976273540860899,-0.025566059548986723,0.01611052133244686,-0.03709557146262427,
134,Rb,-0.14787360019101953,0.0638457962140575,-0.09031775428096903,0.09105958030185725,-0.09393981355640738,0.0,0.0,0.054455816092666906,-0.24436040162995531,-0.00014889504984011597,-0.012980776962688467,-0.0010684459853821993,-0.12500997158093072,-0.07059513490987657,-0.07007992705526286,-0.13528984940517824,-0.009528111395004146,0.4188105381762399,0.06097092886704631,0.7979017367118943,Rd,-0.0783708145958341,0.6299405404269093,0.3199686832102663,0.8984478952080227,0.2959232343332371,0.0,0.0,1.5406411989347228,-0.44477588089594794,-0.0771276358146198,-0.06949885010993989,0.5877788477077214,-0.6829522517567636,-0.1952069985766278,-0.038300092002367656,-0.07619897981350644,0.021189382057532725,-1.5111876234242002e-05,-0.3694498689974126,-0.07810094103464686,Io,0.7383234745710576,0.10025652880297999,0.1939053347189203,0.14299011018223212,0.22198516451860897,0.0,0.0,3.2441016877149016,0.09388233414120377,-0.02233425747527682,-0.042273680728025724,-0.1493153264569856,-0.72952390371737,-0.28228096963263355,0.8777189984885256,0.6272430633401948,0.18994005644694703,0.5138642397396528,-0.3204790691210399,0.7507353028071321,W,0.03490807175520381,0.02410779011360203,0.03657495834518654,0.03438355193173567,0.022395114787772202,0.0,0.0,-0.508623424883205,-0.04327909020694621,-0.0028290059468775663,-0.008385811666158254,-0.07452410748031649,-0.1793452925876574,-0.09043445878971101,0.013502579352035995,0.1500625668031009,-0.2222929720045983,-0.07265790097247159,-0.011729020250115255,0.02749347768509736,C1,0.0,0.6015889823016015,0.011528161473885135,0.8580117014899558,0.008291321123711684,0.0,0.0,-0.0025531095794868045,-0.009321650198419911,0.00014889504984011597,0.00011487413241692837,-0.001469113229896989,0.0013026040403968425,0.0013441950934997859,0.0,0.0,0.0,0.0,0.0,0.0,C2,-0.03713291295324625,-0.002988569022339462,-0.0026539652313993943,-0.004262423793193293,-0.004188399330548386,0.0,0.0,-0.15914750710322215,0.001997496471084912,0.00029779009968023193,0.003446223972393579,0.011752905839190052,0.04751481798058033,0.006920115481310625,-0.01784086055070525,-0.03160927031465959,-0.009421453431621757,-0.024995043304589872,0.01552454261813834,-0.03635673534589114,
135,Rb,-0.1480837253404224,0.06388312943037931,-0.09096135716333105,0.09121463062139772,-0.09438519057104332,0.0,0.0,0.08037363617818416,-0.23995598597384943,-0.00014887221851362948,-0.013212786760555657,-0.001612506601200727,-0.12677076344287322,-0.07073297639770317,-0.07012368581445921,-0.13561767319203374,-0.009193804511674022,0.42017223320888325,0.06159162720045009,0.7974976522410134,Rd,-0.07837904291030828,0.6314601639846917,0.31778485070905815,0.9016215411422132,0.2940789934066847,0.0,0.0,1.5909149118724666,-0.4434545707638184,-0.07711580918750019,-0.06962564153825329,0.5869524028363959,-0.6837734993655564,-0.1951960499390263,-0.038267714340375,-0.07638236765987293,0.021742105264089148,-1.5022783562308605e-05,-0.3723103725964409,-0.07806922781028526,Io,0.7384359157351955,0.09835165345540317,0.1907040475318713,0.1404300293509829,0.21846843387147363,0.0,0.0,3.318368234965002,0.08550917732217163,-0.02203308833929786,-0.04262559902754976,-0.15050061611189713,-0.7329687322087481,-0.28018547869222304,0.8777245155396166,0.62616340666435,0.19180974007267867,0.515056134133018,-0.322976995398505,0.7504908167928372,W,0.0345115627676223,0.023981143490046066,0.03645081707820526,0.03424113948122999,0.02252955724299264,0.0,0.0,-0.5150746412256015,-0.046400328779470326,-0.002828572151674336,-0.008502141045928875,-0.07444405475535532,-0.18068476037752912,-0.09020763986053254,0.013431714304910606,0.15045337584802457,-0.2229586337367542,-0.07210936105698441,-0.011800532382804315,0.027446481943009762,C1,0.0,0.6054814242022689,0.011597987252157556,0.8645281618041482,0.008363244734144423,0.0,0.0,-0.0022064174136125947,-0.00928006575589642,-0.0,-0.0,-0.0014781310510971095,-0.0008776202382372463,0.0012983108975263937,0.0,0.0,0.0,0.0,0.0,0.0,C2,-0.037640528512266326,-0.002966430494184045,-0.00256812574868257,-0.004235576187387733,-0.004096283135086814,0.0,0.0,-0.16426925180065038,0.0019885855191156153,0.0002977444370061029,0.003446813937536968,0.011959423958880494,0.04774491563794038,0.006940969798286889,-0.018069457168655663,-0.031982764783684295,-0.009637520945635528,-0.02543357255614448,0.015891383608850344,-0.036882286274736394,
136,Rb,-0.14817205774317724,0.06284642426801484,-0.09133641862140239,0.08954177802163102,-0.09477374682138753,0.0,0.0,0.11151037697742679,-0.2407715330894639,-0.0,-0.013338592111604215,-0.0022787287374563684,-0.1272590306943617,-0.07014793218983087,-0.07005804052779484,-0.13590892709593713,-0.008835776449181156,0.421582070842839,0.06250877256245907,0.7975927610534447,Rd,-0.07890509232543497,0.6265363163190512,0.31356634855826876,0.8926709261782968,0.289936202125003,0.0,0.0,1.6650873087316804,-0.447622214832055,-0.0765708190694128,-0.06968264499681343,0.5836226425210801,-0.682027170138856,-0.19315116591176168,-0.03847015827470057,-0.07711144799770603,0.022355578967802995,-1.4955022015641519e-05,-0.37768171038713705,-0.07859353468183466,Io,0.7381344577334719,0.09584974099699645,0.18630647414997964,0.13656395462027085,0.214219294879911,0.0,0.0,3.431404406265298,0.08180911207183075,-0.02160071744175729,-0.04289047291058646,-0.15307695400990273,-0.7339568883222353,-0.2783111064551922,0.8776792662737383,0.6252453241813494,0.19309187770363528,0.5161875401635809,-0.32749942066967974,0.7500400830445574,W,0.02675428824644391,0.0362330902721687,0.05359614438090623,0.05162386506434512,0.024416575707121097,0.0,0.0,-0.7050087989176119,-0.02660458929164988,-0.003873232093006799,-0.001379854356369469,-0.07908529147622571,-0.12285478970178886,-0.08984649406950913,0.009957871899399498,0.15711457529530862,-0.14238374699729442,-0.05510925615664516,-0.00887851561562819,0.02034064947180636,C1,0.0,0.6017614688016173,0.011644154634372812,0.8573724358860979,0.00842244249130595,0.0,0.0,-0.0024001739569497415,-0.00931160625208041,0.0001489704651205315,-0.0,-0.0016085144029078732,0.00012293467533825895,0.00130321274521311,0.0,0.0,0.0,0.0,0.0,0.0,C2,-0.038058772207547754,-0.002891889541751852,-0.0023948970524571593,-0.004120281056969883,-0.003998533303953787,0.0,0.0,-0.17109511410665046,0.0019953441968693104,0.000297940930241063,0.003449635890931843,0.012197900888700298,0.04795479381119705,0.006967175830209885,-0.01825189684856188,-0.03229041884903998,-0.009829357736633048,-0.02579741299056321,0.01629164515876384,-0.037331074324724954,
137,Rb,-0.14879883712604083,0.06352441375555441,-0.09111571862535599,0.0907886567112895,-0.09466516801567343,0.0,0.0,0.049852187259382494,-0.2423831912237376,-0.0,-0.012975947416398645,-0.0012093425744929222,-0.1237605924528997,-0.06915541521999864,-0.07048290264575698,-0.13620171067183218,-0.009525929223225905,0.42007419813403785,0.060815199786402346,0.797269662300329,Rd,-0.07757843546715538,0.6341830616244908,0.32181473248059234,0.9063700846654935,0.2978740173669887,0.0,0.0,1.5227736908590574,-0.4422663160411143,-0.07737980089580884,-0.06958782419772332,0.5890842051797479,-0.6848604750198621,-0.19706057123169113,-0.03793066090783682,-0.07549311517953432,0.021152904518149614,0.0,-0.3664425342617494,-0.07727436024983725,Io,0.7382198401715417,0.10071212209180429,0.19503419333491873,0.14393707456228638,0.22308425114283614,0.0,0.0,3.219295649440789,0.09363295880150403,-0.022469903721655447,-0.04237278404117924,-0.1487491366637676,-0.7317141313521333,-0.28252152891717425,0.8777323970103104,0.6275568283360146,0.18920097930114196,0.5149097245985991,-0.3177676025347524,0.7508083236610825,W,0.027131085250714063,0.03653704856725094,0.05395447206920339,0.052218499369078734,0.024501572898176987,0.0,0.0,-0.6779438347951778,-0.02324222381596773,-0.004017797354191388,-0.0014928081098529043,-0.07847289594548108,-0.12429525105776305,-0.08949377887543022,0.00988604666469601,0.15596855933790785,-0.14066325395058224,-0.05555061437321176,-0.008525229270314613,0.0201735477808954,C1,0.0,0.6056441231408712,0.011555734387694822,0.8655824294048772,0.008309974024910917,0.0,0.0,-0.0028701864200800222,-0.00929688952639181,0.00014880730941997837,-0.0,-0.00161245676600479,5.7722005214140135e-05,0.0013193797720236925,0.0,0.0,0.0,0.0,0.0,0.0,C2,-0.03738732339388726,-0.003043085688887131,-0.0027434477323321255,-0.004349157207724617,-0.004197821930100381,0.0,0.0,-0.1595424908555917,0.0019921906128049856,0.00029761461883995674,0.0034449417919669855,0.011824682950687566,0.04760262241413002,0.007020096145452847,-0.017953675419576546,-0.03184358086482277,-0.009454707322491852,-0.02520505487979118,0.015499122997278096,-0.036581827226015454,
138,Rb,-0.14903114314381616,0.0606143106278093,-0.09227140337541276,0.086143212810526,-0.09566920395569134,0.0,0.0,0.12714179644829565,-0.24310587795282582,0.00014901486274735673,-0.013344683984080006,-0.0029448338913005434,-0.12708811596414737,-0.0679610748297614,-0.07035601758220453,-0.1368439657434788,-0.008632386618668162,0.4233215537178802,0.06306260182057609,0.797351495360345,Rd,-0.07873654205331705,0.6212966839348962,0.312055613741014,0.8829679313078074,0.28845327983793545,0.0,0.0,1.701441276334827,-0.45148234476954213,-0.07644462458685285,-0.06971446977890157,0.5816046935297952,-0.682892797837324,-0.19258149364177757,-0.03834163480563331,-0.07712536621159781,0.022682217514476962,-1.4892054931930565e-05,-0.3791234456542716,-0.07844357638976922,Io,0.7377226896518074,0.09473455653856228,0.1842952090673588,0.13463386747928352,0.21251319172022545,0.0,0.0,3.4903709931537223,0.08148054151166433,-0.021309125372152016,-0.04302510181074155,-0.15460377929274705,-0.7336495019728333,-0.2776960844023329,0.8776226270599092,0.6249832627243419,0.1931984964016644,0.517513801211925,-0.3284720240779705,0.7496887173119201,W,0.026767129882141628,0.03597739884395226,0.0529859042638823,0.05112998387482371,0.023555883996199924,0.0,0.0,-0.7087849919265039,-0.026047058352088055,-0.003874386431304217,-0.0012654441709132993,-0.0799120833227455,-0.12238069773781639,-0.08955993822725519,0.009982437464181827,0.15666090011728426,-0.142167947522188,-0.05475808601352658,-0.008930872458505794,0.020373634144450547,C1,0.0,0.5950594595171461,0.011554558562219151,0.8456803867796564,0.008333850655682084,0.0,0.0,-0.002152997872662677,-0.010685972657266287,0.00014901486274735673,0.0001150403791769087,-0.0017401291175860405,0.000983520335029353,0.0014315525740187707,0.0,0.0,0.0,0.0,0.0,0.0,C2,-0.03853437198033603,-0.0028943926033076937,-0.0024759768347549635,-0.004113422645614442,-0.004081886035454311,0.0,0.0,-0.17597145536050163,0.0020036198732448435,0.00029802972549471346,0.003566251754369732,0.012314759909017021,0.04914597009480121,0.007107532955220111,-0.018477592578918782,-0.03272472135783568,-0.009964545047475662,-0.026195124639054802,0.016553034138085183,-0.03779800677380507,
