Iteration No,Rd,Io,conv_gain_db,iip3_dbm,iip2_dbm,nf_db,p_src,gm1,vdsat1,vg1,vd1,bb_BW,gm2,gds1,Ibias,Io,conv_gain_db,iip3_dbm,iip2_dbm,nf_db,p_src,gm1,vdsat1,vg1,vd1,bb_BW,gm2,gds1,W1,Io,conv_gain_db,iip3_dbm,iip2_dbm,nf_db,p_src,gm1,vdsat1,vg1,vd1,bb_BW,gm2,gds1,W2,Io,conv_gain_db,iip3_dbm,iip2_dbm,nf_db,p_src,gm1,vdsat1,vg1,vd1,bb_BW,gm2,gds1,Alo,Io,conv_gain_db,iip3_dbm,iip2_dbm,nf_db,p_src,gm1,vdsat1,vg1,vd1,bb_BW,gm2,gds1,Rbias2,Io,conv_gain_db,iip3_dbm,iip2_dbm,nf_db,p_src,gm1,vdsat1,vg1,vd1,bb_BW,gm2,gds1,Rbias3,Io,conv_gain_db,iip3_dbm,iip2_dbm,nf_db,p_src,gm1,vdsat1,vg1,vd1,bb_BW,gm2,gds1,
124,Rd,-0.0672129595278675,0.13659171161827702,0.759665627782515,0.1508323513451341,0.10168540904790416,-0.03672464233390962,-0.06252235068155654,-0.0052437599256794755,-2.9263356455152756e-05,-0.12784005244966415,0.0,-0.06515933730972594,-0.01169692720244595,Ibias,0.7560035039735321,0.017887577965472266,0.0918665183947172,0.19523685588161344,-0.03888298728321652,0.8519438767205079,0.6614345888361365,0.14026601027704552,0.1392350500096207,-0.3225557979136088,0.0,0.6142928580004275,0.8336316350532545,W1,0.054018729597444026,0.005597551235095618,0.283761924680702,-0.013464949894786202,-0.03175001391319167,0.029489930185034017,0.16069991151049945,-0.15440771822993316,-0.13941063014833535,-0.023048229913855595,0.0,0.04388638729356913,0.12776391171494905,W2,0.12004162132766742,0.03034283864442101,0.16113196036672087,-0.19791501312726778,-0.0382188545993243,0.06555044855215429,0.11162436614063638,0.009391263420920627,5.852671291030551e-05,0.2282133024112862,0.0,0.27037045239695784,0.02109712255591666,Alo,0.0,-0.0910171517971033,0.5076085849923935,0.3768360819555672,-0.0695195484965828,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Rbias2,-0.5035021625601632,0.0735667863506469,-0.08945500904624346,-0.4048360331455013,0.010944540405921875,-0.2819418193492325,-0.46854704886298376,-0.03931906397240411,-0.00026337020808013035,-0.9578151711092212,0.0,-0.4009805372906144,-0.08555326137561721,Rbias3,0.5036056467164733,-0.07538931038995149,0.19954093339721993,0.16724210577873352,-0.008189586329588956,0.2672463102968127,0.4680970573466546,0.039355605853425485,0.0002633702080963748,0.9572180667073072,0.0,0.39998974235834633,0.09021234598363294,
125,Rd,-0.06729989515058953,0.13714811244106814,0.7463767957461592,0.15071549109622326,0.10209376978058142,-0.036682912761279274,-0.06259032531646104,-0.005244001374041713,-2.925692672452777e-05,-0.12843963878156014,0.0,-0.06510359900832419,-0.011200808286895843,Ibias,0.7560004338596417,0.018508007992520045,0.0963156378897942,0.004881719731874332,-0.03915196112941781,0.8521841963815855,0.6613596552644281,0.14027246881007538,0.1392337142780324,-0.32452655922474655,0.0,0.6151127542019481,0.8356194847040502,W1,0.05371595622150147,0.005595372695618205,0.2847935860340813,-0.013626638189863203,-0.03156080636556135,0.029275921547287836,0.16039926762185439,-0.15445137147994,-0.13940925583836333,-0.023090272140500693,0.0,0.04371241647703099,0.1271112135765651,W2,0.12024110200349954,0.030325728099617564,0.1577123414494598,-0.010414778526610812,-0.03786653770784444,0.06555046407053189,0.11186468441951797,0.00935515227703728,5.851385344905554e-05,0.22951971031328497,0.0,0.27006367945778453,0.0201973758759419,Alo,0.0,-0.08972974024525478,0.500338081285238,0.37671793034908396,-0.0688779441833516,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Rbias2,-0.5050849383557733,0.0735272608858164,-0.0936231334677064,-0.4048168077105484,0.010970005849531637,-0.2823528152692241,-0.470259687761734,-0.03932087441438409,-0.00026331234050450906,-0.964740432870449,0.0,-0.4027122624372586,-0.08191611541600154,Rbias3,0.5051882382715911,-0.07473636626024868,0.18933849838056233,-0.02275902928700785,-0.00817948281163796,0.26770781362938956,0.4698105381077071,0.039339146196178225,0.0002633123405207499,0.9640789927830884,0.0,0.40172408280945693,0.0867001341158027,
126,Rd,-0.06733124912356045,0.1364825084381885,0.7523162307539679,0.33885727263659915,0.10235328834906376,-0.03665285355514428,-0.06268160723341057,-0.005225896693524661,-2.925012336323639e-05,-0.1290468698715792,0.0,-0.06504551446827236,-0.010675745437574935,Ibias,0.7560072259937751,0.017883203364411477,0.08157493351379161,0.38307377384770397,-0.039182975632268,0.8524594948782116,0.6612553567458984,0.14033177135057795,0.1392305872050109,-0.32640198433027273,0.0,0.615671447106172,0.8376479106656156,W1,0.05341131247472924,0.004981103163531461,0.287115309074635,-0.013680977733961099,-0.03153227735335337,0.029061278603649873,0.16009256942112873,-0.15445631031593712,-0.13940608794517406,-0.02307219963446936,0.0,0.043479621970780515,0.12645152358485975,W2,0.12043322967276662,0.030313795832787392,0.1580316677474942,0.1775272188211031,-0.037633372889826926,0.06555977481228374,0.1120990796589154,0.00935545142337947,5.850024672647278e-05,0.23084311025362356,0.0,0.2697475747066911,0.019304087640551765,Alo,0.0,-0.08967060286835762,0.16657593620890787,-0.6530701485259489,-0.06840396407267184,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Rbias2,-0.5066856940171152,0.072267770313484,-0.08950614563958864,-0.2176055146214873,0.010830938515537548,-0.28276862633608474,-0.47197114272763174,-0.0393221317638536,-0.0002632511102528904,-0.9716363336882023,0.0,-0.4044184571574937,-0.07814255678741931,Rbias3,0.5067888046589515,-0.07469837382256306,0.1917100945627971,0.3552756635074556,-0.00817591934293935,0.2681748408470489,0.4715228518891892,0.03935867649598227,0.00026325111026912753,0.9710913210984127,0.0,0.4034329190594928,0.0830823233216967,
127,Rd,-0.0673631123919286,0.137661340243371,0.744244605902551,0.15052140491813015,0.10282680515759261,-0.036609327435760695,-0.06274706327162873,-0.005207769919626179,-5.848659502032004e-05,-0.12965319903717998,0.0,-0.06504627247276676,-0.010139362054629699,Ibias,0.7559695347879833,0.018489470250544364,0.08558091701784953,0.1944787878078987,-0.039186786779020225,0.8527260454668765,0.6612129712708417,0.14037224043013843,0.13919809614435205,-0.3282799484558519,0.0,0.6161761117708806,0.8397073589290485,W1,0.05310827501029717,0.004980575682691486,0.28740387896044134,-0.2015611374226078,-0.031320668610032354,0.028862357458886236,0.15981550678912596,-0.15447890140539267,-0.13943204252443334,-0.02305216803201232,0.0,0.04330636273964349,0.12577983741766297,W2,0.12062577192260138,0.03029965126416541,0.16240185080289918,-0.01102418803718979,-0.03724388688067649,0.06556957079688464,0.112334088105404,0.00933744010151426,5.848659502032004e-05,0.23216826375094377,0.0,0.2694361153093984,0.018386690041635734,Alo,0.0,-0.08838831931214884,0.22156468243050298,-0.6613125434762381,-0.06775214850574157,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Rbias2,-0.5082853025936621,0.0722295150549548,-0.08224753456778892,-0.4053723823581413,0.010926534039225395,-0.28316993146448755,-0.4737087436084976,-0.03932323111241821,-0.0002924329751016002,-0.9785584345016624,0.0,-0.4061200158655089,-0.07429063680853486,Rbias3,0.5083367641004586,-0.07404639812945067,0.19377139670251273,0.1667908117800788,-0.008147403958674464,0.2686408668327916,0.4732349822247336,0.03935977686624628,0.00026318967757520687,0.9780705579295423,0.0,0.4051370944148001,0.07938457468286984,
128,Rd,-0.06739267895657926,0.13761268326435236,0.7381817911169742,-1.0539609425430434,0.10314245601652586,-0.03656440107191011,-0.06281072064203078,-0.005207861275742596,-2.9236226960501146e-05,-0.13020417488631086,0.0,-0.06504582616848828,-0.009607341360582198,Ibias,0.7560102506730357,0.018487219309582092,0.08648371591154944,0.19449163021808188,-0.039353592755584685,0.8530067879636715,0.6611544195393704,0.14042952247017879,0.1392229127818978,-0.3301167169877119,0.0,0.6165513948523761,0.8417929970366966,W1,0.05280462954830395,0.004366775810697862,0.28295618750157847,-0.014074198359259936,-0.031306691318331345,0.028663480565895003,0.15953555268049158,-0.1545181577108587,-0.13942756637062131,-0.023031398859605427,0.0,0.0430755604147677,0.12512073547497837,W2,0.12086507132991528,0.03028877310468827,0.14965958012756644,-0.010963640112400282,-0.03694618543398258,0.0655623121354072,0.11259169747877208,0.009319330703931072,5.847245392100229e-05,0.23350767590461022,0.0,0.26917900403768447,0.017444485820560893,Alo,0.0,-0.08771984425660896,0.1698315842163625,-0.6618723577531243,-0.0672099582864075,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Rbias2,-0.5098626000937923,0.07157709447327959,-0.08346366329466459,-0.4055104512489978,0.010940787899278227,-0.2835831273682707,-0.47540176137967927,-0.03932392093115104,-0.0002631260426282809,-0.9854982029367254,0.0,-0.40780503782230904,-0.07034118775061979,Rbias3,0.5099653328361112,-0.07339581127775578,0.1912276318758584,0.1667676650159897,-0.008244201898662798,0.2690911391385505,0.4749551774186181,0.03936046732604922,0.0002631260426445103,0.9850682834913337,0.0,0.40682473725061163,0.07558740765607486,
129,Rd,-0.06747032920495774,0.13756381243927912,0.41307019035971904,-0.8680564814017695,0.10347136844881237,-0.036532031343392446,-0.06289811109027457,-0.005189615579233187,-2.922892061479982e-05,-0.13081419621634832,0.0,-0.06504339964770374,-0.009063850019224993,Ibias,0.7560163179759831,0.018485866947729766,0.08473059110780597,0.382605672040102,-0.03959558074425441,0.8532749487322723,0.6610725189788945,0.14048508652495198,0.13924657780489869,-0.33195261990218994,0.0,0.6169058780024989,0.8439148978146996,W1,0.052499709047026555,0.003754435824319403,0.2844039034302862,0.1736724160829628,-0.03127425529106659,0.028450829427078814,0.15925099073045995,-0.1545555231306114,-0.13942195132858748,-0.023070305053768576,0.0,0.04284467969719522,0.12445979213678195,W2,0.12104669244143103,0.03089172308647919,0.15325931121889141,0.17690915513213223,-0.036777445496987415,0.06556604029020942,0.11284429767927504,0.009319380089444117,8.768676184439946e-05,0.2348470463515103,0.0,0.2689150634417504,0.016478271501393093,Alo,0.0,-0.0870584276164779,0.13033856235102773,-0.47599627317406573,-0.06657408254045552,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Rbias2,-0.5114620092315365,0.07092686552809076,-0.0768694970428797,-0.21824938415881304,0.010952240787907252,-0.28398065565762004,-0.477123728895772,-0.03932412931864922,-0.00026306028553319834,-0.9924560720981122,0.0,-0.40946861670344403,-0.06629741886851843,Rbias3,0.5115132784786564,-0.07274116803971316,0.1885254782319722,0.3550047216117678,-0.008450445269669515,0.2695261347041969,0.47665179642406325,0.03937894920151219,0.0002922892061317729,0.9920849679953601,0.0,0.4085484625086028,0.0716940928199115,
130,Rd,-0.06749212762408849,0.13812673435428952,0.458989527959056,-0.868845434659093,0.1039571590654913,-0.03649771875421977,-0.0629556335479835,-0.00517129220176861,-2.9221327595884105e-05,-0.13148134191939065,0.0,-0.06503736781040714,-0.00850908280851283,Ibias,0.7560755707152668,0.018482858723665493,0.08250186271252699,0.38235681415614603,-0.03965084611180537,0.8535596136554618,0.6610079861549899,0.14053854531367538,0.13923962599038114,-0.3339040615963065,0.0,0.6172241202606369,0.8460482241910773,W1,0.05224371668247113,0.003747455446177655,0.28070677653357595,-0.014416758127933324,-0.031033306218934107,0.028251835366237956,0.15901138199128018,-0.15460884565063052,-0.13944417528355235,-0.023107332000049902,0.0,0.04261266691634542,0.12379600063548139,W2,0.12127091923356324,0.030883257751047777,-0.30264682424326855,-0.8380427273394595,-0.03642397022075534,0.06557967660919461,0.11311604481623819,0.009301016716246375,5.844265519176821e-05,0.23611831701390568,0.0,0.26863759331916115,0.015520312088942764,Alo,0.0,-0.08640516729272439,0.06925613289055124,-0.656811762066735,-0.06592789146013833,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Rbias2,-0.5129708714415732,0.07027524426921429,-0.07439830051054491,-0.2184591529430315,0.011110269122998189,-0.28434462313751974,-0.47878727458888104,-0.03932374847420208,-0.000262991948362957,-0.9994076799802756,0.0,-0.4111577511752902,-0.06219279063974672,Rbias3,0.5130732097700337,-0.07210587140904133,0.18331779665853842,-0.8498952212863589,-0.008238491657428569,0.26996966870780365,0.47834245091043015,0.039360294708836965,0.00026299194834673585,0.9989716925840358,0.0,0.41024011635609375,0.06775397022809566,
131,Rd,-0.06756318536671549,0.13747029265215177,0.42103419528043307,-0.8775171881437128,0.10430795066415632,-0.03647637651451053,-0.06303785535502042,-0.005152930573946198,-2.9213601970771664e-05,-0.13208689134818644,0.0,-0.06503055063203249,-0.00794348047165286,Ibias,0.756064217199044,0.017857045719442244,-0.29014085602073564,-0.8294579447852015,-0.0395829740294065,0.8538036203424029,0.660905170331478,0.14060922257626657,0.1392320269886922,-0.33573652867371606,0.0,0.6175900490102725,0.848208332917133,W1,0.05193632616626311,0.0031351972001166673,0.2879490613674394,-0.014517059329359575,-0.030983816966422953,0.028039663579175058,0.15874362995159821,-0.15464273562871822,-0.13946573580445837,-0.02308071035903895,0.0,0.042381387878926854,0.12313187493567992,W2,0.12149117005852916,0.030247898176273554,-0.44116527277003953,-1.2026330708107396,-0.03600084573443558,0.06557752194993112,0.1133584631715602,0.009300856957935023,5.842720394154333e-05,0.2375180710045326,0.0,0.2684154565665161,0.014523409405224003,Alo,0.0,-0.08635900902176856,-0.07022422851735394,-0.8438529935735187,-0.06529076323142084,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Rbias2,-0.5145117857669851,0.06901657323220929,-0.07230811095807985,-0.22021393819832374,0.011195267768194846,-0.28473906156731815,-0.48046126788608023,-0.039323073032370086,-0.00029213601970771666,-1.0063315155183334,0.0,-0.4128324665453006,-0.05798265086786449,Rbias3,0.5146139221016496,-0.07207579482571193,-0.24315751814888867,-1.0354057291096754,-0.00826488072194763,0.27038837829007745,0.48001733932723795,0.039377891442740384,0.0002629224177207282,1.0059551995885558,0.0,0.4119173488583043,0.06372225152799406,
132,Rd,-0.06758351227334225,0.1380534355776262,0.284998071281232,0.13264067901637122,0.10456979172508511,-0.036428161111373786,-0.06312045425878521,-0.0051528241770521345,-2.9205897489307887e-05,-0.13262482206168946,0.0,-0.06502514305531197,-0.007383410738196135,Ibias,0.7560077206262633,0.018476768793135066,-0.30179055315317715,0.17983661547421365,-0.03974250287224053,0.8540700503098738,0.6607841113672044,0.14067940900395542,0.1392245133275262,-0.33762490416277496,0.0,0.6179670174221711,0.8503859094232266,W1,0.05168150938549051,0.003142440964540789,0.28181834816386286,-0.014136884486384537,-0.03093118856442038,0.027856829085164687,0.15847872929299345,-0.15469435986849023,-0.13945816050744067,-0.023051457167863155,0.0,0.042152263787613886,0.12248889096437675,W2,0.12171148364156961,0.030859384658653552,-0.5622547493625123,0.16421850674853375,-0.03580161370671722,0.06560365666211139,0.11360118088935173,0.00928239248915136,8.761769246792366e-05,0.23891414374257022,0.0,0.2681431557044143,0.013536253020017696,Alo,0.0,-0.08569740327663075,-0.3238010088674965,0.3470248083042011,-0.06481689692435998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Rbias2,-0.5160505744853404,0.06899889715398586,-0.06333686256731288,0.7914856733742132,0.011149697517372544,-0.2851066787434571,-0.482160001751324,-0.039322261095801114,-0.00026285307738755845,-1.0131273311970213,0.0,-0.41450676717804774,-0.05370326955727623,Rbias3,0.5161525104012814,-0.07081227687434896,-0.2838969465962047,0.3330998632007261,-0.008385941539344221,0.2708211253664469,0.48166483716381675,0.039377078374264206,0.00029205897489307885,1.0128747124883424,0.0,0.4135941335913045,0.05961946405903234,
133,Rd,-0.06764929385327684,0.1380172813063796,0.7339028830838241,0.1332488644576368,0.10487209379882646,-0.03640477400709535,-0.06319840084639859,-0.005152653762863545,-2.9197941312393607e-05,-0.13328780181325098,0.0,-0.06507228199505785,-0.0067967744047007315,Ibias,0.7559935748430077,0.01847562377174324,0.322184353569339,0.18252128164442705,-0.03986967066655067,0.8543078207034789,0.6606703607822401,0.14074784374230073,0.1392449821148017,-0.33951506387449315,0.0,0.6183573230491809,0.8525949158557691,W1,0.05137277202390974,0.0025310742413212936,0.14846495129150236,-0.012891154680497166,-0.03087315617878887,0.0276457306369763,0.15825607783962006,-0.15476233110441479,-0.13947856564530087,-0.023020126076516004,0.0,0.0419215662852773,0.12182394031144939,W2,0.12187045719733064,0.03085884838245551,-0.11225174055379938,0.16581986412638852,-0.03569855787984943,0.06561070924438867,0.11388715938531799,0.009263813680045143,8.759382393718083e-05,0.24024871910804738,0.0,0.26785434957581256,0.012510460047440025,Alo,0.0,-0.08504289252136377,0.31032645475750464,0.3485458393308358,-0.0643112549014152,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Rbias2,-0.5175933941736199,0.06836782049821728,0.5346036705555254,0.7933325126451979,0.010966727423040475,-0.2854763838398879,-0.4838188687018185,-0.039339232451922765,-0.0002627814718115425,-1.0200077963189385,0.0,-0.4162009504876131,-0.04933547795373751,Rbias3,0.5176442583043265,-0.07078391597151137,0.38231837813190267,0.3344259598015825,-0.008449273582122652,0.2712292523581702,0.48335073239923965,0.03937577609563713,0.000291979413107728,1.0198170217934546,0.0,0.41517708591077634,0.05544158706094892,
134,Rd,-0.06771401741071588,0.13797271134852432,1.1353622190008865,0.1313345223400605,0.105310904400092,-0.036366998237691225,-0.06327576398088143,-0.005134160548304456,-2.918974237509215e-05,-0.1338928101930079,0.0,-0.06500519587778832,-0.006215652856728031,Ibias,0.755970660643141,0.01846462074016133,0.5131761414469284,0.17942409799910627,-0.03990687610220568,0.854563096946483,0.6605283811785948,0.14081485888183926,0.13923507112518727,-0.34155153016237433,0.0,0.6188540026410388,0.8548396744184644,W1,0.05106469378950651,0.0019119967443684148,0.2723025552227325,-0.016442786610125874,-0.030691294557929176,0.02744910665634898,0.15800773220492453,-0.15482874194430077,-0.1394977788065631,-0.023115879712891405,0.0,0.041748537666703674,0.12115837905142243,W2,0.12212887997766506,0.030841372107224024,0.16589590774795204,-0.015995686548724585,-0.03533546559754185,0.0656296822339752,0.11417148718289402,0.00924514319374965,5.83794847501843e-05,0.2415321281913164,0.0,0.26762174009719636,0.011463038183002993,Alo,0.0,-0.08440102415243927,0.37039414508359425,0.346028965746404,-0.0636532388903951,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Rbias2,-0.5191238801045588,0.06710076210526497,0.8266181536480622,0.7913924938913866,0.011244761071956683,-0.28584978779780545,-0.4854948486572529,-0.039337536158374,-0.0002918974237509215,-1.026959775167647,0.0,-0.41776899445017074,-0.044868267983354464,Rbias3,0.5191746402375677,-0.0701457857445177,0.5194047849339962,0.150575494631946,-0.008512498794661753,0.27165479523484476,0.48502767730709395,0.0393740782263396,0.00029189742373471794,1.0267036435364894,0.0,0.4168614175443584,0.05113077249476354,
135,Rd,-0.06772315463268004,0.13916786761271588,0.8936091213880852,0.13108889616246994,0.10561199606588532,-0.03634120300385234,-0.06334923193587842,-0.0051155885502846814,-5.836258514904231e-05,-0.13454941419106667,0.0,-0.06504833940074695,-0.005624553881203908,Ibias,0.7559464171563937,0.01908550775895587,0.46640537200184023,0.17906078304995238,-0.04008707927975077,0.8547858511401896,0.6603497001918657,0.14091619460137625,0.13922394686902312,-0.3434330279807318,0.0,0.6193167548684383,0.8570918943342097,W1,0.05080502924201546,0.002526120834508406,0.14198619904852328,-0.016550025872848134,-0.03062238677384443,0.02725250587878295,0.15777740022625664,-0.15491098327822683,-0.13951575979478453,-0.023080349918736857,0.0,0.04157437344308054,0.12049286007943566,W2,0.12237781719711624,0.03144664673052302,-0.07734880433509143,-0.01576022904983589,-0.03509879097762877,0.06564511884659886,0.11442228401176209,0.009244599308739974,5.8362585132843445e-05,0.24292390640723582,0.0,0.26743352059713627,0.010425623354391459,Alo,0.0,-0.08314359710390087,0.4502389091255127,0.16483208437922134,-0.0631235078500866,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Rbias2,-0.5205616007180632,0.06707983301901373,-0.3004372974145345,-0.20750277981737505,0.011236865111764738,-0.2862056537130323,-0.4871364282428757,-0.039335221959903965,-0.00029181292574521157,-1.0337804775053672,0.0,-0.41936381592791033,-0.04033519855142166,Rbias3,0.5207135599281559,-0.06890568999654038,0.3644147002853966,0.33134093414674576,-0.008443121037000003,0.2720495664120926,0.4866443450839416,0.039371761878126445,0.0002918129257290127,1.0335870667518527,0.0,0.4184587955536372,0.04679877428230801,
136,Rd,-0.06782847785212308,0.13913706834458173,1.0021581833162485,0.13151237918506736,0.10592363463522865,-0.03631280606364223,-0.06346991252211857,-0.005115255848650631,-2.917273701167447e-05,-0.13514381911758727,0.0,-0.0650872756068207,-0.005007993468585696,Ibias,0.7558680225623293,0.019082354202498788,0.5226813231278802,0.17860790290196268,-0.04018664370885134,0.8550089069912947,0.6601284387073478,0.14098010494313007,0.13921230109298896,-0.34538917460361224,0.0,0.6198519574687932,0.8593654965015889,W1,0.05049228716415429,0.0019220293164164766,0.3083018636585602,-0.015864858442910572,-0.030725479442408235,0.027055273694068162,0.15753769818196275,-0.15499225221425864,-0.13950402846325147,-0.02304325446048852,0.0,0.04134226431526139,0.11985179430686652,W2,0.12256636273579419,0.03143768912881244,0.5117142801808148,-0.19199054961092726,-0.034854063246861744,0.06565539404198922,0.1146644958716224,0.009225729298467322,5.834547405573718e-05,0.2443234078571649,0.0,0.26717367811917514,0.0093668025986473,Alo,0.0,-0.08250191954009092,0.5909314439839174,0.34527660129997595,-0.06263416046005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Rbias2,-0.5221074338394365,0.06706583048587005,-0.09872508797794109,-0.3825940373057343,0.011086544693629206,-0.2865639369307655,-0.48881652905376577,-0.039332663721982145,-0.00029172737026249176,-1.0405814429750828,0.0,-0.42098043772038835,-0.035705138618640726,Rbias3,0.5222085194994318,-0.06826289501607251,0.5481616023011107,0.15123676601910638,-0.008615230197184487,0.2724610879116336,0.4882738302903491,0.03936920126376438,0.0002917273702786859,1.0405165323991359,0.0,0.42002161303640895,0.0423670064734516,
137,Rd,-0.06783128015529255,0.1391063755693093,0.7295649798492176,0.13169999329416857,0.10626172287439924,-0.03629711698147767,-0.06356352871703973,-0.005114886750008721,-2.9164033382133826e-05,-0.1357411650604758,0.0,-0.06506894383599106,-0.004412904563007994,Ibias,0.7558270599905892,0.019080715595261793,0.2766856960064597,0.17925464259586318,-0.040264502224842076,0.8552204813898475,0.6599518825376925,0.14107953703698187,0.1392290954395958,-0.3474241855856824,0.0,0.6202639425818633,0.8616849638195667,W1,0.05023044983990383,0.001923121578113504,0.3531250158435464,-0.015896019760788468,-0.030654156929028575,0.026845304572860086,0.15732295687737036,-0.1550541383361355,-0.13952073577356286,-0.023070116160986195,0.0,0.04116721425060671,0.11917917514971743,W2,0.12285278695783115,0.031430390000358126,0.3100267613937001,-0.01635358719320743,-0.034598054055836235,0.06566380375180032,0.11495586653980142,0.009225063602702449,5.832806679664623e-05,0.24566732761785992,0.0,0.26696825962790016,0.008256898084813105,Alo,0.0,-0.08185312563012226,0.41779353098702965,-0.025027748140203424,-0.06210627146864677,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Rbias2,-0.5235364455703179,0.06642934586613201,-0.3512918426899267,-0.38192822230112733,0.011140346226754753,-0.28692520407352945,-0.4904577347660218,-0.03932982561706774,-0.00029164033396704187,-1.0474355572576837,0.0,-0.4225263397060035,-0.030967211811568078,Rbias3,0.5237381742845348,-0.06825085312174799,0.29422888539528075,0.15030855947203153,-0.008525534942416405,0.2728486104150442,0.4899420063383003,0.0393663605224311,0.0002916403339832312,1.047370202820965,0.0,0.4216265098863284,0.03780952028037851,
138,Rd,-0.06793375703868416,0.13908949308505403,1.2630456397516687,-0.2315639569421271,0.10642362241241371,-0.0362806589029659,-0.06363038491107695,-0.005077966884351016,-5.831053391624949e-05,-0.1364082323980367,0.0,-0.06510621116618948,-0.0037778796428674117,Ibias,0.75577562738083,0.019701309658290724,0.20205071932506283,0.35579262106799203,-0.040489914352847975,0.8554632815822396,0.6597696441123951,0.14117843902567456,0.1392163997210481,-0.34941037821206095,0.0,0.6206119198761817,0.8640484890087409,W1,0.04996905239957513,0.0013225413679227606,0.13662499861573518,0.16030728833910907,-0.030755063992877387,0.02666312770174524,0.1571076143417196,-0.15513371492367684,-0.1395371076575713,-0.02309661822080375,0.0,0.04093672192189506,0.11850611932379185,W2,0.12308590349381189,0.03142355363655592,0.42996359152002384,-0.025498218830277704,-0.03446304944422462,0.0656839770586959,0.11524484189920467,0.009224364304303009,5.831053391624949e-05,0.24702195099963475,0.0,0.2667616249074708,0.007158087744393451,Alo,0.0,-0.08119724264894937,0.5430487906998203,0.151885134262434,-0.06174749107029575,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Rbias2,-0.5250524599568231,0.06581336209732117,-0.32906562909472475,-0.03225044900911835,0.010977942817649775,-0.28727673156529704,-0.49211271403532303,-0.03932684425181231,-0.00032070793652318777,-1.0543507514297208,0.0,-0.42417173235235034,-0.026108666195882913,Rbias3,0.5252034238613641,-0.0676041243925281,0.35640738598328675,0.32785346817486355,-0.008849086671324473,0.27325340394786707,0.49159811326774755,0.039381642455596756,0.0002915526695812474,1.0542849490986055,0.0,0.4231623337296149,0.03315968852529282,
139,Rd,-0.06797956596502375,0.13905105509972093,0.883370378366014,-0.4074838219386683,0.10684308673870335,-0.0362477224749132,-0.06374350210343731,-0.0050774948078978,-2.9146140498059616e-05,-0.13707360766605836,0.0,-0.0651386754875068,-0.0031491515774908847,Ibias,0.755707848527078,0.019069064685657888,0.22986798316904278,0.1791600425248292,-0.040313469461061305,0.8556951273507334,0.6595642593803539,0.1412749005002736,0.13923111315523448,-0.35139604401196634,0.0,0.620970068638824,0.8664426560035683,W1,0.049654202909468585,0.0013059271356534398,0.1646761885213848,-0.19190980028725174,-0.030458982054919887,0.026466591013430067,0.15690708210075677,-0.1552288790370879,-0.13955172070069696,-0.0231216476923432,0.0,0.040704683051418174,0.11782695153455681,W2,0.12330710045061491,0.031407056740777616,0.566767352270271,-0.3763060894191639,-0.03405856681919193,0.06571154118651931,0.11549819410524897,0.00920524238553459,5.829228099611923e-05,0.24837552205896848,0.0,0.26659330877633486,0.006009250594713046,Alo,0.0,-0.0805625913172596,0.7604958927841595,-0.023999746245117276,-0.06111261931934075,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Rbias2,-0.526565500621303,0.0651712393389514,-0.08152828945885486,-0.38155904406341545,0.011151189611583507,-0.2876134346985132,-0.4937490036066553,-0.03932318820647499,-0.0003206075454624764,-1.061210752824958,0.0,-0.4257217812548209,-0.021161690069029442,Rbias3,0.5266659135695597,-0.06698784961952034,0.23128633374354451,0.15180716946851083,-0.008615811173015424,0.2736575932288288,0.4932355642018784,0.03937798131590923,0.00029146140498059617,1.061144501685418,0.0,0.4247153467837656,0.02840321736796873,
