Iteration No,Rd,loss,loss_gain,loss_iip3,loss_iip2,loss_nf,loss_Io,loss_BW,Ibias,loss,loss_gain,loss_iip3,loss_iip2,loss_nf,loss_Io,loss_BW,W1,loss,loss_gain,loss_iip3,loss_iip2,loss_nf,loss_Io,loss_BW,W2,loss,loss_gain,loss_iip3,loss_iip2,loss_nf,loss_Io,loss_BW,Alo,loss,loss_gain,loss_iip3,loss_iip2,loss_nf,loss_Io,loss_BW,Rbias2,loss,loss_gain,loss_iip3,loss_iip2,loss_nf,loss_Io,loss_BW,Rbias3,loss,loss_gain,loss_iip3,loss_iip2,loss_nf,loss_Io,loss_BW,
75,Rd,1.0759775928098206e-05,-4.5774746754563566e-05,0.0,0.0,5.8141324604030387e-05,-1.6068019213681882e-06,0.0,Ibias,-17.263422131280045,-11.181206279705277,0.0,0.0,-120.31988742671783,114.2376715751599,0.0,W1,-2526.9096236445407,-745.6178801552795,0.0,0.0,-1882.017212906737,100.72546941728581,0.0,W2,-18342.71847766707,-3161.888970435667,0.0,0.0,-16065.698748551116,884.869241320859,0.0,Alo,-0.06589939544232466,0.10485212285882498,0.0,0.0,-0.17075151830116048,0.0,0.0,Rbias2,-1.0260944346589765e-06,-1.000070268074915e-06,0.0,0.0,1.8457442004284183e-07,-2.1059858662698064e-07,0.0,Rbias3,6.060735088449007e-07,5.300605379104875e-07,0.0,0.0,-3.3661606337782016e-08,1.0967457727212622e-07,0.0,
76,Rd,1.0392779093522421e-05,-4.633551430035405e-05,0.0,0.0,5.833344438658082e-05,-1.6051509927069026e-06,0.0,Ibias,-27.10486416295057,-14.460563173818734,0.0,0.0,-126.46331766585227,113.81901667675399,0.0,W1,-2711.4115371898415,-918.392158931347,0.0,0.0,-1892.6065552221423,99.58717696386377,0.0,W2,-17236.442302192863,-2443.9571432327643,0.0,0.0,-15668.758900020955,876.2737410612791,0.0,Alo,-0.05964361709023423,0.10962748174904557,0.0,0.0,-0.169271098839287,0.0,0.0,Rbias2,-9.68022650453992e-07,-9.357715858407596e-07,0.0,0.0,1.783119069667858e-07,-2.1056297157980684e-07,0.0,Rbias3,6.012665752459684e-07,5.266768566959606e-07,0.0,0.0,-4.229776018549592e-08,1.1688747873551973e-07,0.0,
77,Rd,1.3921534303071445e-05,-4.3582766249502234e-05,0.0,0.0,5.911014146913153e-05,-1.6058409165604105e-06,0.0,Ibias,-25.676083169026025,-16.056761123820834,0.0,0.0,-123.00965103958346,113.3903289943727,0.0,W1,-2468.776773347762,-719.3356002498384,0.0,0.0,-1847.8502413630981,98.40906826490651,0.0,W2,-16764.485727777457,-2420.6219614235715,0.0,0.0,-15212.020414900044,868.1566485462994,0.0,Alo,-0.05631615907476728,0.10797835948870077,0.0,0.0,-0.1642945185634752,0.0,0.0,Rbias2,-9.560141463442961e-07,-9.297563165478433e-07,0.0,0.0,1.8439846971062275e-07,-2.1065629950716148e-07,0.0,Rbias3,6.134562448906878e-07,5.327192777880004e-07,0.0,0.0,-3.7572378448604705e-08,1.1830934555123832e-07,0.0,
78,Rd,1.478805386369773e-05,-4.415438976088068e-05,0.0,0.0,6.054865840261412e-05,-1.6062147780348622e-06,0.0,Ibias,-8.52003834155194,0.7240804767606881,0.0,0.0,-122.22720665513403,112.98308783684361,0.0,W1,-2388.655158662868,-714.4905809490424,0.0,0.0,-1771.5399718351696,97.37539412134407,0.0,W2,-16479.357896778904,-2399.3608560349203,0.0,0.0,-14940.647694701584,860.6506539584341,0.0,Alo,-0.05605959241085518,0.10739131759403,0.0,0.0,-0.16345091000488876,0.0,0.0,Rbias2,-9.357309338929128e-07,-9.184440605165276e-07,0.0,0.0,1.9344026307794902e-07,-2.107271364542582e-07,0.0,Rbias3,6.137135236530364e-07,5.355629582615854e-07,0.0,0.0,-4.1605948876214204e-08,1.1975651426769234e-07,0.0,
79,Rd,1.4060125477077055e-05,-4.4737403114333515e-05,0.0,0.0,6.040185516946155e-05,-1.6043265780522665e-06,0.0,Ibias,-15.954834356540491,-2.4946948969295706,0.0,0.0,-126.04544080696247,112.5853013473294,0.0,W1,-2345.3941339961034,-678.7235906010394,0.0,0.0,-1762.9614769424072,96.29093354750158,0.0,W2,-16226.518737283606,-2535.587761558626,0.0,0.0,-14543.802270089906,852.8712943643731,0.0,Alo,-0.05567239644285856,0.10579653132162765,0.0,0.0,-0.16146892776448976,0.0,0.0,Rbias2,-9.326129617906563e-07,-9.073678348480352e-07,0.0,0.0,1.8551650812019333e-07,-2.107616350628145e-07,0.0,Rbias3,6.156413678775971e-07,5.322595715050376e-07,0.0,0.0,-3.779738229626322e-08,1.2117917866887173e-07,0.0,
80,Rd,1.4229535183558825e-05,-4.506825339555147e-05,0.0,0.0,6.090124237825115e-05,-1.6034537991391328e-06,0.0,Ibias,-15.497461318500783,-2.4851840380431707,0.0,0.0,-125.18837099452236,112.17609371402058,0.0,W1,-2283.5237037314996,-658.817820507644,0.0,0.0,-1720.0050188716302,95.2991356477222,0.0,W2,-15999.593202377511,-2513.0378906831543,0.0,0.0,-14331.764563803277,845.2092521080991,0.0,Alo,-0.05457512135990612,0.10472703377945143,0.0,0.0,-0.15930215513936816,0.0,0.0,Rbias2,-9.254373440651736e-07,-8.963649532172107e-07,0.0,0.0,1.8171651049079107e-07,-2.107889013387539e-07,0.0,Rbias3,6.143072363551822e-07,5.319930450746684e-07,0.0,0.0,-4.029676651547847e-08,1.2261095779601953e-07,0.0,
81,Rd,1.4586627705063687e-05,-4.5645995278193514e-05,0.0,0.0,6.183398122596047e-05,-1.6013582427071507e-06,0.0,Ibias,-18.29062432204486,-5.640698695448812,0.0,0.0,-124.42748030625418,111.77755467964437,0.0,W1,-2272.201591627081,-639.4732255888987,0.0,0.0,-1727.0561478379764,94.32778179974174,0.0,W2,-15687.866067242849,-2567.6391329262237,0.0,0.0,-13958.271027276278,838.0440929582978,0.0,Alo,-0.053896391360852273,0.10316885033310247,0.0,0.0,-0.15706524169395827,0.0,0.0,Rbias2,-9.154461723657192e-07,-8.85507650098275e-07,0.0,0.0,1.808498018883262e-07,-2.1078832415591074e-07,0.0,Rbias3,6.185991682234446e-07,5.285592891011425e-07,0.0,0.0,-3.4022702412498154e-08,1.2406258153469543e-07,0.0,
82,Rd,1.4165539093158605e-05,-4.623425661144893e-05,0.0,0.0,6.200036293272846e-05,-1.6005672281222117e-06,0.0,Ibias,-25.626850470030544,-7.233725282250526,0.0,0.0,-129.75779027637319,111.36466508856849,0.0,W1,-2196.289902626246,-620.0687488841926,0.0,0.0,-1669.5106141603405,93.28946041841652,0.0,W2,-15470.685803905933,-2545.628319731664,0.0,0.0,-13755.684015595369,830.6265314206952,0.0,Alo,-0.053492179004730765,0.10162615475417473,0.0,0.0,-0.1551183337589055,0.0,0.0,Rbias2,-9.004999495233194e-07,-8.694693363074242e-07,0.0,0.0,1.7981468362881252e-07,-2.108452968448845e-07,0.0,Rbias3,6.13951156937029e-07,5.313472873402553e-07,0.0,0.0,-4.290734257843441e-08,1.2551121217519693e-07,0.0,
83,Rd,1.3269886119034787e-05,-4.682444530121657e-05,0.0,0.0,6.169397290938085e-05,-1.5996414891368466e-06,0.0,Ibias,-30.826900046234652,-10.34999669854481,0.0,0.0,-131.42537887042943,110.9484755226986,0.0,W1,-2217.03625797935,-616.2036733573345,0.0,0.0,-1693.1082692681182,92.2756846457159,0.0,W2,-15372.879868107593,-2675.6117996115777,0.0,0.0,-13521.34711557132,824.0790470741048,0.0,Alo,-0.053559521872281676,0.1005963907339229,0.0,0.0,-0.15415591260621156,0.0,0.0,Rbias2,-9.106165479012803e-07,-8.643514494918844e-07,0.0,0.0,1.646486194862407e-07,-2.1091371789578465e-07,0.0,Rbias3,6.018002884146346e-07,5.277034695248773e-07,0.0,0.0,-5.2877698172215386e-08,1.2697451706190006e-07,0.0,
84,Rd,1.455480811489259e-05,-4.6901224868081136e-05,0.0,0.0,6.305324237101255e-05,-1.5972093880427249e-06,0.0,Ibias,-30.54341027311509,-10.305681694184932,0.0,0.0,-130.78040655206934,110.54267797311466,0.0,W1,-2114.4978589149578,-582.6023768669694,0.0,0.0,-1623.3057294404434,91.4102473924295,0.0,W2,-15039.439799126523,-2576.7763120971554,0.0,0.0,-13280.233111121222,817.5696240909293,0.0,Alo,-0.052024157811426816,0.09957697718726295,0.0,0.0,-0.15160113499868977,0.0,0.0,Rbias2,-8.763604825610259e-07,-8.484269717549573e-07,0.0,0.0,1.8304758979530126e-07,-2.1098110060139754e-07,0.0,Rbias3,6.168070816154896e-07,5.304642971201208e-07,0.0,0.0,-4.209777394121434e-08,1.2844055843648216e-07,0.0,
85,Rd,1.369155293914073e-05,-4.750094239012106e-05,0.0,0.0,6.278882466447157e-05,-1.5963293352076038e-06,0.0,Ibias,-41.265112410679016,-13.436267091620175,0.0,0.0,-137.94425282543142,110.11540750636443,0.0,W1,-2154.2186553317642,-579.1249679251292,0.0,0.0,-1665.5206052164356,90.4269178101317,0.0,W2,-14915.992116439049,-2704.339671129074,0.0,0.0,-13022.472428098048,810.8199827885973,0.0,Alo,-0.05108820652578957,0.0980875036512125,0.0,0.0,-0.1491757101770055,0.0,0.0,Rbias2,-8.768480983566105e-07,-8.435495425177958e-07,0.0,0.0,1.778184262183913e-07,-2.111169820572794e-07,0.0,Rbias3,6.135983104813481e-07,5.267581396844534e-07,0.0,0.0,-4.309668220416985e-08,1.2993685300113243e-07,0.0,
86,Rd,1.388522447544268e-05,-4.783596075651207e-05,0.0,0.0,6.331513110017474e-05,-1.5939458682230503e-06,0.0,Ibias,-41.386664911011046,-13.372922044364973,0.0,0.0,-137.7045067432051,109.6907638765509,0.0,W1,-2107.9707359854297,-560.761319842194,0.0,0.0,-1636.7218541811035,89.51243803771588,0.0,W2,-14787.44634549986,-2681.835830797094,0.0,0.0,-12910.48569628854,804.8751815830445,0.0,Alo,-0.05193188998421704,0.09708584244642258,0.0,0.0,-0.14901773243064997,0.0,0.0,Rbias2,-8.917589623057256e-07,-8.335592000232907e-07,0.0,0.0,1.5311948177052706e-07,-2.113192440528891e-07,0.0,Rbias3,5.983429043983673e-07,5.261068778471727e-07,0.0,0.0,-5.9230853108212435e-08,1.3146687965935015e-07,0.0,
87,Rd,1.3945142637162314e-05,-4.8426591320232675e-05,0.0,0.0,6.396079392466385e-05,-1.5890599672780372e-06,0.0,Ibias,-44.267375430930905,-14.874664843141877,0.0,0.0,-138.65968408972492,109.26697350191704,0.0,W1,-2079.5368788670444,-542.88235333133,0.0,0.0,-1625.3408688722748,88.6863433363591,0.0,W2,-14454.890371697718,-2731.364618656893,0.0,0.0,-12522.500992969191,798.9752399279797,0.0,Alo,-0.050245037680994725,0.09562025776122278,0.0,0.0,-0.1458652954422278,0.0,0.0,Rbias2,-8.725719346324579e-07,-8.23345044176884e-07,0.0,0.0,1.622845098042015e-07,-2.1151140025995673e-07,0.0,Rbias3,6.151679725045709e-07,5.255642207149169e-07,0.0,0.0,-4.3407604080614316e-08,1.330113558701883e-07,0.0,
88,Rd,1.4159340824639584e-05,-4.8768549568370254e-05,0.0,0.0,6.451077158418492e-05,-1.582881191170258e-06,0.0,Ibias,-46.78047117792243,-16.35034471860675,0.0,0.0,-139.2509915405827,108.82086508129385,0.0,W1,-2031.918398011946,-525.0248217097457,0.0,0.0,-1594.692303178375,87.7987268759746,0.0,W2,-14055.560808892966,-2706.37241084331,0.0,0.0,-12142.763655919014,793.5752578706363,0.0,Alo,-0.04818580999880132,0.09466917292396654,0.0,0.0,-0.1428549829227576,0.0,0.0,Rbias2,-8.570696809661274e-07,-8.133038708704678e-07,0.0,0.0,1.6803376591235936e-07,-2.1179957600792876e-07,0.0,Rbias3,6.063702010152612e-07,5.248548121024063e-07,0.0,0.0,-5.310768503512792e-08,1.3462307394797704e-07,0.0,
89,Rd,1.455070068751154e-05,-4.886389271935946e-05,0.0,0.0,6.498749873203761e-05,-1.5729053251718843e-06,0.0,Ibias,-49.642577377232335,-17.814104916465826,0.0,0.0,-140.21298317564586,108.38451071486332,0.0,W1,-2010.0956462759261,-507.72510929774273,0.0,0.0,-1589.3692683451004,86.99873136656907,0.0,W2,-13893.307979638284,-2684.6451231271353,0.0,0.0,-11997.35776048227,788.6949039701067,0.0,Alo,-0.04818027702003263,0.093715879408737,0.0,0.0,-0.14189615642876963,0.0,0.0,Rbias2,-8.388271952278848e-07,-7.983645898939967e-07,0.0,0.0,1.717147602868407e-07,-2.1217736562077365e-07,0.0,Rbias3,6.113507529498281e-07,5.274543390898095e-07,0.0,0.0,-5.2380825209298835e-08,1.3627723906924229e-07,0.0,
90,Rd,1.4636648435805053e-05,-4.9215415002675524e-05,0.0,0.0,6.541374814331488e-05,-1.5616847048334235e-06,0.0,Ibias,-50.08137258967185,-17.740579862303118,0.0,0.0,-140.28218148127974,107.94138875389505,0.0,W1,-1959.035552535105,-490.3182947751468,0.0,0.0,-1554.9247937107457,86.20753595049104,0.0,W2,-13623.388621674098,-2732.7614421209196,0.0,0.0,-11674.489653023064,783.8624734707665,0.0,Alo,-0.04592037096984487,0.09279899974945749,0.0,0.0,-0.13871937071929896,0.0,0.0,Rbias2,-8.391045050213976e-07,-7.889038656098669e-07,0.0,0.0,1.6247387818614887e-07,-2.1267451759759023e-07,0.0,Rbias3,6.066676129743537e-07,5.266832455662495e-07,0.0,0.0,-5.801288661541869e-08,1.379972540235229e-07,0.0,
91,Rd,1.5047929625050214e-05,-4.981059774221508e-05,0.0,0.0,6.640511340090325e-05,-1.5465860336375215e-06,0.0,Ibias,-52.88793159751726,-19.18275416270994,0.0,0.0,-141.18055602912193,107.47537859431989,0.0,W1,-1922.0382728597476,-473.30702967617685,0.0,0.0,-1534.1632990302858,85.4320558465675,0.0,W2,-13348.304818554087,-2779.8390904039957,0.0,0.0,-11347.589952650698,779.1242244997333,0.0,Alo,-0.046555404462991855,0.09139480493574455,0.0,0.0,-0.13795020939873978,0.0,0.0,Rbias2,-8.270621376343523e-07,-7.79364381117565e-07,0.0,0.0,1.6561337487818168e-07,-2.1331113139491563e-07,0.0,Rbias3,6.0845738391553e-07,5.259281232804516e-07,0.0,0.0,-5.7238509212432084e-08,1.3976776984749296e-07,0.0,
92,Rd,1.418330414673352e-05,-5.0180941704984456e-05,0.0,0.0,6.588935013624242e-05,-1.5251042845195822e-06,0.0,Ibias,-59.76830693588534,-20.660698524714775,0.0,0.0,-146.12584847410568,107.01824006297731,0.0,W1,-1926.0674711353179,-457.01234866258204,0.0,0.0,-1553.723945501971,84.66882302940617,0.0,W2,-13337.653237281542,-2759.7100672668366,0.0,0.0,-11353.497355707705,775.5541856943632,0.0,Alo,-0.04499415072842196,0.0904987309851337,0.0,0.0,-0.13549288171354557,0.0,0.0,Rbias2,-8.127824345627658e-07,-7.750820176142555e-07,0.0,0.0,1.639053532214447e-07,-2.0160577016983116e-07,0.0,Rbias3,6.097082439937732e-07,5.218299021367827e-07,0.0,0.0,-5.3789710169838623e-08,1.416680520269526e-07,0.0,
93,Rd,1.5508862368193604e-05,-5.0264041033146585e-05,0.0,0.0,6.739388714790264e-05,-1.6209837465562304e-06,0.0,Ibias,-57.320225492742416,-20.53081507783423,0.0,0.0,-143.5597821221119,106.77037170722474,0.0,W1,-1854.1049840515548,-439.91205019630246,0.0,0.0,-1497.4005586389742,83.20762478418357,0.0,W2,-12987.981465905092,-2735.1547960207054,0.0,0.0,-11016.629863847482,763.8031939644482,0.0,Alo,-0.05062142452607167,0.0861349177257779,0.0,0.0,-0.13675634225185293,0.0,0.0,Rbias2,-7.974993925599141e-07,-7.606248350837117e-07,0.0,0.0,1.74255193751943e-07,-2.1112975122811022e-07,0.0,Rbias3,5.98734058498036e-07,5.242574190932646e-07,0.0,0.0,-6.056491692110728e-08,1.3504155632591406e-07,0.0,
94,Rd,1.1013518353977525e-05,-5.2735059803567015e-05,0.0,0.0,6.537263143944551e-05,-1.6240532818956387e-06,0.0,Ibias,-83.85122816380188,-34.245700109457196,0.0,0.0,-155.9678300375539,106.36230198322491,0.0,W1,-1875.8518122155742,-424.4262580565586,0.0,0.0,-1533.8271320860379,82.40157792719148,0.0,W2,-12958.540795450353,-2784.553317042632,0.0,0.0,-10932.609662768546,758.6221843605806,0.0,Alo,-0.051568055877013824,0.08473413648693218,0.0,0.0,-0.13630219236393598,0.0,0.0,Rbias2,-8.089487523955402e-07,-7.568347999554135e-07,0.0,0.0,1.5910644197663564e-07,-2.1122039441676227e-07,0.0,Rbias3,5.507653427031603e-07,4.953816556175682e-07,0.0,0.0,-8.771354024054758e-08,1.4309722732617535e-07,0.0,
95,Rd,1.563607208734813e-05,-5.04629304147612e-05,0.0,0.0,6.772754728914643e-05,-1.6285447870362044e-06,0.0,Ibias,-61.99002795729503,-21.81326899194235,0.0,0.0,-146.11747718168593,105.94071821636707,0.0,W1,-1622.5565088572764,-308.3529144132466,0.0,0.0,-1395.867379011112,81.66378456688994,0.0,W2,-12648.43683855033,-2760.15309143633,0.0,0.0,-10642.426717845949,754.1429707329179,0.0,Alo,-0.042975550954326834,0.08774698299593309,0.0,0.0,-0.13072253395025327,0.0,0.0,Rbias2,-7.330897353848388e-07,-7.165420346390046e-07,0.0,0.0,1.9481010488095454e-07,-2.113578056267975e-07,0.0,Rbias3,6.067061714409982e-07,5.255663989630746e-07,0.0,0.0,-6.343359156590549e-08,1.445733640438947e-07,0.0,
96,Rd,1.614114130900669e-05,-5.083170919830486e-05,0.0,0.0,6.860449311511495e-05,-1.6316426078056402e-06,0.0,Ibias,-60.560383789361296,-21.720179498889852,0.0,0.0,-144.38330098330067,105.54309669282924,0.0,W1,-1762.491026479387,-392.01973902464636,0.0,0.0,-1451.3905540544818,80.91926659966937,0.0,W2,-12313.888757057244,-2737.991811233562,0.0,0.0,-10324.98115013609,749.084204312766,0.0,Alo,-0.040852210433508195,0.08736716669009086,0.0,0.0,-0.12821937712359574,0.0,0.0,Rbias2,-7.910921008107504e-07,-7.392173365084663e-07,0.0,0.0,1.596618884303521e-07,-2.1153665273256664e-07,0.0,Rbias3,6.695166354510933e-07,5.530337810910427e-07,0.0,0.0,-2.959783228301266e-08,1.4608068664305738e-07,0.0,
97,Rd,1.6046263796616304e-05,-5.145317977830089e-05,0.0,0.0,6.913301393390141e-05,-1.6335703589779334e-06,0.0,Ibias,-36.56338498059264,-12.35083710624318,0.0,0.0,-129.30301740596042,105.09046953162903,0.0,W1,-1752.7638702973102,-389.9082798892046,0.0,0.0,-1442.9329707458007,80.07738033767146,0.0,W2,-12214.234828720479,-2784.417563284017,0.0,0.0,-10174.32085848905,744.5035930544955,0.0,Alo,-0.04104915818294617,0.08558697070457777,0.0,0.0,-0.12663612888751405,0.0,0.0,Rbias2,-7.826007011526227e-07,-7.303423033685162e-07,0.0,0.0,1.5937602939430364e-07,-2.1163442717838412e-07,0.0,Rbias3,6.6262577723744e-07,5.456947191003128e-07,0.0,0.0,-3.076991066053312e-08,1.4770096879772078e-07,0.0,
98,Rd,1.1654995393608092e-05,-5.394743705184797e-05,0.0,0.0,6.72365967467067e-05,-1.6341643012438955e-06,0.0,Ibias,-91.65318392395427,-36.615220431916356,0.0,0.0,-159.70722503485183,104.66926154283189,0.0,W1,-1944.4684505015266,-472.6440277010947,0.0,0.0,-1551.066759763101,79.24233696281091,0.0,W2,-13187.019106882053,-3321.1672468383463,0.0,0.0,-10605.122178345715,739.2703183026009,0.0,Alo,-0.04850764584776237,0.0808650911285879,0.0,0.0,-0.1293727369763437,0.0,0.0,Rbias2,-8.576720348382415e-07,-7.574202823096073e-07,0.0,0.0,1.1138578938801935e-07,-2.1163754191652444e-07,0.0,Rbias3,5.444043779534777e-07,4.910669484243139e-07,0.0,0.0,-9.594291474787799e-08,1.492803442770114e-07,0.0,
99,Rd,1.6233651856431224e-05,-5.190555976899646e-05,0.0,0.0,6.977673434056246e-05,-1.637522715128462e-06,0.0,Ibias,-69.51724311473626,-25.778260805430563,0.0,0.0,-147.97406950286472,104.23508719358713,0.0,W1,-1697.7836072998361,-358.5231077062628,0.0,0.0,-1417.7641313223303,78.50363172875686,0.0,W2,-11896.687847250449,-2804.6328834397677,0.0,0.0,-9827.365140939757,735.310177130132,0.0,Alo,-0.039616597696007894,0.08387205887955217,0.0,0.0,-0.12348865657555022,0.0,0.0,Rbias2,-7.77731845267624e-07,-7.173091965445984e-07,0.0,0.0,1.513040273278394e-07,-2.1172667605084788e-07,0.0,Rbias3,6.004765981473138e-07,5.183240235578325e-07,0.0,0.0,-6.866651744985161e-08,1.5081909203938784e-07,0.0,
100,Rd,1.6915023746726953e-05,-5.202707543073841e-05,0.0,0.0,7.058283926774537e-05,-1.6407400902687049e-06,0.0,Ibias,-66.69036751606033,-24.226660052735234,0.0,0.0,-146.28270280835898,103.8189953450517,0.0,W1,-1640.6345807809303,-330.1671663620486,0.0,0.0,-1388.2246074974066,77.75719307894613,0.0,W2,-10340.16599095618,-2229.7698881200263,0.0,0.0,-8841.26177288668,730.8656700518088,0.0,Alo,-0.03764882107388838,0.08352652302095061,0.0,0.0,-0.12117534409483571,0.0,0.0,Rbias2,-7.587376519554195e-07,-7.039327907872324e-07,0.0,0.0,1.570615773416448e-07,-2.1186643850966994e-07,0.0,Rbias3,6.080989786894787e-07,5.206245766488072e-07,0.0,0.0,-6.489767271617818e-08,1.523720747568313e-07,0.0,
101,Rd,1.6732525578933624e-05,-5.266776761827213e-05,0.0,0.0,7.104180501533533e-05,-1.6415118181295795e-06,0.0,Ibias,-42.25735683632749,-14.962459554003964,0.0,0.0,-130.6843310367196,103.38943375433533,0.0,W1,-1625.3808703085167,-328.4366189773376,0.0,0.0,-1373.9717069944957,77.02745566306035,0.0,W2,-11439.336783815676,-2763.672831878334,0.0,0.0,-9403.074965465677,727.4110135284509,0.0,Alo,-0.037390687884913835,0.08227841838156282,0.0,0.0,-0.11966910626648315,0.0,0.0,Rbias2,-7.510569927431297e-07,-6.955830423311141e-07,0.0,0.0,1.565549902820838e-07,-2.120289406942522e-07,0.0,Rbias3,6.041765422288167e-07,5.160165197969163e-07,0.0,0.0,-6.580136781376517e-08,1.5396139024566554e-07,0.0,
102,Rd,1.6532649471493547e-05,-5.3309649845844664e-05,0.0,0.0,7.148320507726509e-05,-1.6409057599386822e-06,0.0,Ibias,-72.81462811777007,-28.3086489033953,0.0,0.0,-147.4989157700868,102.99293655567924,0.0,W1,-1599.6367268401084,-313.6318305038342,0.0,0.0,-1362.3096608829883,76.30476454648249,0.0,W2,-11314.864989792015,-2807.615267271251,0.0,0.0,-9230.05425278264,722.8045302609578,0.0,Alo,-0.037651541643085706,0.08057834239413307,0.0,0.0,-0.11822988403722526,0.0,0.0,Rbias2,-7.400440752762368e-07,-6.825503066778578e-07,0.0,0.0,1.5465271073055333e-07,-2.1214647932910135e-07,0.0,Rbias3,6.024023890962451e-07,5.147940808320055e-07,0.0,0.0,-6.785157334545817e-08,1.5545988160965438e-07,0.0,
103,Rd,1.1134907855424982e-05,-5.5865735150463015e-05,0.0,0.0,6.864217605495973e-05,-1.6415330490685398e-06,0.0,Ibias,-105.02371054029163,-41.55715174670398,0.0,0.0,-166.04326311195896,102.57670431842402,0.0,W1,-1862.547027208333,-421.87049637702034,0.0,0.0,-1516.2679651065357,75.59143427582207,0.0,W2,-12568.784968975235,-3394.286994331126,0.0,0.0,-9893.728376844847,719.2304022029052,0.0,Alo,-0.046581182675215646,0.07594988817160106,0.0,0.0,-0.122531070846807,0.0,0.0,Rbias2,-8.343438809907766e-07,-7.145568792281778e-07,0.0,0.0,9.26084003831263e-08,-2.123954021455652e-07,0.0,Rbias3,5.22995722031784e-07,4.803058674227296e-07,0.0,0.0,-1.1441364704394544e-07,1.5710350165308722e-07,0.0,
104,Rd,1.7188302434393164e-05,-5.3258568166174553e-05,0.0,0.0,7.209028820039422e-05,-1.643417599831536e-06,0.0,Ibias,-74.39345960518926,-26.5834618649453,0.0,0.0,-149.94515958635438,102.13516184610792,0.0,W1,-1557.274670378182,-284.1860801768172,0.0,0.0,-1347.9773056977433,74.88871549612664,0.0,W2,-11009.8356219246,-2762.2548418274023,0.0,0.0,-8962.99945923808,715.4186791391872,0.0,Alo,-0.03551801282531216,0.07987776803037451,0.0,0.0,-0.11539578085568668,0.0,0.0,Rbias2,-7.366278857188078e-07,-6.704855729327321e-07,0.0,0.0,1.464968252872814e-07,-2.126391380733823e-07,0.0,Rbias3,5.989602901418291e-07,5.153252798191003e-07,0.0,0.0,-7.508505516973422e-08,1.5872006549244418e-07,0.0,
105,Rd,1.770621054345821e-05,-5.365200409421649e-05,0.0,0.0,7.299843252195172e-05,-1.6402178842871012e-06,0.0,Ibias,-74.20108725564934,-27.875725238437038,0.0,0.0,-148.04752124996583,101.72215923273863,0.0,W1,-1511.3552033172427,-270.0278620080029,0.0,0.0,-1315.5848445033093,74.25750319377295,0.0,W2,-10721.95900976482,-2741.638099745655,0.0,0.0,-8692.5737925769,712.2528825570624,0.0,Alo,-0.034005907075728384,0.07912305375040198,0.0,0.0,-0.11312896082613036,0.0,0.0,Rbias2,-7.222137727260737e-07,-6.62525999068156e-07,0.0,0.0,1.5328149320796363e-07,-2.1296926686593136e-07,0.0,Rbias3,6.032609381681125e-07,5.139411362632171e-07,0.0,0.0,-7.110323918950923e-08,1.6042304109431672e-07,0.0,
106,Rd,1.7421929696122673e-05,-5.430999983681751e-05,0.0,0.0,7.336903041633608e-05,-1.637100883390397e-06,0.0,Ibias,-75.95562964723538,-29.133377368700263,0.0,0.0,-148.12516054431248,101.30290826580207,0.0,W1,-1498.1338483441625,-268.659781887971,0.0,0.0,-1303.0479471494225,73.57388069338975,0.0,W2,-10629.38114198242,-2784.7156624889417,0.0,0.0,-8553.529999330709,708.8645198373442,0.0,Alo,-0.0343225291623094,0.07747652830182028,0.0,0.0,-0.11179905746413608,0.0,0.0,Rbias2,-7.171719448736881e-07,-6.547052115609185e-07,0.0,0.0,1.5089574753555213e-07,-2.1336248084822207e-07,0.0,Rbias3,5.992239100043589e-07,5.090190613403367e-07,0.0,0.0,-7.195305675478537e-08,1.621579054188076e-07,0.0,
107,Rd,1.7586625835876602e-05,-5.470362390270297e-05,0.0,0.0,7.39201340400548e-05,-1.6298843014729268e-06,0.0,Ibias,-77.85050659730197,-30.37640897608393,0.0,0.0,-148.36740713120287,100.89330951001924,0.0,W1,-1482.9444488244162,-267.3178402820501,0.0,0.0,-1288.6532881137703,73.02667957165274,0.0,W2,-10517.847781931103,-2826.307290095196,0.0,0.0,-8397.355240760045,705.8147489262428,0.0,Alo,-0.03354329243631878,0.07674888414011204,0.0,0.0,-0.11029217657643721,0.0,0.0,Rbias2,-7.096652688434772e-07,-6.469120877440683e-07,0.0,0.0,1.5104890079041544e-07,-2.138020818897996e-07,0.0,Rbias3,5.984375560331491e-07,5.076275201431957e-07,0.0,0.0,-7.313643065950585e-08,1.6394646654951006e-07,0.0,
108,Rd,1.7907417656807806e-05,-5.484497129787487e-05,0.0,0.0,7.437502644068153e-05,-1.6226374860016216e-06,0.0,Ibias,-77.95982287967189,-30.221886475659055,0.0,0.0,-148.21655182975195,100.47861542577093,0.0,W1,-1446.5660272818163,-240.6749868746211,0.0,0.0,-1278.2463392707084,72.35529886373804,0.0,W2,-10358.558284910821,-2805.641752401383,0.0,0.0,-8255.387831831933,702.4712993234842,0.0,Alo,-0.03298789448222158,0.07602288971559262,0.0,0.0,-0.10901078419781102,0.0,0.0,Rbias2,-7.038248681600135e-07,-6.392401156171789e-07,0.0,0.0,1.4973112363560887e-07,-2.1431587617850113e-07,0.0,Rbias3,5.976525311625289e-07,5.061445798202699e-07,0.0,0.0,-7.42504201966724e-08,1.6575837153898884e-07,0.0,
