Iteration No,Rb,Rd1,Rd2,Rbias1,Rbias2,Rbias3,Rbias4,C1,C2,C3,C4,Cload,len1,len2,W1,W2,W3,Ibias1,Ibias2,frf,frf_fund2,flo,f_lower,f_upper,Alo,Temp,
62,333.29487341683233,300.0416209612936,369.2387167732669,1000,10542.6257806746,17939.14565126522,17491.937030939203,3.92222900057188e-11,1.09379321898551e-11,2.989372e-12,2.993296e-12,1.2515617822524754e-11,6.000000000000001e-08,6.897322444268165e-08,0.00016237279809553566,7.315629062661034e-05,3.8496681890650924e-05,0.0011272680201784772,0.0012487268157845238,1010000000.0,1011000000.0,1000000000.0,50000000.0,2000000000.0,0.41703762525912785,27,
63,333.3094177860264,300.32404184916567,369.2329903061651,1000,10542.6257806746,17938.187599359746,17492.83242003158,3.92222900057188e-11,1.09379321898551e-11,2.989372e-12,2.993296e-12,1.2515545870299288e-11,6.000000000000001e-08,6.897263863685937e-08,0.0001624065631574039,7.316869538986341e-05,3.849985416510792e-05,0.0011281627289528083,0.001248851137521329,1010000000.0,1011000000.0,1000000000.0,50000000.0,2000000000.0,0.41714020908668525,27,
64,333.3238552504776,300.6060797076045,369.2272630499652,1000,10542.6257806746,17937.228475945136,17493.726547750994,3.92222900057188e-11,1.09379321898551e-11,2.989372e-12,2.993296e-12,1.2515473124094774e-11,6.000000000000001e-08,6.897204705894788e-08,0.00016244454288054505,7.318113014428385e-05,3.85030200269697e-05,0.0011290568634806852,0.0012489753658928538,1010000000.0,1011000000.0,1000000000.0,50000000.0,2000000000.0,0.41724274748184287,27,
65,333.3381948657987,300.8876981816138,369.22145562659585,1000,10542.6257806746,17936.27283606702,17494.619367331707,3.92222900057188e-11,1.09379321898551e-11,2.989372e-12,2.993296e-12,1.251540127437362e-11,6.000000000000001e-08,6.897143062029368e-08,0.00016248251215677926,7.319356447182581e-05,3.8506185796691495e-05,0.0011299495717900902,0.001249099224379294,1010000000.0,1011000000.0,1000000000.0,50000000.0,2000000000.0,0.41734511352491654,27,
66,333.3522798338472,301.16907448101574,369.2156249426742,1000,10542.6257806746,17935.321041428633,17495.511681114087,3.92222900057188e-11,1.09379321898551e-11,2.989372e-12,2.993296e-12,1.2515329528095706e-11,6.000000000000001e-08,6.897083583778998e-08,0.00016252047800310296,7.320596782657445e-05,3.850932819838348e-05,0.0011308408799191904,0.0012492230425138928,1010000000.0,1011000000.0,1000000000.0,50000000.0,2000000000.0,0.41744773205059377,27,
67,333.3664086354052,301.4501666352002,369.2101357081179,1000,10542.6257806746,17934.37217055791,17496.402199486853,3.92222900057188e-11,1.09379321898551e-11,2.989372e-12,2.993296e-12,1.2515257873301533e-11,6.000000000000001e-08,6.897026772508031e-08,0.00016255842101529705,7.32184359904909e-05,3.85125086744536e-05,0.0011317306564183275,0.0012493473228992597,1010000000.0,1011000000.0,1000000000.0,50000000.0,2000000000.0,0.41755022508409206,27,
68,333.38043634578867,301.73080158361887,369.20442581667936,1000,10542.6257806746,17933.40938403138,17497.289399896377,3.92222900057188e-11,1.09379321898551e-11,2.989372e-12,2.993296e-12,1.2515186334377419e-11,6.000000000000001e-08,6.896965793910918e-08,0.00016259635400183703,7.32308498889402e-05,3.851566102817867e-05,0.0011326184376997544,0.0012494707032568437,1010000000.0,1011000000.0,1000000000.0,50000000.0,2000000000.0,0.417652530255095,27,
69,333.3943772767712,302.0109858956911,369.1987308243376,1000,10542.6257806746,17932.462438626528,17498.177494415697,3.92222900057188e-11,1.09379321898551e-11,2.989372e-12,2.993296e-12,1.2515114897510385e-11,6.000000000000001e-08,6.896902039032818e-08,0.0001626342850452078,7.324326155708224e-05,3.851881505234549e-05,0.0011335052639545855,0.0012495938892994514,1010000000.0,1011000000.0,1000000000.0,50000000.0,2000000000.0,0.41775477864515975,27,
70,333.4081881207487,302.290906397983,369.19302928588013,1000,10542.6257806746,17931.516991067816,17499.06418586297,3.92222900057188e-11,1.09379321898551e-11,2.989372e-12,2.993296e-12,1.2515043563293076e-11,6.000000000000001e-08,6.896837590512695e-08,0.00016267221776676758,7.325566587398666e-05,3.852196504304675e-05,0.0011343908035151402,0.0012497169807000252,1010000000.0,1011000000.0,1000000000.0,50000000.0,2000000000.0,0.41785705433725756,27,
71,333.42175193838216,302.57044972979276,369.18730796629876,1000,10542.6257806746,17930.56512028396,17499.948737835137,3.92222900057188e-11,1.09379321898551e-11,2.989372e-12,2.993296e-12,1.2514972331807759e-11,6.000000000000001e-08,6.896773354489902e-08,0.00016271011704953637,7.326803406790135e-05,3.852510754102045e-05,0.0011352744017468054,0.001249839740886385,1010000000.0,1011000000.0,1000000000.0,50000000.0,2000000000.0,0.4179591969485697,27,
72,333.4354602887709,302.84971730625836,369.18163550733425,1000,10542.6257806746,17929.623591293075,17500.837202033803,3.92222900057188e-11,1.09379321898551e-11,2.989372e-12,2.993296e-12,1.2514901195827437e-11,6.000000000000001e-08,6.896710720877255e-08,0.00016274799208848873,7.328085950800365e-05,3.852825736000054e-05,0.0011361571693905826,0.0012499626923812971,1010000000.0,1011000000.0,1000000000.0,50000000.0,2000000000.0,0.4180616537626684,27,
73,333.4490414822049,303.1286348192295,369.1760335813295,1000,10542.6257806746,17928.688285165816,17501.71670832336,3.92222900057188e-11,1.09379321898551e-11,2.989372e-12,2.993296e-12,1.2514830159520103e-11,6.000000000000001e-08,6.896647479062596e-08,0.00016278592417520547,7.329364080153213e-05,3.8531392735517726e-05,0.0011370385080329345,0.0012500856150465438,1010000000.0,1011000000.0,1000000000.0,50000000.0,2000000000.0,0.41816392980536005,27,
74,333.4623877054965,303.40707187705294,369.1702504630586,1000,10542.6257806746,17927.74789678191,17502.5958951092,3.92222900057188e-11,1.09379321898551e-11,2.989372e-12,2.993296e-12,1.2514759233028507e-11,6.000000000000001e-08,6.896582864083587e-08,0.0001628237843994043,7.330642328070413e-05,3.853451086240869e-05,0.0011379179237030739,0.0012502076888137078,1010000000.0,1011000000.0,1000000000.0,50000000.0,2000000000.0,0.4182659633292822,27,
75,333.4759121175985,303.6934591041955,369.16428960646715,1000,10542.6257806746,17926.78203863242,17503.501258982495,3.92222900057188e-11,1.09379321898551e-11,2.989372e-12,2.993296e-12,1.2514686281979436e-11,6.000000000000001e-08,6.896516975308818e-08,0.0001628627590259258,7.33195599448097e-05,3.853772533881372e-05,0.0011388221937018654,0.0012503335219753071,1010000000.0,1011000000.0,1000000000.0,50000000.0,2000000000.0,0.418371022903825,27,
