Iteration No,Rb,loss,loss_gain,loss_iip3,loss_iip2,loss_nf,loss_Io,loss_BW,loss_region,Rd1,loss,loss_gain,loss_iip3,loss_iip2,loss_nf,loss_Io,loss_BW,loss_region,Rd2,loss,loss_gain,loss_iip3,loss_iip2,loss_nf,loss_Io,loss_BW,loss_region,Rbias3,loss,loss_gain,loss_iip3,loss_iip2,loss_nf,loss_Io,loss_BW,loss_region,Rbias4,loss,loss_gain,loss_iip3,loss_iip2,loss_nf,loss_Io,loss_BW,loss_region,Cload,loss,loss_gain,loss_iip3,loss_iip2,loss_nf,loss_Io,loss_BW,loss_region,len2,loss,loss_gain,loss_iip3,loss_iip2,loss_nf,loss_Io,loss_BW,loss_region,Ibias1,loss,loss_gain,loss_iip3,loss_iip2,loss_nf,loss_Io,loss_BW,loss_region,Ibias2,loss,loss_gain,loss_iip3,loss_iip2,loss_nf,loss_Io,loss_BW,loss_region,W1,loss,loss_gain,loss_iip3,loss_iip2,loss_nf,loss_Io,loss_BW,loss_region,W2,loss,loss_gain,loss_iip3,loss_iip2,loss_nf,loss_Io,loss_BW,loss_region,W3,loss,loss_gain,loss_iip3,loss_iip2,loss_nf,loss_Io,loss_BW,loss_region,Alo,loss,loss_gain,loss_iip3,loss_iip2,loss_nf,loss_Io,loss_BW,loss_region,
28,Rb,0.00038388175841740373,0.0005084724998828795,0.0,0.0,-2.4490298129847016e-05,-0.00010010044333564517,0.0,0.0,Rd1,-0.002526454842606172,-0.0016779100591310426,0.0,0.0,-0.0008003104966014446,-4.823428687368462e-05,0.0,0.0,Rd2,-0.0024323029912757155,-0.0024166190785862352,0.0,0.0,1.7569423689436693e-06,-1.7440855058424007e-05,0.0,0.0,Rbias3,8.611632013098805e-06,1.1513752636895554e-05,0.0,0.0,8.445010592216248e-07,-3.74662168301807e-06,0.0,0.0,Rbias4,-8.90142575360197e-06,-1.2007942439568098e-05,0.0,0.0,-8.620303268215403e-07,3.968547012787669e-06,0.0,0.0,Cload,102836250.00986043,-509676.63410685706,0.0,0.0,103345926.64352384,0.0,0.0,0.0,len2,-5818488.426420913,-7021170.633057043,0.0,0.0,-55342.98336150797,1258025.1899975531,0.0,0.0,Ibias1,-289.99740544228587,-255.42512489862182,0.0,0.0,-171.70737673875308,137.13509619508906,0.0,0.0,Ibias2,-332.32820381618114,-411.68879339548437,0.0,0.0,-21.75554936415829,101.11613894346615,0.0,0.0,W1,-462.43734870036366,-219.63026118829916,0.0,0.0,-276.45362211335004,33.646534601250906,0.0,0.0,W2,-3826.4156508776464,-3341.891224291881,0.0,0.0,-504.5111490640891,19.986722478245625,0.0,0.0,W3,-2728.922425301344,-2609.0385072303784,0.0,0.0,-547.1012819244756,427.21736385350994,0.0,0.0,Alo,-0.9582375157328628,-0.8141685750369703,0.0,0.0,-0.14406894069589246,0.0,0.0,0.0,
29,Rb,0.0003851174789676561,0.0005101305731199914,0.0,0.0,-2.4712309287103978e-05,-0.00010030078486523125,0.0,0.0,Rd1,-0.002504086171735899,-0.001663905208365542,0.0,0.0,-0.0007917896620456862,-4.839130132467077e-05,0.0,0.0,Rd2,-0.0024139691810349615,-0.0023987180758871227,0.0,0.0,2.210401798934165e-06,-1.746150694677292e-05,0.0,0.0,Rbias3,8.418095218473217e-06,1.1347075724615179e-05,0.0,0.0,8.286699535722325e-07,-3.757650459714194e-06,0.0,0.0,Rbias4,-8.679584916275355e-06,-1.1807780041792486e-05,0.0,0.0,-8.428285395664125e-07,3.971023665083221e-06,0.0,0.0,Cload,102421498.39768082,-485470.1409937971,0.0,0.0,102906968.53867462,0.0,0.0,0.0,len2,-5756184.882613734,-6966249.430266688,0.0,0.0,-49872.68752043926,1259937.2351733088,0.0,0.0,Ibias1,-285.52448484931233,-252.20423324268768,0.0,0.0,-170.29972355895805,136.97947195232825,0.0,0.0,Ibias2,-327.97437046130415,-408.0381383035583,0.0,0.0,-21.288303010701974,101.3520708529561,0.0,0.0,W1,-459.942969031218,-218.00259160721694,0.0,0.0,-275.59850755605817,33.6581301320571,0.0,0.0,W2,-3824.4226671639876,-3341.543946846708,0.0,0.0,-502.6694991919987,19.79077887464098,0.0,0.0,W3,-2708.7611899779504,-2595.3766875759575,0.0,0.0,-540.7133503057865,427.3288479036475,0.0,0.0,Alo,-0.9431846756780681,-0.801043638845299,0.0,0.0,-0.1421410368327827,0.0,0.0,0.0,
30,Rb,0.0003847028593947453,0.0005102243156275539,0.0,0.0,-2.5031732385056303e-05,-0.00010048972384775232,0.0,0.0,Rd1,-0.0024824452256652515,-0.0016503803447794083,0.0,0.0,-0.0007835244103348472,-4.854047055097598e-05,0.0,0.0,Rd2,-0.0023969482389305614,-0.00238215970758017,0.0,0.0,2.693410541079058e-06,-1.7481941891455006e-05,0.0,0.0,Rbias3,8.195364513359802e-06,1.1152087056774901e-05,0.0,0.0,8.119091878742592e-07,-3.7686317312890536e-06,0.0,0.0,Rbias4,-8.469324242045148e-06,-1.1617004836378816e-05,0.0,0.0,-8.257633034067944e-07,3.973443897740785e-06,0.0,0.0,Cload,30970101.464080986,-71501001.68954329,0.0,0.0,102471103.15406772,0.0,0.0,0.0,len2,-5703292.751089933,-6919960.773414151,0.0,0.0,-45093.564383012395,1261761.58670723,0.0,0.0,Ibias1,-282.282956366809,-250.13066372880965,0.0,0.0,-168.99929582883922,136.84700319084502,0.0,0.0,Ibias2,-324.2623750177647,-404.8018019388954,0.0,0.0,-21.04350065057881,101.58292757171876,0.0,0.0,W1,-458.5874260085105,-216.9599159014314,0.0,0.0,-275.309757800362,33.682247693317535,0.0,0.0,W2,-3829.7420266493536,-3348.5324788143866,0.0,0.0,-500.83293284361764,19.6233850087283,0.0,0.0,W3,-2698.464059042121,-2591.2748799299784,0.0,0.0,-534.5781884175516,427.38900930555485,0.0,0.0,Alo,-0.9306556183207936,-0.7899482082147804,0.0,0.0,-0.1407074101060131,0.0,0.0,0.0,
31,Rb,0.00038405267661614534,0.0005103960368534848,0.0,0.0,-2.5658635908625247e-05,-0.00010068472432871421,0.0,0.0,Rd1,-0.0024621820623093975,-0.0016376327230571712,0.0,0.0,-0.0007758532509375147,-4.8696088314711646e-05,0.0,0.0,Rd2,-0.0023763009727237223,-0.0023616196388743208,0.0,0.0,2.8150473167701108e-06,-1.7496381166171715e-05,0.0,0.0,Rbias3,7.958174620132341e-06,1.0949548781372665e-05,0.0,0.0,7.880710961982825e-07,-3.7794452574386046e-06,0.0,0.0,Rbias4,-8.226930737062348e-06,-1.1388248523319362e-05,0.0,0.0,-8.147187813073912e-07,3.976036567564406e-06,0.0,0.0,Cload,109529721.34878697,7484998.740492779,0.0,0.0,102044722.60873763,0.0,0.0,0.0,len2,-5647503.815813971,-6868862.118681308,0.0,0.0,-42136.948284351995,1263495.2511517727,0.0,0.0,Ibias1,-276.89400599764934,-246.0255727796395,0.0,0.0,-167.57906561697268,136.71063239895773,0.0,0.0,Ibias2,-320.149729067192,-401.1702670997945,0.0,0.0,-20.79118565512661,101.81172368772907,0.0,0.0,W1,-461.2464801751235,-219.55701555008167,0.0,0.0,-275.3833662515283,33.69390162652108,0.0,0.0,W2,-4123.6397788133545,-3652.7560556399917,0.0,0.0,-543.2422420124441,72.35851883908079,0.0,0.0,W3,-2672.765455083415,-2568.7423642634235,0.0,0.0,-531.5251983231258,427.5021075032799,0.0,0.0,Alo,-0.9124594452616107,-0.7736584087900756,0.0,0.0,-0.13880103647153505,0.0,0.0,0.0,
32,Rb,0.00038697796778166047,0.0005133303832572085,0.0,0.0,-2.5478513681441315e-05,-0.0001008739017940903,0.0,0.0,Rd1,-0.00243764003944446,-0.0016216120496714635,0.0,0.0,-0.0007671841650311272,-4.884382474184961e-05,0.0,0.0,Rd2,-0.0023538795892823297,-0.0023403187308375507,0.0,0.0,3.955603511487462e-06,-1.7516461956250603e-05,0.0,0.0,Rbias3,7.803906798687125e-06,1.0813191187769964e-05,0.0,0.0,7.811306531357927e-07,-3.790415042218022e-06,0.0,0.0,Rbias4,-7.968376410639603e-06,-1.1158187943613438e-05,0.0,0.0,-7.888851915762125e-07,3.978696724550369e-06,0.0,0.0,Cload,107068944.74247119,4992906.612817575,0.0,0.0,102076038.13009708,0.0,0.0,0.0,len2,-5589789.01905825,-6819400.788189096,0.0,0.0,-35468.72004241059,1265080.4891733404,0.0,0.0,Ibias1,-272.8150185313474,-243.0563712583211,0.0,0.0,-166.32877765216645,136.57013037915044,0.0,0.0,Ibias2,-315.7156687834077,-397.47515444056495,0.0,0.0,-20.274284508221,102.03377016538288,0.0,0.0,W1,-690.6583045976267,-436.80964459428674,0.0,0.0,-282.0196466922749,28.170986688969457,0.0,0.0,W2,-4107.395143467396,-3641.5723594711885,0.0,0.0,-537.9611932713535,72.13840927522347,0.0,0.0,W3,-2639.329701159463,-2546.1079303594033,0.0,0.0,-520.838622745604,427.61685194569014,0.0,0.0,Alo,-0.8976833656582782,-0.7606026444067252,0.0,0.0,-0.13708072125153933,0.0,0.0,0.0,
33,Rb,0.0003898217796543997,0.0005167265819959262,0.0,0.0,-2.5811343233000636e-05,-0.00010109345910854231,0.0,0.0,Rd1,-0.002417433973658714,-0.0016089764687009065,0.0,0.0,-0.0007594451423568085,-4.901236260099915e-05,0.0,0.0,Rd2,-0.0023324620554921395,-0.002319667064641904,0.0,0.0,4.73578498241911e-06,-1.7530775832654573e-05,0.0,0.0,Rbias3,7.5854239187038505e-06,1.0619713696887795e-05,0.0,0.0,7.66950196084186e-07,-3.801239974268436e-06,0.0,0.0,Rbias4,-7.72035688987732e-06,-1.092843592569815e-05,0.0,0.0,-7.73351282338505e-07,3.981430318159335e-06,0.0,0.0,Cload,108443081.38608891,7289426.776571817,0.0,0.0,101153654.60951708,0.0,0.0,0.0,len2,-5512904.220459902,-6750750.118440138,0.0,0.0,-28733.27717661364,1266579.1751568504,0.0,0.0,Ibias1,-268.59317544447424,-239.94318215414646,0.0,0.0,-165.07459579985309,136.42460250953044,0.0,0.0,Ibias2,-310.8855369636491,-393.1296110406383,0.0,0.0,-20.011900196878027,102.25597427387186,0.0,0.0,W1,-684.3756545605842,-430.6328165947331,0.0,0.0,-281.89758847592714,28.154750510076088,0.0,0.0,W2,-4092.3562225174046,-3628.853745209483,0.0,0.0,-535.477437693878,71.97496038587848,0.0,0.0,W3,-2613.388474883534,-2525.0809355010856,0.0,0.0,-516.0414178777395,427.7338784954366,0.0,0.0,Alo,-0.8809297742322779,-0.7452094982680545,0.0,0.0,-0.13572027596423705,0.0,0.0,0.0,
34,Rb,0.0003902480073158387,0.000517448591510491,0.0,0.0,-2.598779505018412e-05,-0.00010121278914450115,0.0,0.0,Rd1,-0.002393307780362252,-0.0015928621442418706,0.0,0.0,-0.0007513149018976927,-4.913073422267917e-05,0.0,0.0,Rd2,-0.0023104485406104137,-0.0022975633456626576,0.0,0.0,4.6655327778741755e-06,-1.7550727725646145e-05,0.0,0.0,Rbias3,7.312850554618047e-06,1.0376627856083024e-05,0.0,0.0,7.482299863534533e-07,-3.81200728781843e-06,0.0,0.0,Rbias4,-7.426081043051476e-06,-1.0647065180767328e-05,0.0,0.0,-7.63134359777783e-07,3.984118497493636e-06,0.0,0.0,Cload,119465854.5434845,18741135.86830222,0.0,0.0,100724718.67518228,0.0,0.0,0.0,len2,-5467177.208506896,-6706381.852849898,0.0,0.0,-28765.892390908943,1267970.5367338276,0.0,0.0,Ibias1,-264.3426618806036,-236.9262210544516,0.0,0.0,-163.72757367726288,136.31113285110575,0.0,0.0,Ibias2,-306.03510144730745,-388.81153219734625,0.0,0.0,-19.697232395039837,102.47366314507863,0.0,0.0,W1,-682.5883055878755,-429.9345740314963,0.0,0.0,-280.9168954140365,28.263163857622718,0.0,0.0,W2,-4079.7055529319205,-3618.4634368282527,0.0,0.0,-533.0262749035438,71.78415879979873,0.0,0.0,W3,-2578.887482120488,-2498.372016528453,0.0,0.0,-508.4204361816736,427.90497058949313,0.0,0.0,Alo,-0.8661421257841805,-0.7309769900838872,0.0,0.0,-0.13516513570029334,0.0,0.0,0.0,
35,Rb,0.00039274318007822667,0.0005203840426335915,0.0,0.0,-2.622536641496601e-05,-0.00010141549614036577,0.0,0.0,Rd1,-0.002370992830066852,-0.0015780532462102963,0.0,0.0,-0.0007436204211203132,-4.9319162736213644e-05,0.0,0.0,Rd2,-0.0022877904707560787,-0.0022755309936021767,0.0,0.0,5.311144916726036e-06,-1.757062207062006e-05,0.0,0.0,Rbias3,7.109504136862455e-06,1.0191793171093756e-05,0.0,0.0,7.404087561850522e-07,-3.822697790415589e-06,0.0,0.0,Rbias4,-7.116822580485468e-06,-1.0367322962840974e-05,0.0,0.0,-7.363931497954594e-07,3.986893532151286e-06,0.0,0.0,Cload,105068527.4221678,4800282.019136909,0.0,0.0,100268245.40303089,0.0,0.0,0.0,len2,-5415573.422220222,-6661112.275753327,0.0,0.0,-23703.656687266353,1269242.5102205372,0.0,0.0,Ibias1,-259.42073861429026,-233.1427710751155,0.0,0.0,-162.4412013021697,136.1632337629949,0.0,0.0,Ibias2,-300.63402333925075,-383.9375789055424,0.0,0.0,-19.381725956361272,102.6852815226621,0.0,0.0,W1,-676.9358307726152,-424.8433424879146,0.0,0.0,-280.3395250214815,28.24703673678092,0.0,0.0,W2,-4069.02008394372,-3610.4210538638545,0.0,0.0,-530.1929659352362,71.59393585544841,0.0,0.0,W3,-2558.439415916349,-2482.8552516065015,0.0,0.0,-503.6101864316888,428.02602212198684,0.0,0.0,Alo,-0.8442242827867846,-0.7110393690332358,0.0,0.0,-0.13318491375354877,0.0,0.0,0.0,
36,Rb,0.0003916761470794594,0.0005203214302554499,0.0,0.0,-2.7026421787397125e-05,-0.00010161886138859334,0.0,0.0,Rd1,-0.002351234767634627,-0.0015659664038332472,0.0,0.0,-0.0007358315504777412,-4.943681332362887e-05,0.0,0.0,Rd2,-0.002265883250847158,-0.0022538891733556656,0.0,0.0,5.590779297301356e-06,-1.7584856788778403e-05,0.0,0.0,Rbias3,6.849177279759686e-06,9.953641940514246e-06,0.0,0.0,7.287600145781246e-07,-3.8332246753325306e-06,0.0,0.0,Rbias4,-6.834519804750735e-06,-1.0098974249977508e-05,0.0,0.0,-7.254220608468057e-07,3.98987650607358e-06,0.0,0.0,Cload,106970591.36382602,7157619.2743962305,0.0,0.0,99812972.08920807,0.0,0.0,0.0,len2,-5365255.690506205,-6615004.543999452,0.0,0.0,-20709.108357339577,1270457.961850587,0.0,0.0,Ibias1,-256.07837794983897,-230.95748894093646,0.0,0.0,-161.15769980956884,136.03681080066633,0.0,0.0,Ibias2,-295.75276323781725,-379.6621617491718,0.0,0.0,-18.988438429077398,102.89783694042963,0.0,0.0,W1,-681.6486158851677,-430.24074330726484,0.0,0.0,-279.7632765368961,28.35540395895876,0.0,0.0,W2,-4053.3747472826735,-3597.892668251355,0.0,0.0,-526.9141462002583,71.43206716893971,0.0,0.0,W3,-2524.2939227405072,-2456.396643954729,0.0,0.0,-496.09792114132904,428.2006423555507,0.0,0.0,Alo,-0.8256500500843142,-0.6940539314678986,0.0,0.0,-0.13159611861642245,0.0,0.0,0.0,
37,Rb,0.0003926998492244251,0.0005211716140491369,0.0,0.0,-2.664948835107628e-05,-0.00010182227647364383,0.0,0.0,Rd1,-0.002332491140312235,-0.0015547754473047408,0.0,0.0,-0.0007280918822362916,-4.962381077121201e-05,0.0,0.0,Rd2,-0.0022410454959940923,-0.0022298316020611378,0.0,0.0,6.390812729938846e-06,-1.7604706662877743e-05,0.0,0.0,Rbias3,6.523738713844532e-06,9.656434236795763e-06,0.0,0.0,7.110928075404818e-07,-3.8437883304920204e-06,0.0,0.0,Rbias4,-6.5564254912067504e-06,-9.839365253063404e-06,0.0,0.0,-7.09887831010129e-07,3.992827592866623e-06,0.0,0.0,Cload,29876737.830563672,-69464247.33111942,0.0,0.0,99340985.16146135,0.0,0.0,0.0,len2,-5314830.828825649,-6571219.081133644,0.0,0.0,-15110.34731712667,1271498.5996252035,0.0,0.0,Ibias1,-252.09740711513453,-228.10809005213716,0.0,0.0,-159.88321619801357,135.89389913501623,0.0,0.0,Ibias2,-290.3105776398717,-374.7526855678746,0.0,0.0,-18.660743394382465,103.10285132238305,0.0,0.0,W1,-681.508870037689,-430.86167203550644,0.0,0.0,-278.98642310600974,28.339225103775373,0.0,0.0,W2,-4045.2268246974854,-3591.3888819485524,0.0,0.0,-525.1087110971082,71.27076834805966,0.0,0.0,W3,-2501.313326886347,-2439.529629644978,0.0,0.0,-490.1089631793589,428.3252659381347,0.0,0.0,Alo,-0.8053011181728653,-0.6751859656132466,0.0,0.0,-0.1301151525596187,0.0,0.0,0.0,
38,Rb,0.00039562337745320606,0.000524576705797838,0.0,0.0,-2.6927228930957336e-05,-0.00010202609941368287,0.0,0.0,Rd1,-0.0023106407123501672,-0.0015401767970530168,0.0,0.0,-0.0007206540529927206,-4.9809862304420295e-05,0.0,0.0,Rd2,-0.002217825404262381,-0.0022064703553715172,0.0,0.0,6.263981947473684e-06,-1.761903083834516e-05,0.0,0.0,Rbias3,6.268845874952595e-06,9.424513838081288e-06,0.0,0.0,6.963754235591851e-07,-3.852043386688339e-06,0.0,0.0,Rbias4,-6.219755312309061e-06,-9.51867148434299e-06,0.0,0.0,-6.946407911294965e-07,3.9935569631632665e-06,0.0,0.0,Cload,32266901.83336215,-66499622.520794995,0.0,0.0,98766524.35349195,0.0,0.0,0.0,len2,-5226131.013806207,-6492796.363599547,0.0,0.0,-5966.325693837195,1272631.6754871362,0.0,0.0,Ibias1,-248.03752939594403,-225.13944275851554,0.0,0.0,-158.65149550145387,135.75340886402537,0.0,0.0,Ibias2,-284.9844119608779,-369.9388817174848,0.0,0.0,-18.40517989693077,103.35964965353085,0.0,0.0,W1,-680.9045494192576,-430.61211337084893,0.0,0.0,-278.61548585341706,28.323049804956728,0.0,0.0,W2,-3764.9345372050593,-3296.6872580977733,0.0,0.0,-485.8652083875202,17.61792928011836,0.0,0.0,W3,-2470.3260610283733,-2415.2259661894886,0.0,0.0,-483.3946348573664,428.29454001855424,0.0,0.0,Alo,-0.783997408556716,-0.6555541336520097,0.0,0.0,-0.12844327490472654,0.0,0.0,0.0,
39,Rb,0.00039771472732847004,0.0005270374502791005,0.0,0.0,-2.7151710251408432e-05,-0.0001021710126992055,0.0,0.0,Rd1,-0.0022908713087298397,-0.0015273415261140406,0.0,0.0,-0.0007136039054460638,-4.992587716973542e-05,0.0,0.0,Rd2,-0.002189930691414181,-0.0021788009998100597,0.0,0.0,6.503730382107813e-06,-1.7633421986221725e-05,0.0,0.0,Rbias3,5.931276432285802e-06,9.122081997913776e-06,0.0,0.0,6.715186642749007e-07,-3.862324229903183e-06,0.0,0.0,Rbias4,-5.92981411226732e-06,-9.231671743686868e-06,0.0,0.0,-6.948394274441941e-07,3.996697058864061e-06,0.0,0.0,Cload,103013736.62475277,4691177.708171051,0.0,0.0,98322558.91658172,0.0,0.0,0.0,len2,-5186202.628613771,-6454607.809682017,0.0,0.0,-5114.50039837515,1273519.6814665394,0.0,0.0,Ibias1,-243.33055848258235,-221.55225926831832,0.0,0.0,-157.41196793788828,135.63366872362423,0.0,0.0,Ibias2,-279.74398797350443,-364.9849193057213,0.0,0.0,-18.315943792617734,103.55687512483007,0.0,0.0,W1,-675.3745947834708,-425.75827603491416,0.0,0.0,-278.0473604114235,28.431041662866775,0.0,0.0,W2,-3766.114757352965,-3296.228956505912,0.0,0.0,-487.3966226311932,17.510821784101584,0.0,0.0,W3,-2462.365585533678,-2407.1087502281157,0.0,0.0,-483.73191653006364,428.4750812245014,0.0,0.0,Alo,-0.7618602454254906,-0.6340224033006857,0.0,0.0,-0.1278378421248116,0.0,0.0,0.0,
40,Rb,0.00039802919874457635,0.0005277210389267497,0.0,0.0,-2.7375430706627164e-05,-0.00010231640947555455,0.0,0.0,Rd1,-0.002265986869813368,-0.0015099587176294097,0.0,0.0,-0.000705986630834371,-5.00415213495776e-05,0.0,0.0,Rd2,-0.0021662888732421177,-0.0021549059569382373,0.0,0.0,6.270666310302694e-06,-1.765358261416021e-05,0.0,0.0,Rbias3,5.639566540218291e-06,8.850022635028729e-06,0.0,0.0,6.621575290342431e-07,-3.872613623844527e-06,0.0,0.0,Rbias4,-5.595104527833126e-06,-8.917199417311246e-06,0.0,0.0,-6.778299946147746e-07,3.999924884092894e-06,0.0,0.0,Cload,102621523.49489106,4771612.70976764,0.0,0.0,97849910.78578863,0.0,0.0,0.0,len2,-5128580.907826765,-6401269.9023426855,0.0,0.0,-1572.3545213910777,1274261.3490373117,0.0,0.0,Ibias1,-238.71323603797123,-218.0265878670998,0.0,0.0,-156.1852384008214,135.4985902299449,0.0,0.0,Ibias2,-272.9484444956132,-358.7614704703029,0.0,0.0,-17.938920892220708,103.75194686691266,0.0,0.0,W1,-674.6328848398183,-425.563542988128,0.0,0.0,-277.48427549688626,28.41493364519597,0.0,0.0,W2,-3739.3361425662656,-3273.8631560766507,0.0,0.0,-482.8492515226904,17.376265033113754,0.0,0.0,W3,-2403.507590926592,-2356.7845593768498,0.0,0.0,-475.37882855630187,428.65579700677694,0.0,0.0,Alo,-0.7414064204768478,-0.6142472940291116,0.0,0.0,-0.12715912644771593,0.0,0.0,0.0,
41,Rb,0.000401109325285466,0.0005311925462533668,0.0,0.0,-2.7561491117731124e-05,-0.00010252172985015307,0.0,0.0,Rd1,-0.002246278317580328,-0.0014971401256834386,0.0,0.0,-0.0006989121060919898,-5.022608580488036e-05,0.0,0.0,Rd2,-0.002134460891620902,-0.002124172541372523,0.0,0.0,7.3799298647357084e-06,-1.7668280113129954e-05,0.0,0.0,Rbias3,5.375368790619175e-06,8.59059914506097e-06,0.0,0.0,6.674752140699476e-07,-3.882705568511743e-06,0.0,0.0,Rbias4,-5.138837111485232e-06,-8.488973025970509e-06,0.0,0.0,-6.531205651981574e-07,4.003256479683434e-06,0.0,0.0,Cload,104423422.86439697,7067387.687203984,0.0,0.0,97356035.17719299,0.0,0.0,0.0,len2,-5072654.155452969,-6348996.4021451725,0.0,0.0,1388.7394179239627,1274953.5072742798,0.0,0.0,Ibias1,-234.85584593284642,-215.24766883011387,0.0,0.0,-154.9927946793035,135.38461757657095,0.0,0.0,Ibias2,-265.44999225911033,-351.8446687716352,0.0,0.0,-17.54799661681573,103.94267312933835,0.0,0.0,W1,-674.6194522926611,-425.7545133079151,0.0,0.0,-277.3877943665236,28.522855381743216,0.0,0.0,W2,-3715.512541578501,-3252.963674134107,0.0,0.0,-479.8463089204211,17.297441476026915,0.0,0.0,W3,-2353.5830074461905,-2314.968747002617,0.0,0.0,-467.50731096267793,428.8930505191041,0.0,0.0,Alo,-0.7154749949122123,-0.5896954964541342,0.0,0.0,-0.12577949845807815,0.0,0.0,0.0,
42,Rb,0.0004018564746121432,0.0005321502562072747,0.0,0.0,-2.7565965735239246e-05,-0.00010272781585988395,0.0,0.0,Rd1,-0.0022258982682299964,-0.0014838471314168758,0.0,0.0,-0.000691641242906479,-5.040989390666087e-05,0.0,0.0,Rd2,-0.002103632337058477,-0.002093425840487869,0.0,0.0,7.476855533738477e-06,-1.7683352104331335e-05,0.0,0.0,Rbias3,5.0388633791652675e-06,8.272979801904819e-06,0.0,0.0,6.58603424139144e-07,-3.892719846878541e-06,0.0,0.0,Rbias4,-4.780102736267871e-06,-8.141642372893153e-06,0.0,0.0,-6.451951010344075e-07,4.00673473765969e-06,0.0,0.0,Cload,101467628.3165778,4616413.715427269,0.0,0.0,96851214.60115054,0.0,0.0,0.0,len2,-5026675.3703532675,-6307916.632477867,0.0,0.0,5762.31913266529,1275478.9429919354,0.0,0.0,Ibias1,-230.18821376403952,-211.65329531407116,0.0,0.0,-153.77153986067,135.23662141070164,0.0,0.0,Ibias2,-259.4536504138214,-346.2140835797628,0.0,0.0,-17.367550722669154,104.12798388861057,0.0,0.0,W1,-666.4719725317506,-418.9975125823769,0.0,0.0,-275.981152222452,28.5066922730784,0.0,0.0,W2,-3708.881830645749,-3247.8198393633525,0.0,0.0,-478.25331363912034,17.191322356647174,0.0,0.0,W3,-2323.7036810309514,-2291.379927849828,0.0,0.0,-461.4054763376678,429.0817231566889,0.0,0.0,Alo,-0.6873652242761943,-0.5629443789178218,0.0,0.0,-0.12442084535838592,0.0,0.0,0.0,
43,Rb,0.0004054333202349179,0.0005356950358589033,0.0,0.0,-2.7387293464874845e-05,-0.00010287442215911058,0.0,0.0,Rd1,-0.002203247173812097,-0.0014682464149710635,0.0,0.0,-0.0006844761956946326,-5.052456314639091e-05,0.0,0.0,Rd2,-0.0020729121140810485,-0.0020629722017804068,0.0,0.0,7.764349750159051e-06,-1.7704262050815894e-05,0.0,0.0,Rbias3,4.6964029473216254e-06,7.94918433021695e-06,0.0,0.0,6.499602123312239e-07,-3.902741595226239e-06,0.0,0.0,Rbias4,-4.373640877899885e-06,-7.750121746558571e-06,0.0,0.0,-6.337307563065682e-07,4.0102116249655735e-06,0.0,0.0,Cload,100936090.87807462,4593088.587949229,0.0,0.0,96343002.29034713,0.0,0.0,0.0,len2,-4973338.16732976,-6259003.012630298,0.0,0.0,9771.701942752059,1275893.1433578662,0.0,0.0,Ibias1,-225.24611585302023,-207.98948480853423,0.0,0.0,-152.38454445063044,135.12791340614442,0.0,0.0,Ibias2,-251.78467454592663,-339.0214617489918,0.0,0.0,-17.07185931063136,104.30864651370327,0.0,0.0,W1,-658.5728555656477,-412.70760612638855,0.0,0.0,-274.4798388423761,28.614589403134172,0.0,0.0,W2,-3687.3515142080264,-3228.492289815864,0.0,0.0,-475.91713578618584,17.057911394023446,0.0,0.0,W3,-2280.0005429258285,-2253.47834999995,0.0,0.0,-455.79458625866323,429.27239333278465,0.0,0.0,Alo,-0.6606123498464032,-0.5373606721045933,0.0,0.0,-0.12325167774182329,0.0,0.0,0.0,
44,Rb,0.00040363413739273515,0.0005349670285046743,0.0,0.0,-2.8311120194335855e-05,-0.0001030217709175867,0.0,0.0,Rd1,-0.002188302204179558,-0.0014598016245206816,0.0,0.0,-0.0006778614019678207,-5.0639177691065164e-05,0.0,0.0,Rd2,-0.002043466326798543,-0.002033531904753143,0.0,0.0,7.780154855172117e-06,-1.7714576900564416e-05,0.0,0.0,Rbias3,4.237175529028459e-06,7.5165330717924046e-06,0.0,0.0,6.330773664709957e-07,-3.912434909234633e-06,0.0,0.0,Rbias4,-4.0310199106425935e-06,-7.417899489233431e-06,0.0,0.0,-6.270544450965177e-07,4.013934023687196e-06,0.0,0.0,Cload,100407693.48719552,4570577.95329201,0.0,0.0,95837115.53456874,0.0,0.0,0.0,len2,-4921970.5972655155,-6210810.198511459,0.0,0.0,12639.334522027244,1276200.2667240778,0.0,0.0,Ibias1,-222.97695706203226,-206.546424034378,0.0,0.0,-151.41668507353754,134.9861520458858,0.0,0.0,Ibias2,-245.34031032990356,-332.895780545045,0.0,0.0,-16.931973637091332,104.48744385223279,0.0,0.0,W1,-667.041259725513,-420.26210010427286,0.0,0.0,-275.37788379569633,28.598724174473336,0.0,0.0,W2,-3687.961081023066,-3228.6431779593886,0.0,0.0,-476.2978745200881,16.979971456525437,0.0,0.0,W3,-2255.9193922778013,-2234.8875150229183,0.0,0.0,-450.5501843074497,429.51830705278365,0.0,0.0,Alo,-0.6345845193715094,-0.5121550165937653,0.0,0.0,-0.12242950277772398,0.0,0.0,0.0,
